../jeu_200_25_8.txt_5_currentSA	../jeu_200_25_8.txt_5_bestSA	../jeu_200_25_8.txt_5_currentTS	../jeu_200_25_8.txt_5_bestTS	../jeu_200_25_8.txt_5_currentGrasp	../jeu_200_25_8.txt_5_bestGrasp	../jeu_200_25_8.txt_5_currentIG	../jeu_200_25_8.txt_5_bestIG	
-388.84	-388.84	-214.84	-214.84	-177.84	-177.84	-360.84	-360.84	
-388.84	-388.84	-164.84	-164.84	37	37	37	37	
-371.84	-371.84	-116.84	-116.84	133	133	112	112	
-371.84	-371.84	-93.84	-93.84	193	193	259	259	
-348.84	-348.84	-80.84	-80.84	268	268	356	356	
-338.84	-338.84	-67.84	-67.84	360	360	539	539	
-306.84	-306.84	-63.84	-63.84	506	506	623	623	
-306.84	-306.84	-61.84	-61.84	778	778	762	762	
-306.84	-306.84	-48.84	-48.84	833	833	954	954	
-306.84	-306.84	-38.84	-38.84	908	908	1176	1176	
-306.84	-306.84	-23.84	-23.84	1092	1092	1346	1346	
-306.84	-306.84	-15.84	-15.84	1295	1295	1623	1623	
-298.84	-298.84	-15.84	-15.84	1809	1809	2191	2191	
-298.84	-298.84	-15.84	-15.84	1969	1969	2541	2541	
-258.84	-258.84	-7.84	-7.84	2319	2319	2949	2949	
-258.84	-258.84	28482	28482	2495	2495	3239	3239	
-258.84	-258.84	29232	29232	2859	2859	3740	3740	
-212.84	-212.84	30019	30019	3222	3222	3905	3905	
-172.84	-172.84	30721	30721	3603	3603	4128	4128	
-188.84	-172.84	31323	31323	3797	3797	4324	4324	
-195.84	-172.84	31907	31907	4058	4058	4776	4776	
-195.84	-172.84	32490	32490	4329	4329	5026	5026	
-206.84	-172.84	33037	33037	4532	4532	5271	5271	
-206.84	-172.84	33629	33629	4954	4954	5521	5521	
-206.84	-172.84	34159	34159	5443	5443	5871	5871	
-206.84	-172.84	34711	34711	5895	5895	6092	6092	
-206.84	-172.84	35227	35227	6284	6284	6375	6375	
-206.84	-172.84	35739	35739	6494	6494	6629	6629	
-206.84	-172.84	36252	36252	7037	7037	7013	7013	
-206.84	-172.84	36748	36748	7516	7516	7448	7448	
-197.84	-172.84	37231	37231	7795	7795	7683	7683	
-197.84	-172.84	37626	37626	8228	8228	7948	7948	
-197.84	-172.84	37976	37976	8654	8654	8386	8386	
-197.84	-172.84	38291	38291	9069	9069	8925	8925	
-197.84	-172.84	38595	38595	9379	9379	9715	9715	
-197.84	-172.84	38743	38743	9916	9916	10098	10098	
-197.84	-172.84	38909	38909	10470	10470	10701	10701	
-158.84	-158.84	39050	39050	11092	11092	11199	11199	
-158.84	-158.84	39229	39229	11489	11489	11773	11773	
-158.84	-158.84	39569	39569	11956	11956	12199	12199	
-158.84	-158.84	39606	39606	12339	12339	12848	12848	
-158.84	-158.84	39685	39685	13111	13111	13301	13301	
-158.84	-158.84	39674	39685	13774	13774	14109	14109	
-158.84	-158.84	40278	40278	14343	14343	14887	14887	
-158.84	-158.84	40837	40837	14988	14988	15628	15628	
-158.84	-158.84	40801	40837	15436	15436	16392	16392	
-158.84	-158.84	40833	40837	16135	16135	17193	17193	
-158.84	-158.84	40832	40837	16764	16764	17889	17889	
-158.84	-158.84	40769	40837	17449	17449	18705	18705	
-158.84	-158.84	41403	41403	18010	18010	19278	19278	
-158.84	-158.84	41689	41689	18757	18757	19720	19720	
-158.84	-158.84	41987	41987	19206	19206	20138	20138	
-158.84	-158.84	41857	41987	19898	19898	20963	20963	
-158.84	-158.84	42499	42499	20746	20746	21455	21455	
-187.84	-158.84	43052	43052	21454	21454	22054	22054	
-187.84	-158.84	43192	43192	22182	22182	22835	22835	
-187.84	-158.84	43205	43205	22959	22959	23599	23599	
-187.84	-158.84	43073	43205	23784	23784	24644	24644	
-187.84	-158.84	43696	43696	24383	24383	25083	25083	
-187.84	-158.84	44331	44331	25197	25197	25805	25805	
-198.84	-158.84	44579	44579	25873	25873	26398	26398	
-198.84	-158.84	44752	44752	26466	26466	27196	27196	
-198.84	-158.84	44893	44893	26986	26986	27965	27965	
-198.84	-158.84	45074	45074	28001	28001	28940	28940	
-198.84	-158.84	45224	45224	28667	28667	29897	29897	
-232.84	-158.84	45311	45311	29598	29598	30766	30766	
-232.84	-158.84	45941	45941	30507	30507	31462	31462	
-253.84	-158.84	46090	46090	31332	31332	32202	32202	
-253.84	-158.84	46220	46220	32255	32255	32742	32742	
-288.84	-158.84	46359	46359	32824	32824	33760	33760	
-288.84	-158.84	46279	46359	33765	33765	34839	34839	
-288.84	-158.84	46202	46359	34624	34624	35780	35780	
-292.84	-158.84	46072	46359	35739	35739	36478	36478	
-273.84	-158.84	46315	46359	36818	36818	37327	37327	
-273.84	-158.84	46428	46428	37725	37725	38269	38269	
-268.84	-158.84	46574	46574	38548	38548	39129	39129	
-268.84	-158.84	46759	46759	39618	39618	39940	39940	
-268.84	-158.84	46800	46800	40446	40446	41134	41134	
-266.84	-158.84	47003	47003	41592	41592	41967	41967	
-266.84	-158.84	46977	47003	42411	42411	43073	43073	
-266.84	-158.84	47006	47006	43604	43604	44373	44373	
-262.84	-158.84	47105	47105	44852	44852	45344	45344	
-252.84	-158.84	46979	47105	46062	46062	46626	46626	
-252.84	-158.84	47631	47631	46156	46156	46702	46702	
-252.84	-158.84	47694	47694	46252	46252	46808	46808	
-252.84	-158.84	a	a	46328	46328	46929	46929	
-268.84	-158.84	a	a	46473	46473	47101	47101	
-268.84	-158.84	a	a	46560	46560	47289	47289	
-268.84	-158.84	a	a	46695	46695	47443	47443	
-268.84	-158.84	a	a	46943	46943	47583	47583	
-268.84	-158.84	a	a	47121	47121	47896	47896	
-268.84	-158.84	a	a	47316	47316	48126	48126	
-260.84	-158.84	a	a	47512	47512	48342	48342	
-260.84	-158.84	a	a	47675	47675	48774	48774	
-260.84	-158.84	a	a	47772	47772	49042	49042	
-251.84	-158.84	a	a	48080	48080	49338	49338	
-230.84	-158.84	a	a	48355	48355	49643	49643	
-223.84	-158.84	a	a	48667	48667	49834	49834	
-246.84	-158.84	a	a	48838	48838	50164	50164	
-246.84	-158.84	a	a	49058	49058	50565	50565	
-206.84	-158.84	a	a	49233	49233	50936	50936	
-206.84	-158.84	a	a	49532	49532	51296	51296	
-206.84	-158.84	a	a	49942	49942	51787	51787	
-206.84	-158.84	a	a	50184	50184	52154	52154	
-206.84	-158.84	a	a	50526	50526	52557	52557	
-205.84	-158.84	a	a	51030	51030	52891	52891	
-205.84	-158.84	a	a	51311	51311	53207	53207	
-205.84	-158.84	a	a	51927	51927	53703	53703	
-205.84	-158.84	a	a	52362	52362	54226	54226	
-202.84	-158.84	a	a	52788	52788	54694	54694	
-202.84	-158.84	a	a	53086	53086	55117	55117	
-202.84	-158.84	a	a	53464	53464	55621	55621	
-178.84	-158.84	a	a	53928	53928	56028	56028	
-192.84	-158.84	a	a	54298	54298	56122	56122	
-192.84	-158.84	a	a	54806	54806	56265	56265	
-192.84	-158.84	a	a	54925	54925	56453	56453	
-192.84	-158.84	a	a	55073	55073	56642	56642	
-192.84	-158.84	a	a	55332	55332	56887	56887	
-192.84	-158.84	a	a	55522	55522	57060	57060	
-192.84	-158.84	a	a	55715	55715	57273	57273	
-192.84	-158.84	a	a	55967	55967	57427	57427	
-192.84	-158.84	a	a	56171	56171	57603	57603	
-192.84	-158.84	a	a	56319	56319	57929	57929	
-192.84	-158.84	a	a	56587	56587	58135	58135	
-230.84	-158.84	a	a	56813	56813	58421	58421	
-230.84	-158.84	a	a	57014	57014	58713	58713	
-230.84	-158.84	a	a	57186	57186	58993	58993	
-230.84	-158.84	a	a	57635	57635	59229	59229	
-230.84	-158.84	a	a	57984	57984	59591	59591	
-230.84	-158.84	a	a	58351	58351	60045	60045	
-230.84	-158.84	a	a	58736	58736	60502	60502	
-190.84	-158.84	a	a	58979	58979	61006	61006	
-221.84	-158.84	a	a	59288	59288	61264	61264	
-221.84	-158.84	a	a	59621	59621	61496	61496	
-221.84	-158.84	a	a	59927	59927	61877	61877	
-221.84	-158.84	a	a	60363	60363	62195	62195	
-221.84	-158.84	a	a	60822	60822	62450	62450	
-221.84	-158.84	a	a	60886	60886	62530	62530	
-221.84	-158.84	a	a	60946	60946	62622	62622	
-221.84	-158.84	a	a	61007	61007	62775	62775	
-221.84	-158.84	a	a	61144	61144	63006	63006	
-221.84	-158.84	a	a	61272	61272	63180	63180	
-221.84	-158.84	a	a	61414	61414	63356	63356	
-264.84	-158.84	a	a	61665	61665	63544	63544	
-264.84	-158.84	a	a	61819	61819	63814	63814	
-264.84	-158.84	a	a	61994	61994	64101	64101	
-228.84	-158.84	a	a	62286	62286	64305	64305	
-228.84	-158.84	a	a	62398	62398	64564	64564	
-228.84	-158.84	a	a	62717	62717	64837	64837	
-228.84	-158.84	a	a	62955	62955	65028	65028	
-228.84	-158.84	a	a	63287	63287	65328	65328	
-191.84	-158.84	a	a	63544	63544	65591	65591	
-191.84	-158.84	a	a	63901	63901	65837	65837	
-191.84	-158.84	a	a	64235	64235	66153	66153	
-185.84	-158.84	a	a	64556	64556	66454	66454	
-152.84	-152.84	a	a	64823	64823	66735	66735	
-152.84	-152.84	a	a	65140	65140	66899	66899	
-168.84	-152.84	a	a	65624	65624	66963	66963	
-199.84	-152.84	a	a	65703	65703	67050	67050	
-199.84	-152.84	a	a	65703	65703	67178	67178	
-166.84	-152.84	a	a	65703	65703	67332	67332	
-166.84	-152.84	a	a	65707	65707	67549	67549	
-157.84	-152.84	a	a	65771	65771	67737	67737	
-157.84	-152.84	a	a	65855	65855	67868	67868	
-157.84	-152.84	a	a	65861	65861	68042	68042	
-157.84	-152.84	a	a	65990	65990	68224	68224	
-157.84	-152.84	a	a	66053	66053	68371	68371	
-157.84	-152.84	a	a	66120	66120	68554	68554	
-157.84	-152.84	a	a	66270	66270	68791	68791	
-157.84	-152.84	a	a	66326	66326	69035	69035	
-157.84	-152.84	a	a	66497	66497	69225	69225	
-157.84	-152.84	a	a	66680	66680	69479	69479	
-157.84	-152.84	a	a	66844	66844	69679	69679	
-157.84	-152.84	a	a	67076	67076	69959	69959	
-161.84	-152.84	a	a	67094	67094	70292	70292	
-194.84	-152.84	a	a	67343	67343	70604	70604	
-194.84	-152.84	a	a	67519	67519	70912	70912	
-194.84	-152.84	a	a	67606	67606	37630	70912	
-194.84	-152.84	a	a	67822	67822	38272	70912	
-194.84	-152.84	a	a	67878	67878	39308	70912	
-194.84	-152.84	a	a	67954	67954	40255	70912	
-155.84	-152.84	a	a	37	67954	40997	70912	
-155.84	-152.84	a	a	97	67954	42157	70912	
-155.84	-152.84	a	a	172	67954	43080	70912	
-155.84	-152.84	a	a	269	67954	43909	70912	
-138.84	-138.84	a	a	361	67954	44519	70912	
-179.84	-138.84	a	a	433	67954	45697	70912	
-179.84	-138.84	a	a	488	67954	46687	70912	
-179.84	-138.84	a	a	572	67954	47544	70912	
-179.84	-138.84	a	a	730	67954	48498	70912	
-138.84	-138.84	a	a	904	67954	49393	70912	
-138.84	-138.84	a	a	983	67954	50170	70912	
-138.84	-138.84	a	a	1253	67954	51325	70912	
-126.84	-126.84	a	a	1360	67954	52536	70912	
-126.84	-126.84	a	a	1528	67954	53554	70912	
-142.84	-126.84	a	a	1622	67954	54635	70912	
-142.84	-126.84	a	a	1734	67954	55508	70912	
-142.84	-126.84	a	a	1908	67954	56268	70912	
-142.84	-126.84	a	a	2231	67954	57477	70912	
-107.84	-107.84	a	a	2527	67954	58476	70912	
-107.84	-107.84	a	a	2768	67954	59299	70912	
-107.84	-107.84	a	a	2942	67954	60336	70912	
-142.84	-107.84	a	a	3185	67954	60864	70912	
-142.84	-107.84	a	a	3438	67954	61198	70912	
-140.84	-107.84	a	a	3619	67954	61777	70912	
-140.84	-107.84	a	a	3864	67954	62343	70912	
-140.84	-107.84	a	a	4013	67954	62806	70912	
-140.84	-107.84	a	a	4230	67954	63252	70912	
-126.84	-107.84	a	a	4573	67954	63931	70912	
-126.84	-107.84	a	a	4879	67954	64406	70912	
-120.84	-107.84	a	a	4996	67954	65042	70912	
-124.84	-107.84	a	a	5373	67954	65449	70912	
-142.84	-107.84	a	a	5711	67954	65910	70912	
-142.84	-107.84	a	a	6078	67954	66355	70912	
-142.84	-107.84	a	a	6333	67954	66769	70912	
-189.84	-107.84	a	a	6947	67954	67286	70912	
-189.84	-107.84	a	a	7293	67954	67760	70912	
-189.84	-107.84	a	a	7715	67954	68249	70912	
-189.84	-107.84	a	a	8079	67954	68648	70912	
-189.84	-107.84	a	a	8658	67954	69075	70912	
-189.84	-107.84	a	a	9018	67954	69532	70912	
-189.84	-107.84	a	a	9756	67954	69887	70912	
-189.84	-107.84	a	a	10174	67954	70274	70912	
-189.84	-107.84	a	a	10682	67954	70594	70912	
-189.84	-107.84	a	a	11293	67954	70902	70912	
-189.84	-107.84	a	a	11878	67954	71182	71182	
-189.84	-107.84	a	a	12456	67954	71182	71182	
-189.84	-107.84	a	a	13084	67954	a	a	
-181.84	-107.84	a	a	13816	67954	a	a	
-181.84	-107.84	a	a	14717	67954	a	a	
-177.84	-107.84	a	a	15599	67954	a	a	
-180.84	-107.84	a	a	16041	67954	a	a	
-198.84	-107.84	a	a	16752	67954	a	a	
-198.84	-107.84	a	a	17618	67954	a	a	
-198.84	-107.84	a	a	18382	67954	a	a	
-181.84	-107.84	a	a	19147	67954	a	a	
-181.84	-107.84	a	a	19565	67954	a	a	
-181.84	-107.84	a	a	20138	67954	a	a	
-180.84	-107.84	a	a	20630	67954	a	a	
-180.84	-107.84	a	a	21187	67954	a	a	
-180.84	-107.84	a	a	21760	67954	a	a	
-180.84	-107.84	a	a	22246	67954	a	a	
-173.84	-107.84	a	a	22845	67954	a	a	
-173.84	-107.84	a	a	23626	67954	a	a	
-173.84	-107.84	a	a	24472	67954	a	a	
-173.84	-107.84	a	a	25270	67954	a	a	
-173.84	-107.84	a	a	25948	67954	a	a	
-173.84	-107.84	a	a	26773	67954	a	a	
-173.84	-107.84	a	a	27604	67954	a	a	
-173.84	-107.84	a	a	28579	67954	a	a	
-173.84	-107.84	a	a	29382	67954	a	a	
-173.84	-107.84	a	a	30078	67954	a	a	
-173.84	-107.84	a	a	30576	67954	a	a	
-166.84	-107.84	a	a	31324	67954	a	a	
-166.84	-107.84	a	a	32467	67954	a	a	
-166.84	-107.84	a	a	33370	67954	a	a	
-135.84	-107.84	a	a	34213	67954	a	a	
-135.84	-107.84	a	a	34967	67954	a	a	
-135.84	-107.84	a	a	35961	67954	a	a	
-135.84	-107.84	a	a	37116	67954	a	a	
-135.84	-107.84	a	a	37949	67954	a	a	
-135.84	-107.84	a	a	39249	67954	a	a	
-133.84	-107.84	a	a	40109	67954	a	a	
-126.84	-107.84	a	a	41276	67954	a	a	
-135.84	-107.84	a	a	42314	67954	a	a	
-135.84	-107.84	a	a	43211	67954	a	a	
-135.84	-107.84	a	a	44167	67954	a	a	
-135.84	-107.84	a	a	45575	67954	a	a	
-135.84	-107.84	a	a	45651	67954	a	a	
-135.84	-107.84	a	a	45727	67954	a	a	
-135.84	-107.84	a	a	45803	67954	a	a	
-135.84	-107.84	a	a	45902	67954	a	a	
-135.84	-107.84	a	a	46058	67954	a	a	
-135.84	-107.84	a	a	46205	67954	a	a	
-135.84	-107.84	a	a	46363	67954	a	a	
-122.84	-107.84	a	a	46663	67954	a	a	
-122.84	-107.84	a	a	46803	67954	a	a	
-122.84	-107.84	a	a	47016	67954	a	a	
-122.84	-107.84	a	a	47201	67954	a	a	
-122.84	-107.84	a	a	47456	67954	a	a	
-172.84	-107.84	a	a	47665	67954	a	a	
-202.84	-107.84	a	a	48128	67954	a	a	
-209.84	-107.84	a	a	48549	67954	a	a	
-209.84	-107.84	a	a	48800	67954	a	a	
-209.84	-107.84	a	a	49075	67954	a	a	
-185.84	-107.84	a	a	49418	67954	a	a	
-170.84	-107.84	a	a	49720	67954	a	a	
-170.84	-107.84	a	a	50093	67954	a	a	
-170.84	-107.84	a	a	50557	67954	a	a	
-170.84	-107.84	a	a	50918	67954	a	a	
-201.84	-107.84	a	a	51306	67954	a	a	
-201.84	-107.84	a	a	51771	67954	a	a	
-201.84	-107.84	a	a	52263	67954	a	a	
-201.84	-107.84	a	a	52627	67954	a	a	
-214.84	-107.84	a	a	53046	67954	a	a	
-214.84	-107.84	a	a	53668	67954	a	a	
-214.84	-107.84	a	a	53995	67954	a	a	
-207.84	-107.84	a	a	54314	67954	a	a	
-207.84	-107.84	a	a	54765	67954	a	a	
-207.84	-107.84	a	a	54861	67954	a	a	
-186.84	-107.84	a	a	54955	67954	a	a	
-186.84	-107.84	a	a	55032	67954	a	a	
-186.84	-107.84	a	a	55175	67954	a	a	
-186.84	-107.84	a	a	55276	67954	a	a	
-186.84	-107.84	a	a	55357	67954	a	a	
-186.84	-107.84	a	a	55516	67954	a	a	
-186.84	-107.84	a	a	55714	67954	a	a	
-187.84	-107.84	a	a	55905	67954	a	a	
-191.84	-107.84	a	a	56044	67954	a	a	
-191.84	-107.84	a	a	56260	67954	a	a	
-191.84	-107.84	a	a	56503	67954	a	a	
-191.84	-107.84	a	a	56734	67954	a	a	
-211.84	-107.84	a	a	56941	67954	a	a	
-211.84	-107.84	a	a	57260	67954	a	a	
-255.84	-107.84	a	a	57540	67954	a	a	
-255.84	-107.84	a	a	57759	67954	a	a	
-255.84	-107.84	a	a	58036	67954	a	a	
-255.84	-107.84	a	a	58325	67954	a	a	
-255.84	-107.84	a	a	58627	67954	a	a	
-255.84	-107.84	a	a	59006	67954	a	a	
-221.84	-107.84	a	a	59245	67954	a	a	
-221.84	-107.84	a	a	59574	67954	a	a	
-221.84	-107.84	a	a	59946	67954	a	a	
-221.84	-107.84	a	a	60358	67954	a	a	
-194.84	-107.84	a	a	60611	67954	a	a	
-194.84	-107.84	a	a	61077	67954	a	a	
-194.84	-107.84	a	a	61154	67954	a	a	
-194.84	-107.84	a	a	61248	67954	a	a	
-194.84	-107.84	a	a	61512	67954	a	a	
-194.84	-107.84	a	a	61619	67954	a	a	
-162.84	-107.84	a	a	61787	67954	a	a	
-162.84	-107.84	a	a	61953	67954	a	a	
-162.84	-107.84	a	a	62169	67954	a	a	
-128.84	-107.84	a	a	62444	67954	a	a	
-128.84	-107.84	a	a	62754	67954	a	a	
-128.84	-107.84	a	a	62985	67954	a	a	
-128.84	-107.84	a	a	63214	67954	a	a	
-128.84	-107.84	a	a	63569	67954	a	a	
-107.84	-107.84	a	a	63848	67954	a	a	
-105.84	-105.84	a	a	64176	67954	a	a	
-105.84	-105.84	a	a	64411	67954	a	a	
-105.84	-105.84	a	a	64598	67954	a	a	
-105.84	-105.84	a	a	64880	67954	a	a	
-105.84	-105.84	a	a	65293	67954	a	a	
-105.84	-105.84	a	a	65555	67954	a	a	
-111.84	-105.84	a	a	65775	67954	a	a	
-111.84	-105.84	a	a	65794	67954	a	a	
-125.84	-105.84	a	a	65854	67954	a	a	
-164.84	-105.84	a	a	65934	67954	a	a	
-164.84	-105.84	a	a	66022	67954	a	a	
-164.84	-105.84	a	a	66120	67954	a	a	
-164.84	-105.84	a	a	66287	67954	a	a	
-185.84	-105.84	a	a	66414	67954	a	a	
-185.84	-105.84	a	a	66596	67954	a	a	
-185.84	-105.84	a	a	66782	67954	a	a	
-185.84	-105.84	a	a	67067	67954	a	a	
-185.84	-105.84	a	a	67208	67954	a	a	
-185.84	-105.84	a	a	67474	67954	a	a	
-185.84	-105.84	a	a	67787	67954	a	a	
-185.84	-105.84	a	a	67888	67954	a	a	
-185.84	-105.84	a	a	68222	68222	a	a	
-185.84	-105.84	a	a	68517	68517	a	a	
-162.84	-105.84	a	a	68758	68758	a	a	
-162.84	-105.84	a	a	69097	69097	a	a	
-162.84	-105.84	a	a	69415	69415	a	a	
-168.84	-105.84	a	a	69618	69618	a	a	
-168.84	-105.84	a	a	69618	69618	a	a	
-168.84	-105.84	a	a	69618	69618	a	a	
-168.84	-105.84	a	a	37	69618	a	a	
-144.84	-105.84	a	a	133	69618	a	a	
-190.84	-105.84	a	a	225	69618	a	a	
-151.84	-105.84	a	a	407	69618	a	a	
-151.84	-105.84	a	a	564	69618	a	a	
-151.84	-105.84	a	a	816	69618	a	a	
-151.84	-105.84	a	a	987	69618	a	a	
-157.84	-105.84	a	a	1123	69618	a	a	
-157.84	-105.84	a	a	1387	69618	a	a	
-157.84	-105.84	a	a	1526	69618	a	a	
-157.84	-105.84	a	a	1672	69618	a	a	
-167.84	-105.84	a	a	1802	69618	a	a	
-171.84	-105.84	a	a	1956	69618	a	a	
-171.84	-105.84	a	a	2224	69618	a	a	
-171.84	-105.84	a	a	2391	69618	a	a	
-171.84	-105.84	a	a	2799	69618	a	a	
-171.84	-105.84	a	a	3173	69618	a	a	
-165.84	-105.84	a	a	3387	69618	a	a	
-165.84	-105.84	a	a	3623	69618	a	a	
-165.84	-105.84	a	a	3903	69618	a	a	
-154.84	-105.84	a	a	4491	69618	a	a	
-154.84	-105.84	a	a	4694	69618	a	a	
-123.84	-105.84	a	a	4939	69618	a	a	
-119.84	-105.84	a	a	5279	69618	a	a	
-119.84	-105.84	a	a	5642	69618	a	a	
-128.84	-105.84	a	a	6067	69618	a	a	
-132.84	-105.84	a	a	6325	69618	a	a	
-132.84	-105.84	a	a	6667	69618	a	a	
-132.84	-105.84	a	a	7481	69618	a	a	
-132.84	-105.84	a	a	7800	69618	a	a	
-132.84	-105.84	a	a	8265	69618	a	a	
-129.84	-105.84	a	a	8938	69618	a	a	
-129.84	-105.84	a	a	9342	69618	a	a	
-153.84	-105.84	a	a	10065	69618	a	a	
-153.84	-105.84	a	a	10268	69618	a	a	
-153.84	-105.84	a	a	10608	69618	a	a	
-153.84	-105.84	a	a	11255	69618	a	a	
-153.84	-105.84	a	a	12014	69618	a	a	
-153.84	-105.84	a	a	12512	69618	a	a	
-129.84	-105.84	a	a	13116	69618	a	a	
-154.84	-105.84	a	a	14004	69618	a	a	
-154.84	-105.84	a	a	14786	69618	a	a	
-151.84	-105.84	a	a	15303	69618	a	a	
-151.84	-105.84	a	a	15834	69618	a	a	
-178.84	-105.84	a	a	16551	69618	a	a	
-159.84	-105.84	a	a	17057	69618	a	a	
-192.84	-105.84	a	a	17996	69618	a	a	
-192.84	-105.84	a	a	18824	69618	a	a	
-173.84	-105.84	a	a	19448	69618	a	a	
-173.84	-105.84	a	a	20221	69618	a	a	
-173.84	-105.84	a	a	21004	69618	a	a	
-173.84	-105.84	a	a	21590	69618	a	a	
-173.84	-105.84	a	a	22211	69618	a	a	
-173.84	-105.84	a	a	22750	69618	a	a	
-135.84	-105.84	a	a	23487	69618	a	a	
-135.84	-105.84	a	a	24260	69618	a	a	
-127.84	-105.84	a	a	24994	69618	a	a	
-127.84	-105.84	a	a	25764	69618	a	a	
-130.84	-105.84	a	a	26360	69618	a	a	
-130.84	-105.84	a	a	26851	69618	a	a	
-130.84	-105.84	a	a	27729	69618	a	a	
-130.84	-105.84	a	a	28320	69618	a	a	
-130.84	-105.84	a	a	29145	69618	a	a	
-161.84	-105.84	a	a	30014	69618	a	a	
-161.84	-105.84	a	a	30945	69618	a	a	
-194.84	-105.84	a	a	31603	69618	a	a	
-194.84	-105.84	a	a	32210	69618	a	a	
-194.84	-105.84	a	a	33060	69618	a	a	
-154.84	-105.84	a	a	34001	69618	a	a	
-179.84	-105.84	a	a	35070	69618	a	a	
-175.84	-105.84	a	a	35841	69618	a	a	
-167.84	-105.84	a	a	36934	69618	a	a	
-167.84	-105.84	a	a	37690	69618	a	a	
-167.84	-105.84	a	a	38481	69618	a	a	
-167.84	-105.84	a	a	39286	69618	a	a	
-167.84	-105.84	a	a	40024	69618	a	a	
-167.84	-105.84	a	a	41007	69618	a	a	
-167.84	-105.84	a	a	42165	69618	a	a	
-161.84	-105.84	a	a	43465	69618	a	a	
-161.84	-105.84	a	a	44575	69618	a	a	
-161.84	-105.84	a	a	45509	69618	a	a	
-174.84	-105.84	a	a	45597	69618	a	a	
-174.84	-105.84	a	a	45673	69618	a	a	
-151.84	-105.84	a	a	45738	69618	a	a	
-145.84	-105.84	a	a	45835	69618	a	a	
-185.84	-105.84	a	a	45962	69618	a	a	
-185.84	-105.84	a	a	46148	69618	a	a	
-185.84	-105.84	a	a	46318	69618	a	a	
-185.84	-105.84	a	a	46437	69618	a	a	
-227.84	-105.84	a	a	46553	69618	a	a	
-227.84	-105.84	a	a	46783	69618	a	a	
-223.84	-105.84	a	a	46941	69618	a	a	
-223.84	-105.84	a	a	47100	69618	a	a	
-205.84	-105.84	a	a	47288	69618	a	a	
-205.84	-105.84	a	a	47485	69618	a	a	
-205.84	-105.84	a	a	47720	69618	a	a	
-205.84	-105.84	a	a	47979	69618	a	a	
-205.84	-105.84	a	a	48247	69618	a	a	
-205.84	-105.84	a	a	48420	69618	a	a	
-205.84	-105.84	a	a	48720	69618	a	a	
-167.84	-105.84	a	a	48987	69618	a	a	
-167.84	-105.84	a	a	49198	69618	a	a	
-194.84	-105.84	a	a	49387	69618	a	a	
-167.84	-105.84	a	a	49768	69618	a	a	
-167.84	-105.84	a	a	50082	69618	a	a	
-167.84	-105.84	a	a	50355	69618	a	a	
-167.84	-105.84	a	a	50670	69618	a	a	
-167.84	-105.84	a	a	50949	69618	a	a	
-167.84	-105.84	a	a	51200	69618	a	a	
-170.84	-105.84	a	a	51658	69618	a	a	
-195.84	-105.84	a	a	52060	69618	a	a	
-195.84	-105.84	a	a	52382	69618	a	a	
-202.84	-105.84	a	a	52924	69618	a	a	
-202.84	-105.84	a	a	53377	69618	a	a	
-202.84	-105.84	a	a	53887	69618	a	a	
-216.84	-105.84	a	a	54380	69618	a	a	
-216.84	-105.84	a	a	54674	69618	a	a	
-216.84	-105.84	a	a	55094	69618	a	a	
-216.84	-105.84	a	a	55276	69618	a	a	
-216.84	-105.84	a	a	55472	69618	a	a	
-216.84	-105.84	a	a	55747	69618	a	a	
-216.84	-105.84	a	a	55999	69618	a	a	
-216.84	-105.84	a	a	56159	69618	a	a	
-216.84	-105.84	a	a	56343	69618	a	a	
-192.84	-105.84	a	a	56563	69618	a	a	
-192.84	-105.84	a	a	56870	69618	a	a	
-192.84	-105.84	a	a	57072	69618	a	a	
-184.84	-105.84	a	a	57462	69618	a	a	
-184.84	-105.84	a	a	57914	69618	a	a	
-184.84	-105.84	a	a	58306	69618	a	a	
-151.84	-105.84	a	a	58696	69618	a	a	
-136.84	-105.84	a	a	59150	69618	a	a	
-136.84	-105.84	a	a	59487	69618	a	a	
-154.84	-105.84	a	a	60161	69618	a	a	
-154.84	-105.84	a	a	60658	69618	a	a	
-154.84	-105.84	a	a	61098	69618	a	a	
-136.84	-105.84	a	a	61418	69618	a	a	
-164.84	-105.84	a	a	61463	69618	a	a	
-164.84	-105.84	a	a	61517	69618	a	a	
-167.84	-105.84	a	a	61615	69618	a	a	
-167.84	-105.84	a	a	61710	69618	a	a	
-167.84	-105.84	a	a	61894	69618	a	a	
-167.84	-105.84	a	a	62045	69618	a	a	
-160.84	-105.84	a	a	62224	69618	a	a	
-166.84	-105.84	a	a	62370	69618	a	a	
-166.84	-105.84	a	a	62582	69618	a	a	
-202.84	-105.84	a	a	62747	69618	a	a	
-202.84	-105.84	a	a	62968	69618	a	a	
-202.84	-105.84	a	a	63121	69618	a	a	
-202.84	-105.84	a	a	63261	69618	a	a	
-202.84	-105.84	a	a	63526	69618	a	a	
-202.84	-105.84	a	a	63925	69618	a	a	
-202.84	-105.84	a	a	64164	69618	a	a	
-202.84	-105.84	a	a	64323	69618	a	a	
-202.84	-105.84	a	a	64611	69618	a	a	
-202.84	-105.84	a	a	64845	69618	a	a	
-202.84	-105.84	a	a	65161	69618	a	a	
-202.84	-105.84	a	a	65271	69618	a	a	
-202.84	-105.84	a	a	65671	69618	a	a	
