../jeu_200_25_8.txt_3_currentSA	../jeu_200_25_8.txt_3_bestSA	../jeu_200_25_8.txt_3_currentTS	../jeu_200_25_8.txt_3_bestTS	../jeu_200_25_8.txt_3_currentGrasp	../jeu_200_25_8.txt_3_bestGrasp	../jeu_200_25_8.txt_3_currentIG	../jeu_200_25_8.txt_3_bestIG	
-166.733	-129.733	66878	66878	5788	48697	7448	7448	
-175.733	-129.733	66489	66878	6128	48697	7683	7683	
-175.733	-129.733	67662	67662	6299	48697	7948	7948	
-175.733	-129.733	68166	68166	6685	48697	8386	8386	
-175.733	-129.733	67769	68166	7132	48697	8925	8925	
-175.733	-129.733	68616	68616	7656	48697	9715	9715	
-175.733	-129.733	69458	69458	8296	48697	10098	10098	
-224.733	-129.733	69548	69548	8794	48697	10701	10701	
-224.733	-129.733	69765	69765	9186	48697	11199	11199	
-224.733	-129.733	69962	69962	9639	48697	11773	11773	
-224.733	-129.733	70042	70042	9942	48697	12199	12199	
-224.733	-129.733	69948	70042	10652	48697	12848	12848	
-264.733	-129.733	69955	70042	11122	48697	13301	13301	
-264.733	-129.733	69709	70042	11558	48697	14109	14109	
-264.733	-129.733	69852	70042	12028	48697	14887	14887	
-264.733	-129.733	69444	70042	12723	48697	15628	15628	
-264.733	-129.733	70328	70328	13488	48697	16392	16392	
-304.733	-129.733	70882	70882	14221	48697	17193	17193	
-304.733	-129.733	70461	70882	14907	48697	17889	17889	
-304.733	-129.733	70203	70882	15612	48697	18705	18705	
-304.733	-129.733	69847	70882	16181	48697	19278	19278	
-304.733	-129.733	70997	70997	16824	48697	19720	19720	
-272.733	-129.733	71059	71059	17230	48697	20138	20138	
-272.733	-129.733	71110	71110	17854	48697	20963	20963	
-272.733	-129.733	71268	71268	18629	48697	21455	21455	
-272.733	-129.733	71883	71883	19071	48697	22054	22054	
-272.733	-129.733	71455	71883	19712	48697	22835	22835	
-298.733	-129.733	71879	71883	20144	48697	23599	23599	
-298.733	-129.733	72125	72125	20566	48697	24644	24644	
-298.733	-129.733	72332	72332	21074	48697	25083	25083	
-298.733	-129.733	72583	72583	21798	48697	25805	25805	
-298.733	-129.733	72919	72919	22727	48697	26398	26398	
-298.733	-129.733	73183	73183	23655	48697	27196	27196	
-326.733	-129.733	73365	73365	24254	48697	27965	27965	
-302.733	-129.733	73507	73507	25069	48697	28940	28940	
-304.733	-129.733	73666	73666	25929	48697	29897	29897	
-304.733	-129.733	73905	73905	26726	48697	30766	30766	
-304.733	-129.733	74246	74246	27583	48697	31462	31462	
-304.733	-129.733	74193	74246	28325	48697	32202	32202	
-304.733	-129.733	74253	74253	29168	48697	32742	32742	
-339.733	-129.733	74257	74257	30071	48697	33760	33760	
-323.733	-129.733	74102	74257	30905	48697	34839	34839	
-323.733	-129.733	74143	74257	31672	48697	35780	35780	
-327.733	-129.733	74051	74257	32640	48697	36478	36478	
-308.733	-129.733	73977	74257	33339	48697	37327	37327	
-323.733	-129.733	73995	74257	34153	48697	38269	38269	
-323.733	-129.733	74107	74257	35210	48697	39129	39129	
-330.733	-129.733	74102	74257	36428	48697	39940	39940	
-330.733	-129.733	73939	74257	37165	48697	41134	41134	
-330.733	-129.733	74119	74257	38291	48697	41967	41967	
-330.733	-129.733	73914	74257	39074	48697	43073	43073	
-330.733	-129.733	73623	74257	39971	48697	44373	44373	
-334.733	-129.733	73543	74257	40923	48697	45344	45344	
-334.733	-129.733	73832	74257	41902	48697	46626	46626	
-334.733	-129.733	73788	74257	43202	48697	47904	47904	
-328.733	-129.733	73633	74257	44372	48697	49113	49113	
-328.733	-129.733	73464	74257	45527	48697	50092	50092	
-328.733	-129.733	73526	74257	46640	48697	51381	51381	
-290.733	-129.733	73339	74257	47609	48697	52371	52371	
-252.733	-129.733	73119	74257	48646	48697	53662	53662	
-252.733	-129.733	72839	74257	49932	49932	55171	55171	
-286.733	-129.733	72958	74257	51169	51169	56612	56612	
-286.733	-129.733	73134	74257	51991	51991	57745	57745	
-278.733	-129.733	73149	74257	53124	53124	58650	58650	
-278.733	-129.733	73096	74257	54333	54333	59836	59836	
-278.733	-129.733	73005	74257	56039	56039	61416	61416	
-278.733	-129.733	72729	74257	57629	57629	62793	62793	
-278.733	-129.733	72652	74257	58160	58160	63324	63324	
-239.733	-129.733	72539	74257	59577	59577	64201	64201	
-262.733	-129.733	72692	74257	61242	61242	65283	65283	
-262.733	-129.733	72878	74257	62248	62248	66399	66399	
-222.733	-129.733	72695	74257	63572	63572	67682	67682	
-231.733	-129.733	73045	74257	64888	64888	69512	69512	
-212.733	-129.733	73746	74257	66074	66074	71268	71268	
-256.733	-129.733	73433	74257	67168	67168	72684	72684	
-256.733	-129.733	74537	74537	68809	68809	73851	73851	
-232.733	-129.733	74183	74537	70225	70225	73947	73947	
-196.733	-129.733	73972	74537	71846	71846	74127	74127	
-200.733	-129.733	74524	74537	73433	73433	74307	74307	
-200.733	-129.733	74472	74537	73524	73524	74430	74430	
-197.733	-129.733	74106	74537	73648	73648	74628	74628	
-235.733	-129.733	74791	74791	73780	73780	74846	74846	
-235.733	-129.733	75151	75151	73879	73879	75049	75049	
-235.733	-129.733	75251	75251	74086	74086	75272	75272	
-249.733	-129.733	74867	75251	74245	74245	75657	75657	
-249.733	-129.733	75858	75858	74526	74526	76031	76031	
-249.733	-129.733	75445	75858	74886	74886	76500	76500	
-252.733	-129.733	75022	75858	75132	75132	76981	76981	
-252.733	-129.733	75194	75858	75444	75444	77321	77321	
-245.733	-129.733	75174	75858	75769	75769	77674	77674	
-242.733	-129.733	75370	75858	76170	76170	78087	78087	
-242.733	-129.733	75868	75868	76373	76373	78498	78498	
-242.733	-129.733	75948	75948	76609	76609	78914	78914	
-242.733	-129.733	75960	75960	76944	76944	79343	79343	
-235.733	-129.733	75853	75960	77527	77527	79808	79808	
-235.733	-129.733	75892	75960	77971	77971	80247	80247	
-254.733	-129.733	75662	75960	78363	78363	80637	80637	
-254.733	-129.733	75392	75960	78645	78645	80997	80997	
-254.733	-129.733	74972	75960	79078	79078	81453	81453	
-262.733	-129.733	76247	76247	79362	79362	81989	81989	
-262.733	-129.733	76402	76402	79638	79638	82526	82526	
-236.733	-129.733	76621	76621	80059	80059	83093	83093	
-236.733	-129.733	76128	76621	80477	80477	83584	83584	
-236.733	-129.733	76972	76972	80900	80900	84003	84003	
-236.733	-129.733	76517	76972	81846	81846	84467	84467	
-236.733	-129.733	76997	76997	82316	82316	85121	85121	
-236.733	-129.733	77187	77187	82683	82683	85660	85660	
-236.733	-129.733	77005	77187	83099	83099	86273	86273	
-236.733	-129.733	77258	77258	83590	83590	86687	86687	
-236.733	-129.733	77339	77339	83808	83808	87357	87357	
-251.733	-129.733	77497	77497	84682	84682	87843	87843	
-251.733	-129.733	77057	77497	85261	85261	88389	88389	
-247.733	-129.733	76690	77497	85778	85778	88986	88986	
-295.733	-129.733	76231	77497	86288	86288	89466	89466	
-295.733	-129.733	77357	77497	86756	86756	89655	89655	
-295.733	-129.733	77247	77497	87366	87366	89746	89746	
-255.733	-129.733	77317	77497	88101	88101	89888	89888	
-291.733	-129.733	78134	78134	88657	88657	89991	89991	
-326.733	-129.733	78032	78134	88731	88731	90123	90123	
-326.733	-129.733	78045	78134	88790	88790	90270	90270	
-326.733	-129.733	78470	78470	88864	88864	90470	90470	
-362.733	-129.733	78034	78470	88936	88936	90651	90651	
-405.733	-129.733	78150	78470	88991	88991	90825	90825	
-405.733	-129.733	78127	78470	89077	89077	91059	91059	
-402.733	-129.733	77710	78470	89281	89281	91249	91249	
-402.733	-129.733	77880	78470	89388	89388	91453	91453	
-369.733	-129.733	77988	78470	89579	89579	91652	91652	
-415.733	-129.733	77693	78470	89731	89731	91923	91923	
-415.733	-129.733	77378	78470	89989	89989	92177	92177	
-415.733	-129.733	77172	78470	90367	90367	92444	92444	
-453.733	-129.733	77070	78470	90648	90648	92671	92671	
-420.733	-129.733	77117	78470	90888	90888	92948	92948	
-384.733	-129.733	77139	78470	91129	91129	93255	93255	
-375.733	-129.733	77018	78470	91328	91328	93621	93621	
-375.733	-129.733	76765	78470	91650	91650	93842	93842	
-339.733	-129.733	a	a	91822	91822	94196	94196	
-358.733	-129.733	a	a	92137	92137	94536	94536	
-344.733	-129.733	a	a	92338	92338	94868	94868	
-344.733	-129.733	a	a	92575	92575	95192	95192	
-344.733	-129.733	a	a	92938	92938	95494	95494	
-365.733	-129.733	a	a	93241	93241	95826	95826	
-365.733	-129.733	a	a	93531	93531	96169	96169	
-365.733	-129.733	a	a	94031	94031	96501	96501	
-365.733	-129.733	a	a	94380	94380	96919	96919	
-365.733	-129.733	a	a	94657	94657	97269	97269	
-361.733	-129.733	a	a	95102	95102	97570	97570	
-361.733	-129.733	a	a	95538	95538	97941	97941	
-361.733	-129.733	a	a	95873	95873	98357	98357	
-361.733	-129.733	a	a	96275	96275	52198	98357	
-361.733	-129.733	a	a	96625	96625	53312	98357	
-361.733	-129.733	a	a	96997	96997	54275	98357	
-361.733	-129.733	a	a	97386	97386	55216	98357	
-322.733	-129.733	a	a	97793	97793	56280	98357	
-322.733	-129.733	a	a	97793	97793	57276	98357	
-322.733	-129.733	a	a	97793	97793	58372	98357	
-316.733	-129.733	a	a	30	97793	59165	98357	
-278.733	-129.733	a	a	67	97793	60339	98357	
-278.733	-129.733	a	a	130	97793	61622	98357	
-278.733	-129.733	a	a	205	97793	62659	98357	
-278.733	-129.733	a	a	304	97793	63519	98357	
-247.733	-129.733	a	a	371	97793	64750	98357	
-288.733	-129.733	a	a	518	97793	66112	98357	
-294.733	-129.733	a	a	615	97793	67116	98357	
-332.733	-129.733	a	a	711	97793	68341	98357	
-344.733	-129.733	a	a	795	97793	69179	98357	
-359.733	-129.733	a	a	988	97793	70478	98357	
-377.733	-129.733	a	a	1176	97793	71954	98357	
-377.733	-129.733	a	a	1322	97793	73387	98357	
-377.733	-129.733	a	a	1471	97793	74234	98357	
-377.733	-129.733	a	a	1777	97793	75702	98357	
-342.733	-129.733	a	a	1917	97793	76684	98357	
-342.733	-129.733	a	a	2224	97793	78082	98357	
-342.733	-129.733	a	a	2341	97793	79505	98357	
-307.733	-129.733	a	a	2513	97793	80495	98357	
-307.733	-129.733	a	a	2798	97793	82085	98357	
-307.733	-129.733	a	a	2984	97793	83181	98357	
-314.733	-129.733	a	a	3167	97793	84632	98357	
-314.733	-129.733	a	a	3350	97793	86273	98357	
-271.733	-129.733	a	a	3905	97793	88088	98357	
-257.733	-129.733	a	a	4065	97793	89018	98357	
-286.733	-129.733	a	a	4300	97793	89681	98357	
-286.733	-129.733	a	a	4502	97793	90381	98357	
-290.733	-129.733	a	a	4864	97793	90996	98357	
-290.733	-129.733	a	a	5086	97793	91521	98357	
-290.733	-129.733	a	a	5272	97793	92091	98357	
-290.733	-129.733	a	a	5722	97793	92871	98357	
-290.733	-129.733	a	a	5853	97793	93450	98357	
-243.733	-129.733	a	a	5982	97793	94228	98357	
-243.733	-129.733	a	a	6344	97793	94992	98357	
-243.733	-129.733	a	a	6743	97793	95615	98357	
-236.733	-129.733	a	a	7230	97793	95875	98357	
-227.733	-129.733	a	a	7456	97793	96525	98357	
-227.733	-129.733	a	a	7576	97793	97067	98357	
-237.733	-129.733	a	a	8021	97793	97483	98357	
-231.733	-129.733	a	a	8528	97793	97964	98357	
-195.733	-129.733	a	a	8841	97793	98318	98357	
-195.733	-129.733	a	a	9431	97793	98318	98357	
-195.733	-129.733	a	a	9544	97793	54716	98357	
-195.733	-129.733	a	a	10032	97793	55870	98357	
-211.733	-129.733	a	a	10258	97793	57334	98357	
-211.733	-129.733	a	a	10504	97793	58876	98357	
-211.733	-129.733	a	a	10760	97793	59707	98357	
-211.733	-129.733	a	a	11280	97793	60798	98357	
-190.733	-129.733	a	a	11385	97793	61766	98357	
-190.733	-129.733	a	a	11663	97793	62967	98357	
-204.733	-129.733	a	a	12194	97793	64109	98357	
-221.733	-129.733	a	a	12675	97793	65492	98357	
-261.733	-129.733	a	a	13327	97793	66729	98357	
-261.733	-129.733	a	a	13889	97793	67643	98357	
-261.733	-129.733	a	a	14426	97793	68842	98357	
-215.733	-129.733	a	a	15176	97793	70316	98357	
-225.733	-129.733	a	a	15549	97793	71645	98357	
-225.733	-129.733	a	a	16053	97793	73036	98357	
-225.733	-129.733	a	a	16364	97793	74463	98357	
-191.733	-129.733	a	a	17032	97793	75915	98357	
-197.733	-129.733	a	a	17483	97793	77343	98357	
-197.733	-129.733	a	a	18027	97793	78508	98357	
-197.733	-129.733	a	a	18751	97793	80054	98357	
-197.733	-129.733	a	a	19529	97793	81418	98357	
-224.733	-129.733	a	a	20289	97793	82611	98357	
-211.733	-129.733	a	a	21282	97793	84252	98357	
-211.733	-129.733	a	a	22043	97793	86067	98357	
-211.733	-129.733	a	a	22809	97793	87234	98357	
-258.733	-129.733	a	a	23331	97793	87862	98357	
-258.733	-129.733	a	a	23773	97793	88595	98357	
-258.733	-129.733	a	a	24569	97793	89259	98357	
-214.733	-129.733	a	a	25250	97793	90244	98357	
-214.733	-129.733	a	a	25903	97793	90972	98357	
-175.733	-129.733	a	a	26352	97793	92015	98357	
-175.733	-129.733	a	a	27181	97793	92488	98357	
-175.733	-129.733	a	a	27673	97793	93009	98357	
-205.733	-129.733	a	a	28681	97793	93607	98357	
-205.733	-129.733	a	a	29173	97793	94371	98357	
-205.733	-129.733	a	a	29770	97793	95036	98357	
-217.733	-129.733	a	a	30524	97793	95516	98357	
-203.733	-129.733	a	a	31356	97793	96029	98357	
-188.733	-129.733	a	a	32230	97793	96500	98357	
-184.733	-129.733	a	a	33073	97793	96874	98357	
-184.733	-129.733	a	a	34068	97793	97173	98357	
-184.733	-129.733	a	a	35132	97793	97570	98357	
-184.733	-129.733	a	a	35992	97793	97941	98357	
-184.733	-129.733	a	a	36929	97793	98357	98357	
-184.733	-129.733	a	a	38123	97793	98357	98357	
-184.733	-129.733	a	a	39140	97793	47273	98357	
-137.733	-129.733	a	a	40030	97793	48298	98357	
-146.733	-129.733	a	a	41136	97793	49161	98357	
-146.733	-129.733	a	a	42212	97793	50245	98357	
-142.733	-129.733	a	a	43401	97793	51191	98357	
-142.733	-129.733	a	a	44396	97793	51884	98357	
-142.733	-129.733	a	a	45130	97793	53017	98357	
-142.733	-129.733	a	a	46278	97793	53849	98357	
-142.733	-129.733	a	a	47583	97793	54689	98357	
-142.733	-129.733	a	a	48422	97793	55901	98357	
-149.733	-129.733	a	a	49417	97793	57180	98357	
-174.733	-129.733	a	a	50277	97793	58223	98357	
-174.733	-129.733	a	a	51555	97793	59365	98357	
-198.733	-129.733	a	a	52904	97793	60216	98357	
-198.733	-129.733	a	a	53973	97793	61472	98357	
-198.733	-129.733	a	a	55184	97793	62280	98357	
-161.733	-129.733	a	a	56385	97793	63341	98357	
-164.733	-129.733	a	a	57481	97793	65168	98357	
-164.733	-129.733	a	a	58402	97793	66126	98357	
-164.733	-129.733	a	a	59801	97793	67422	98357	
-164.733	-129.733	a	a	61538	97793	68890	98357	
-164.733	-129.733	a	a	62658	97793	70152	98357	
-177.733	-129.733	a	a	64384	97793	71239	98357	
-217.733	-129.733	a	a	65657	97793	72585	98357	
-217.733	-129.733	a	a	67057	97793	73789	98357	
-210.733	-129.733	a	a	68401	97793	75065	98357	
-231.733	-129.733	a	a	69638	97793	76012	98357	
-231.733	-129.733	a	a	70242	97793	77429	98357	
-210.733	-129.733	a	a	71336	97793	78975	98357	
-170.733	-129.733	a	a	72721	97793	80053	98357	
-170.733	-129.733	a	a	72815	97793	81017	98357	
-164.733	-129.733	a	a	72895	97793	82426	98357	
-164.733	-129.733	a	a	73077	97793	83717	98357	
-164.733	-129.733	a	a	73187	97793	85168	98357	
-164.733	-129.733	a	a	73342	97793	86983	98357	
-163.733	-129.733	a	a	73477	97793	87671	98357	
-163.733	-129.733	a	a	73673	97793	88505	98357	
-163.733	-129.733	a	a	73909	97793	89249	98357	
-163.733	-129.733	a	a	74134	97793	89995	98357	
-163.733	-129.733	a	a	74426	97793	90625	98357	
-187.733	-129.733	a	a	74719	97793	91177	98357	
-214.733	-129.733	a	a	75034	97793	92012	98357	
-214.733	-129.733	a	a	75268	97793	92649	98357	
-214.733	-129.733	a	a	75621	97793	93129	98357	
-214.733	-129.733	a	a	75952	97793	93792	98357	
-214.733	-129.733	a	a	76440	97793	94289	98357	
-214.733	-129.733	a	a	76820	97793	94621	98357	
-214.733	-129.733	a	a	77231	97793	95013	98357	
-214.733	-129.733	a	a	77661	97793	95389	98357	
-214.733	-129.733	a	a	78100	97793	95757	98357	
-214.733	-129.733	a	a	78484	97793	96135	98357	
-214.733	-129.733	a	a	78972	97793	96610	98357	
-187.733	-129.733	a	a	79265	97793	97085	98357	
-227.733	-129.733	a	a	79742	97793	97607	98357	
-178.733	-129.733	a	a	80128	97793	98056	98357	
-227.733	-129.733	a	a	80657	97793	98357	98357	
-227.733	-129.733	a	a	81105	97793	98357	98357	
-227.733	-129.733	a	a	81687	97793	52609	98357	
-274.733	-129.733	a	a	82183	97793	53642	98357	
-274.733	-129.733	a	a	82560	97793	54797	98357	
-229.733	-129.733	a	a	83221	97793	56072	98357	
-229.733	-129.733	a	a	83691	97793	57126	98357	
-229.733	-129.733	a	a	84162	97793	57992	98357	
-229.733	-129.733	a	a	84689	97793	58885	98357	
-229.733	-129.733	a	a	85247	97793	60207	98357	
-229.733	-129.733	a	a	85766	97793	61269	98357	
-229.733	-129.733	a	a	86479	97793	62700	98357	
-212.733	-129.733	a	a	86922	97793	63622	98357	
-212.733	-129.733	a	a	87439	97793	64904	98357	
-235.733	-129.733	a	a	87531	97793	65726	98357	
-235.733	-129.733	a	a	87684	97793	67005	98357	
-235.733	-129.733	a	a	87838	97793	68177	98357	
-247.733	-129.733	a	a	88011	97793	69297	98357	
-247.733	-129.733	a	a	88075	97793	70770	98357	
-207.733	-129.733	a	a	88241	97793	71919	98357	
-207.733	-129.733	a	a	88405	97793	73305	98357	
-246.733	-129.733	a	a	88549	97793	74404	98357	
-206.733	-129.733	a	a	88731	97793	76117	98357	
-203.733	-129.733	a	a	88890	97793	77236	98357	
-187.733	-129.733	a	a	89181	97793	78812	98357	
-166.733	-129.733	a	a	89409	97793	79911	98357	
-166.733	-129.733	a	a	89648	97793	80875	98357	
-166.733	-129.733	a	a	89862	97793	82166	98357	
-166.733	-129.733	a	a	90083	97793	83340	98357	
-166.733	-129.733	a	a	90396	97793	85155	98357	
-136.733	-129.733	a	a	90681	97793	85770	98357	
-124.733	-124.733	a	a	90875	97793	86511	98357	
-122.733	-122.733	a	a	91197	97793	87245	98357	
-122.733	-122.733	a	a	91406	97793	87948	98357	
-122.733	-122.733	a	a	91694	97793	88751	98357	
-99.7333	-99.7333	a	a	92125	97793	89786	98357	
-99.7333	-99.7333	a	a	92438	97793	90311	98357	
-99.7333	-99.7333	a	a	92839	97793	90905	98357	
-99.7333	-99.7333	a	a	93195	97793	91502	98357	
-69.7333	-69.7333	a	a	93549	97793	91964	98357	
-69.7333	-69.7333	a	a	93920	97793	92567	98357	
-69.7333	-69.7333	a	a	94296	97793	93164	98357	
-22.7333	-22.7333	a	a	94739	97793	93928	98357	
-38.7333	-22.7333	a	a	95221	97793	94381	98357	
-22.7333	-22.7333	a	a	95496	97793	94739	98357	
-22.7333	-22.7333	a	a	96016	97793	95214	98357	
-22.7333	-22.7333	a	a	96016	97793	95666	98357	
-22.7333	-22.7333	a	a	96016	97793	95994	98357	
-22.7333	-22.7333	a	a	69	97793	96372	98357	
-37.7333	-22.7333	a	a	162	97793	96790	98357	
-37.7333	-22.7333	a	a	199	97793	97265	98357	
-64.7333	-22.7333	a	a	274	97793	97659	98357	
-74.7333	-22.7333	a	a	390	97793	98056	98357	
-78.7333	-22.7333	a	a	489	97793	98357	98357	
-78.7333	-22.7333	a	a	579	97793	98357	98357	
-78.7333	-22.7333	a	a	663	97793	55002	98357	
-78.7333	-22.7333	a	a	763	97793	55744	98357	
-78.7333	-22.7333	a	a	956	97793	56954	98357	
-78.7333	-22.7333	a	a	1040	97793	58184	98357	
-78.7333	-22.7333	a	a	1299	97793	59190	98357	
-78.7333	-22.7333	a	a	1446	97793	60119	98357	
-78.7333	-22.7333	a	a	1585	97793	61336	98357	
-78.7333	-22.7333	a	a	1698	97793	62435	98357	
-43.7333	-22.7333	a	a	1888	97793	63915	98357	
-38.7333	-22.7333	a	a	2110	97793	65184	98357	
-38.7333	-22.7333	a	a	2252	97793	66022	98357	
-38.7333	-22.7333	a	a	2405	97793	66890	98357	
-38.7333	-22.7333	a	a	2644	97793	68026	98357	
-38.7333	-22.7333	a	a	2786	97793	68972	98357	
-38.7333	-22.7333	a	a	3021	97793	70355	98357	
-69.7333	-22.7333	a	a	3169	97793	71466	98357	
-38.7333	-22.7333	a	a	3390	97793	72715	98357	
-38.7333	-22.7333	a	a	3643	97793	73545	98357	
-88.7333	-22.7333	a	a	3882	97793	74403	98357	
-88.7333	-22.7333	a	a	4052	97793	75778	98357	
-88.7333	-22.7333	a	a	4284	97793	76861	98357	
-38.7333	-22.7333	a	a	4483	97793	77601	98357	
-81.7333	-22.7333	a	a	4741	97793	79083	98357	
-81.7333	-22.7333	a	a	4990	97793	80182	98357	
-52.7333	-22.7333	a	a	5196	97793	81616	98357	
-95.7333	-22.7333	a	a	5522	97793	82918	98357	
-51.7333	-22.7333	a	a	5997	97793	84295	98357	
-51.7333	-22.7333	a	a	6127	97793	85639	98357	
-51.7333	-22.7333	a	a	6805	97793	87469	98357	
-51.7333	-22.7333	a	a	7088	97793	88204	98357	
-51.7333	-22.7333	a	a	7593	97793	88888	98357	
-70.7333	-22.7333	a	a	7915	97793	89681	98357	
-103.733	-22.7333	a	a	8329	97793	90356	98357	
-115.733	-22.7333	a	a	8620	97793	91100	98357	
-96.7333	-22.7333	a	a	8970	97793	92201	98357	
-96.7333	-22.7333	a	a	9527	97793	92866	98357	
-49.7333	-22.7333	a	a	10045	97793	93458	98357	
-49.7333	-22.7333	a	a	10520	97793	94069	98357	
-49.7333	-22.7333	a	a	10770	97793	94616	98357	
-49.7333	-22.7333	a	a	11145	97793	95256	98357	
-49.7333	-22.7333	a	a	11704	97793	95736	98357	
-49.7333	-22.7333	a	a	12193	97793	96351	98357	
-49.7333	-22.7333	a	a	12868	97793	96746	98357	
-49.7333	-22.7333	a	a	13401	97793	97186	98357	
-49.7333	-22.7333	a	a	13740	97793	97620	98357	
-49.7333	-22.7333	a	a	14341	97793	98059	98357	
-49.7333	-22.7333	a	a	14809	97793	98508	98508	
-54.7333	-22.7333	a	a	15176	97793	98508	98508	
-54.7333	-22.7333	a	a	15509	97793	60834	98508	
-54.7333	-22.7333	a	a	16005	97793	61985	98508	
-54.7333	-22.7333	a	a	16813	97793	63338	98508	
-87.7333	-22.7333	a	a	17111	97793	64290	98508	
-69.7333	-22.7333	a	a	17799	97793	65429	98508	
-54.7333	-22.7333	a	a	18506	97793	66977	98508	
-14.7333	-14.7333	a	a	19193	97793	67960	98508	
-14.7333	-14.7333	a	a	19427	97793	69717	98508	
-14.7333	-14.7333	a	a	19844	97793	71337	98508	
-22.7333	-14.7333	a	a	20315	97793	72658	98508	
-22.7333	-14.7333	a	a	20818	97793	73910	98508	
-22.7333	-14.7333	a	a	21252	97793	75297	98508	
-24.7333	-14.7333	a	a	21792	97793	76214	98508	
-24.7333	-14.7333	a	a	22360	97793	77621	98508	
47092	47092	a	a	23170	97793	78647	98508	
47092	47092	a	a	24122	97793	80039	98508	
47673	47673	a	a	24665	97793	81458	98508	
47334	47673	a	a	25474	97793	82412	98508	
47052	47673	a	a	26014	97793	83506	98508	
46711	47673	a	a	26740	97793	84052	98508	
46730	47673	a	a	27530	97793	84604	98508	
46730	47673	a	a	28172	97793	85087	98508	
47129	47673	a	a	28981	97793	85830	98508	
47129	47673	a	a	29938	97793	86446	98508	
47641	47673	a	a	30833	97793	87016	98508	
47004	47673	a	a	31793	97793	87497	98508	
47584	47673	a	a	32781	97793	88025	98508	
48025	48025	a	a	33409	97793	88567	98508	
48025	48025	a	a	34627	97793	89142	98508	
48732	48732	a	a	35393	97793	89760	98508	
48732	48732	a	a	36310	97793	90599	98508	
49008	49008	a	a	37143	97793	91272	98508	
48923	49008	a	a	38190	97793	91875	98508	
48923	49008	a	a	39057	97793	92574	98508	
48923	49008	a	a	39964	97793	93220	98508	
48548	49008	a	a	40977	97793	93668	98508	
48548	49008	a	a	42326	97793	94157	98508	
48548	49008	a	a	43517	97793	94660	98508	
49218	49218	a	a	44785	97793	95109	98508	
49057	49218	a	a	45802	97793	95543	98508	
49512	49512	a	a	46554	97793	95954	98508	
49999	49999	a	a	47845	97793	96349	98508	
50432	50432	a	a	48782	97793	96747	98508	
51211	51211	a	a	50166	97793	96747	98508	
51211	51211	a	a	51094	97793	a	a	
51211	51211	a	a	52106	97793	a	a	
51211	51211	a	a	53430	97793	a	a	
51211	51211	a	a	54772	97793	a	a	
51211	51211	a	a	56009	97793	a	a	
51211	51211	a	a	57604	97793	a	a	
50776	51211	a	a	59220	97793	a	a	
51012	51211	a	a	60509	97793	a	a	
51012	51211	a	a	61727	97793	a	a	
51012	51211	a	a	62882	97793	a	a	
51061	51211	a	a	64445	97793	a	a	
51061	51211	a	a	65350	97793	a	a	
51657	51657	a	a	65957	97793	a	a	
51657	51657	a	a	67716	97793	a	a	
51657	51657	a	a	69045	97793	a	a	
51657	51657	a	a	70743	97793	a	a	
51657	51657	a	a	71989	97793	a	a	
51473	51657	a	a	73256	97793	a	a	
51473	51657	a	a	73336	97793	a	a	
51473	51657	a	a	73430	97793	a	a	
51496	51657	a	a	73573	97793	a	a	
51496	51657	a	a	73762	97793	a	a	
51496	51657	a	a	73898	97793	a	a	
51496	51657	a	a	74073	97793	a	a	
