../jeu_100_25_4.txt_5_currentSA	../jeu_100_25_4.txt_5_bestSA	../jeu_100_25_4.txt_5_currentTS	../jeu_100_25_4.txt_5_bestTS	../jeu_100_25_4.txt_5_currentGrasp	../jeu_100_25_4.txt_5_bestGrasp	../jeu_100_25_4.txt_5_currentIG	../jeu_100_25_4.txt_5_bestIG	
-97.44	-81.44	14283	14283	9081	9081	10279	10279	
-97.44	-81.44	14298	14298	9339	9339	10473	10473	
-97.44	-81.44	14225	14298	9521	9521	10697	10697	
-139.44	-81.44	14258	14298	9700	9700	10890	10890	
-168.44	-81.44	14271	14298	9922	9922	11167	11167	
-168.44	-81.44	14540	14540	10063	10063	11408	11408	
-123.44	-81.44	14547	14547	10329	10329	11597	11597	
-123.44	-81.44	14646	14646	10538	10538	11996	11996	
-119.44	-81.44	14554	14646	10749	10749	12308	12308	
-130.44	-81.44	14762	14762	11055	11055	12646	12646	
-132.44	-81.44	14671	14762	11335	11335	12792	12792	
-132.44	-81.44	14954	14954	11582	11582	12889	12889	
-132.44	-81.44	14844	14954	11667	11667	13030	13030	
-92.44	-81.44	15213	15213	11784	11784	13175	13175	
-121.44	-81.44	15104	15213	11966	11966	13322	13322	
-121.44	-81.44	15015	15213	12060	12060	13513	13513	
-121.44	-81.44	15078	15213	12198	12198	13753	13753	
-154.44	-81.44	14934	15213	12378	12378	14004	14004	
-181.44	-81.44	15391	15391	12583	12583	14248	14248	
-181.44	-81.44	15236	15391	12621	12621	14562	14562	
-181.44	-81.44	15477	15477	12779	12779	14756	14756	
-139.44	-81.44	15574	15574	13069	13069	15069	15069	
-161.44	-81.44	15518	15574	13341	13341	15291	15291	
-121.44	-81.44	15469	15574	13501	13501	15376	15376	
-134.44	-81.44	15488	15574	13757	13757	15434	15434	
-159.44	-81.44	15408	15574	13833	13833	15573	15573	
-159.44	-81.44	15272	15574	13914	13914	15776	15776	
-180.44	-81.44	15310	15574	14003	14003	15973	15973	
-180.44	-81.44	15355	15574	14079	14079	16212	16212	
-161.44	-81.44	15238	15574	14140	14140	16424	16424	
-161.44	-81.44	15188	15574	14242	14242	16604	16604	
-161.44	-81.44	15432	15574	14370	14370	16831	16831	
-161.44	-81.44	15351	15574	14493	14493	17085	17085	
-201.44	-81.44	15266	15574	14584	14584	17340	17340	
-201.44	-81.44	15627	15627	14689	14689	17472	17472	
-201.44	-81.44	15492	15627	14846	14846	17548	17548	
-201.44	-81.44	15351	15627	15080	15080	17716	17716	
-201.44	-81.44	15686	15686	15276	15276	17874	17874	
-201.44	-81.44	15539	15686	15576	15576	17985	17985	
-192.44	-81.44	15389	15686	15763	15763	18161	18161	
-192.44	-81.44	15741	15741	15899	15899	18241	18241	
-192.44	-81.44	15715	15741	16039	16039	18369	18369	
-192.44	-81.44	15638	15741	16067	16067	18495	18495	
-192.44	-81.44	15723	15741	16102	16102	18665	18665	
-192.44	-81.44	15657	15741	16202	16202	18752	18752	
-192.44	-81.44	15718	15741	16300	16300	18960	18960	
-192.44	-81.44	15602	15741	16493	16493	9819	18960	
-241.44	-81.44	15888	15888	16626	16626	10125	18960	
-241.44	-81.44	15772	15888	16752	16752	10486	18960	
-241.44	-81.44	15747	15888	16945	16945	10901	18960	
-270.44	-81.44	15719	15888	17087	17087	11423	18960	
-270.44	-81.44	15859	15888	17269	17269	11979	18960	
-270.44	-81.44	15710	15888	17404	17404	12467	18960	
-244.44	-81.44	16104	16104	17404	17404	13046	18960	
-244.44	-81.44	16372	16372	17404	17404	13809	18960	
-244.44	-81.44	16219	16372	92	17404	14171	18960	
-244.44	-81.44	16524	16524	172	17404	14794	18960	
-244.44	-81.44	16371	16524	229	17404	15054	18960	
-244.44	-81.44	16385	16524	278	17404	15548	18960	
-244.44	-81.44	16336	16524	376	17404	15879	18960	
-244.44	-81.44	16353	16524	400	17404	16283	18960	
-244.44	-81.44	16326	16524	553	17404	16655	18960	
-244.44	-81.44	16804	16804	650	17404	16892	18960	
-244.44	-81.44	16787	16804	933	17404	17366	18960	
-244.44	-81.44	17054	17054	987	17404	17737	18960	
-244.44	-81.44	16962	17054	1127	17404	18090	18960	
-244.44	-81.44	16924	17054	1352	17404	18391	18960	
-244.44	-81.44	16891	17054	1520	17404	18661	18960	
-244.44	-81.44	16738	17054	1799	17404	18824	18960	
-202.44	-81.44	16562	17054	1998	17404	18973	18973	
-202.44	-81.44	16493	17054	2180	17404	18973	18973	
-173.44	-81.44	16570	17054	2334	17404	11034	18973	
-173.44	-81.44	16623	17054	2569	17404	11516	18973	
-144.44	-81.44	16637	17054	2869	17404	11797	18973	
-144.44	-81.44	16610	17054	3356	17404	12278	18973	
-111.44	-81.44	16448	17054	3589	17404	12728	18973	
-111.44	-81.44	16553	17054	3880	17404	13300	18973	
-150.44	-81.44	16384	17054	4138	17404	13984	18973	
-150.44	-81.44	16658	17054	4497	17404	14299	18973	
-150.44	-81.44	16827	17054	5029	17404	14665	18973	
-150.44	-81.44	16636	17054	5580	17404	15207	18973	
-150.44	-81.44	16589	17054	6215	17404	15521	18973	
-155.44	-81.44	16548	17054	6685	17404	15922	18973	
-155.44	-81.44	16371	17054	7049	17404	16345	18973	
-155.44	-81.44	17026	17054	7398	17404	16796	18973	
-189.44	-81.44	16882	17054	7561	17404	17064	18973	
-218.44	-81.44	16775	17054	8046	17404	17464	18973	
-216.44	-81.44	16683	17054	8299	17404	17785	18973	
-192.44	-81.44	16665	17054	8986	17404	17976	18973	
-192.44	-81.44	16530	17054	9082	17404	18211	18973	
-201.44	-81.44	16797	17054	9171	17404	18505	18973	
-168.44	-81.44	17027	17054	9284	17404	18846	18973	
-168.44	-81.44	16933	17054	9364	17404	18846	18973	
-168.44	-81.44	17119	17119	9477	17404	10395	18973	
-150.44	-81.44	16899	17119	9576	17404	10676	18973	
-150.44	-81.44	17104	17119	9650	17404	11038	18973	
-150.44	-81.44	16881	17119	9831	17404	11663	18973	
-156.44	-81.44	16883	17119	9880	17404	12004	18973	
-156.44	-81.44	16989	17119	10066	17404	12742	18973	
-156.44	-81.44	16746	17119	10205	17404	13073	18973	
-156.44	-81.44	17237	17237	10623	17404	13347	18973	
-156.44	-81.44	16984	17237	10846	17404	13835	18973	
-165.44	-81.44	17162	17237	11001	17404	14185	18973	
-197.44	-81.44	16909	17237	11314	17404	14804	18973	
-165.44	-81.44	16838	17237	11486	17404	15427	18973	
-165.44	-81.44	16835	17237	11835	17404	16023	18973	
-165.44	-81.44	16829	17237	12101	17404	16478	18973	
-165.44	-81.44	16957	17237	12209	17404	16968	18973	
-165.44	-81.44	17093	17237	12338	17404	17442	18973	
-165.44	-81.44	17196	17237	12427	17404	17762	18973	
-165.44	-81.44	17378	17378	12683	17404	18319	18973	
-137.44	-81.44	17439	17439	12728	17404	18672	18973	
-137.44	-81.44	17496	17496	13051	17404	18973	18973	
-137.44	-81.44	17261	17496	13215	17404	18973	18973	
-137.44	-81.44	17259	17496	13324	17404	11481	18973	
-137.44	-81.44	17208	17496	13526	17404	11845	18973	
-137.44	-81.44	17169	17496	13838	17404	12322	18973	
-121.44	-81.44	17103	17496	14092	17404	12597	18973	
-117.44	-81.44	16917	17496	14275	17404	12958	18973	
-117.44	-81.44	17109	17496	14681	17404	13522	18973	
-117.44	-81.44	16854	17496	14879	17404	14086	18973	
-117.44	-81.44	17060	17496	14970	17404	14468	18973	
-99.44	-81.44	16817	17496	15067	17404	14834	18973	
-99.44	-81.44	16801	17496	15200	17404	15297	18973	
-99.44	-81.44	17180	17496	15290	17404	15839	18973	
-102.44	-81.44	17105	17496	15482	17404	16266	18973	
-102.44	-81.44	16888	17496	15633	17404	16726	18973	
-102.44	-81.44	16922	17496	15750	17404	17026	18973	
-115.44	-81.44	16711	17496	15953	17404	17349	18973	
-160.44	-81.44	16589	17496	16133	17404	17732	18973	
-128.44	-81.44	16522	17496	16356	17404	18014	18973	
-128.44	-81.44	16539	17496	16505	17404	18409	18973	
-160.44	-81.44	16573	17496	16696	17404	18810	18973	
-160.44	-81.44	16360	17496	16837	17404	19094	19094	
-133.44	-81.44	16601	17496	16916	17404	19094	19094	
-133.44	-81.44	16468	17496	16985	17404	10446	19094	
-102.44	-81.44	16330	17496	17076	17404	10833	19094	
-104.44	-81.44	16472	17496	17200	17404	11068	19094	
-104.44	-81.44	16291	17496	17339	17404	11483	19094	
-104.44	-81.44	16610	17496	17405	17405	12053	19094	
-104.44	-81.44	16521	17496	17447	17447	12435	19094	
-103.44	-81.44	16528	17496	17641	17641	12923	19094	
-103.44	-81.44	16629	17496	17722	17722	13542	19094	
-103.44	-81.44	16636	17496	17722	17722	13887	19094	
-103.44	-81.44	16715	17496	17722	17722	14426	19094	
-103.44	-81.44	16542	17496	92	17722	14916	19094	
-103.44	-81.44	16612	17496	172	17722	15248	19094	
-103.44	-81.44	16656	17496	229	17722	15641	19094	
-103.44	-81.44	16828	17496	326	17722	16086	19094	
-103.44	-81.44	16890	17496	424	17722	16467	19094	
-128.44	-81.44	16944	17496	500	17722	16930	19094	
-128.44	-81.44	16920	17496	606	17722	17223	19094	
-128.44	-81.44	17096	17496	782	17722	17594	19094	
-157.44	-81.44	17065	17496	886	17722	17954	19094	
-157.44	-81.44	16939	17496	1082	17722	18346	19094	
-157.44	-81.44	16761	17496	1284	17722	18558	19094	
-157.44	-81.44	16966	17496	1367	17722	18862	19094	
-157.44	-81.44	16771	17496	1526	17722	19078	19094	
-157.44	-81.44	16636	17496	1793	17722	19131	19131	
-165.44	-81.44	16467	17496	2144	17722	19131	19131	
-165.44	-81.44	16514	17496	2313	17722	8582	19131	
-186.44	-81.44	16284	17496	2648	17722	9082	19131	
-186.44	-81.44	16513	17496	2925	17722	9470	19131	
-186.44	-81.44	16317	17496	3296	17722	9987	19131	
-186.44	-81.44	16725	17496	3879	17722	10181	19131	
-186.44	-81.44	16676	17496	4083	17722	10661	19131	
-186.44	-81.44	16510	17496	4377	17722	11103	19131	
-202.44	-81.44	16343	17496	4658	17722	11285	19131	
-202.44	-81.44	16350	17496	4983	17722	11745	19131	
-162.44	-81.44	16614	17496	5073	17722	12535	19131	
-162.44	-81.44	16499	17496	5364	17722	13312	19131	
-202.44	-81.44	16347	17496	5851	17722	13605	19131	
-202.44	-81.44	16301	17496	6323	17722	13867	19131	
-202.44	-81.44	16500	17496	6718	17722	14136	19131	
-202.44	-81.44	16420	17496	7088	17722	14508	19131	
-202.44	-81.44	16285	17496	7707	17722	14877	19131	
-202.44	-81.44	16689	17496	8242	17722	15188	19131	
-202.44	-81.44	16531	17496	8331	17722	15745	19131	
-234.44	-81.44	16803	17496	8491	17722	16105	19131	
-194.44	-81.44	16614	17496	8632	17722	16499	19131	
-194.44	-81.44	16540	17496	8719	17722	16813	19131	
-218.44	-81.44	16707	17496	8932	17722	17122	19131	
-218.44	-81.44	16543	17496	9098	17722	17393	19131	
-218.44	-81.44	16369	17496	9234	17722	17730	19131	
-218.44	-81.44	16339	17496	9431	17722	18094	19131	
-218.44	-81.44	16405	17496	9648	17722	18398	19131	
-189.44	-81.44	16421	17496	9869	17722	18660	19131	
-189.44	-81.44	16313	17496	10270	17722	18931	19131	
-139.44	-81.44	16319	17496	10493	17722	19115	19131	
-139.44	-81.44	16331	17496	10697	17722	19115	19131	
-139.44	-81.44	16324	17496	10948	17722	10960	19131	
-139.44	-81.44	16525	17496	11227	17722	11400	19131	
-98.44	-81.44	16516	17496	11531	17722	11761	19131	
-121.44	-81.44	16483	17496	11808	17722	12104	19131	
-121.44	-81.44	16665	17496	11899	17722	12289	19131	
-121.44	-81.44	16728	17496	11996	17722	12494	19131	
-121.44	-81.44	16784	17496	12084	17722	13117	19131	
-110.44	-81.44	16862	17496	12179	17722	13462	19131	
-110.44	-81.44	16999	17496	12308	17722	13770	19131	
-110.44	-81.44	16961	17496	12416	17722	14119	19131	
-110.44	-81.44	17219	17496	12656	17722	14667	19131	
-110.44	-81.44	17104	17496	12799	17722	15283	19131	
-110.44	-81.44	16974	17496	13014	17722	15746	19131	
-110.44	-81.44	16953	17496	13177	17722	16285	19131	
-98.44	-81.44	17181	17496	13317	17722	16688	19131	
-98.44	-81.44	17025	17496	13496	17722	17002	19131	
-98.44	-81.44	16859	17496	13709	17722	17380	19131	
-144.44	-81.44	17079	17496	13927	17722	17709	19131	
-98.44	-81.44	16947	17496	14124	17722	17893	19131	
-148.44	-81.44	16814	17496	14305	17722	18321	19131	
-148.44	-81.44	16782	17496	14454	17722	18676	19131	
-148.44	-81.44	16656	17496	14709	17722	18886	19131	
-148.44	-81.44	16512	17496	15048	17722	19163	19163	
-148.44	-81.44	16622	17496	15270	17722	19493	19493	
-148.44	-81.44	16391	17496	15462	17722	19625	19625	
-115.44	-81.44	16415	17496	15711	17722	19625	19625	
-122.44	-81.44	16154	17496	15815	17722	11853	19625	
-122.44	-81.44	16460	17496	16039	17722	12180	19625	
-122.44	-81.44	16268	17496	16218	17722	12441	19625	
-115.44	-81.44	16258	17496	16472	17722	12663	19625	
-115.44	-81.44	16178	17496	16551	17722	12980	19625	
-115.44	-81.44	16041	17496	16559	17722	13505	19625	
-115.44	-81.44	16131	17496	16729	17722	13825	19625	
-115.44	-81.44	16234	17496	16754	17722	14244	19625	
-115.44	-81.44	16104	17496	16782	17722	14850	19625	
-115.44	-81.44	16459	17496	16848	17722	15276	19625	
-115.44	-81.44	16244	17496	16973	17722	15824	19625	
-115.44	-81.44	16384	17496	17134	17722	16196	19625	
-106.44	-81.44	16540	17496	17278	17722	16540	19625	
-106.44	-81.44	16284	17496	17551	17722	16935	19625	
-106.44	-81.44	16462	17496	17816	17816	17370	19625	
-130.44	-81.44	16258	17496	17816	17816	17674	19625	
-172.44	-81.44	16441	17496	17816	17816	18055	19625	
-213.44	-81.44	16177	17496	17843	17843	18449	19625	
-213.44	-81.44	16546	17496	17949	17949	18808	19625	
-213.44	-81.44	16282	17496	18240	18240	19148	19625	
-213.44	-81.44	16590	17496	18397	18397	19331	19625	
-213.44	-81.44	16515	17496	92	18397	19559	19625	
-213.44	-81.44	16425	17496	172	18397	19691	19691	
-213.44	-81.44	16448	17496	269	18397	19873	19873	
-211.44	-81.44	16521	17496	326	18397	19873	19873	
-211.44	-81.44	16317	17496	400	18397	9667	19873	
-211.44	-81.44	16082	17496	592	18397	9980	19873	
-185.44	-81.44	16313	17496	707	18397	10371	19873	
-185.44	-81.44	16346	17496	801	18397	10890	19873	
-185.44	-81.44	16118	17496	1098	18397	11294	19873	
-185.44	-81.44	16123	17496	1362	18397	11957	19873	
-164.44	-81.44	16100	17496	1391	18397	12599	19873	
-164.44	-81.44	16075	17496	1542	18397	12912	19873	
-140.44	-81.44	15996	17496	1575	18397	13211	19873	
-104.44	-81.44	15883	17496	1813	18397	13699	19873	
-96.44	-81.44	15996	17496	2094	18397	14217	19873	
-96.44	-81.44	15995	17496	2266	18397	14516	19873	
-96.44	-81.44	16289	17496	2380	18397	15055	19873	
-96.44	-81.44	16180	17496	2602	18397	15454	19873	
-96.44	-81.44	16337	17496	2818	18397	16074	19873	
-96.44	-81.44	16355	17496	3280	18397	16476	19873	
-96.44	-81.44	16481	17496	3379	18397	16903	19873	
-96.44	-81.44	16317	17496	3730	18397	17363	19873	
-96.44	-81.44	16120	17496	3997	18397	17741	19873	
-96.44	-81.44	15910	17496	4365	18397	18051	19873	
-105.44	-81.44	16139	17496	4593	18397	18561	19873	
-105.44	-81.44	15916	17496	5160	18397	18871	19873	
-107.44	-81.44	16070	17496	5549	18397	19234	19873	
-147.44	-81.44	15980	17496	5815	18397	19532	19873	
-147.44	-81.44	16194	17496	6107	18397	19873	19873	
-157.44	-81.44	16029	17496	6494	18397	19873	19873	
-157.44	-81.44	15883	17496	6959	18397	11673	19873	
-157.44	-81.44	16115	17496	7210	18397	11924	19873	
-157.44	-81.44	15910	17496	7631	18397	12285	19873	
-148.44	-81.44	16132	17496	8084	18397	12485	19873	
-148.44	-81.44	15905	17496	8758	18397	13034	19873	
-148.44	-81.44	16228	17496	8838	18397	13522	19873	
-148.44	-81.44	16024	17496	8927	18397	13871	19873	
-148.44	-81.44	16017	17496	9035	18397	14386	19873	
-148.44	-81.44	16227	17496	9088	18397	14709	19873	
-148.44	-81.44	16081	17496	9254	18397	15079	19873	
-148.44	-81.44	16438	17496	9344	18397	15342	19873	
-115.44	-81.44	16201	17496	9503	18397	15837	19873	
-115.44	-81.44	16021	17496	9699	18397	16240	19873	
-115.44	-81.44	16016	17496	9864	18397	16546	19873	
-115.44	-81.44	a	a	9964	18397	16905	19873	
-141.44	-81.44	a	a	10102	18397	17243	19873	
-141.44	-81.44	a	a	10293	18397	17621	19873	
-141.44	-81.44	a	a	10533	18397	17912	19873	
-141.44	-81.44	a	a	10738	18397	18122	19873	
-141.44	-81.44	a	a	10816	18397	18452	19873	
-141.44	-81.44	a	a	11095	18397	18751	19873	
-113.44	-81.44	a	a	11365	18397	19014	19873	
-113.44	-81.44	a	a	11634	18397	19331	19873	
-113.44	-81.44	a	a	11716	18397	19559	19873	
-113.44	-81.44	a	a	11901	18397	19691	19873	
-113.44	-81.44	a	a	12052	18397	19873	19873	
-113.44	-81.44	a	a	12229	18397	19873	19873	
-113.44	-81.44	a	a	12306	18397	13228	19873	
-111.44	-81.44	a	a	12482	18397	13510	19873	
-111.44	-81.44	a	a	12720	18397	14006	19873	
-111.44	-81.44	a	a	12861	18397	14276	19873	
-111.44	-81.44	a	a	13101	18397	14820	19873	
-111.44	-81.44	a	a	13277	18397	15114	19873	
-135.44	-81.44	a	a	13528	18397	15530	19873	
-135.44	-81.44	a	a	13598	18397	15934	19873	
-139.44	-81.44	a	a	13683	18397	16628	19873	
-135.44	-81.44	a	a	13778	18397	16964	19873	
-135.44	-81.44	a	a	13877	18397	17208	19873	
-135.44	-81.44	a	a	13940	18397	17586	19873	
-135.44	-81.44	a	a	14092	18397	17988	19873	
-135.44	-81.44	a	a	14196	18397	18366	19873	
-126.44	-81.44	a	a	14312	18397	18650	19873	
-138.44	-81.44	a	a	14403	18397	18991	19873	
-142.44	-81.44	a	a	14496	18397	19254	19873	
-163.44	-81.44	a	a	14905	18397	19431	19873	
-163.44	-81.44	a	a	15079	18397	19613	19873	
-163.44	-81.44	a	a	15288	18397	19676	19873	
-163.44	-81.44	a	a	15570	18397	19676	19873	
-163.44	-81.44	a	a	15608	18397	11152	19873	
-163.44	-81.44	a	a	15863	18397	11579	19873	
-163.44	-81.44	a	a	15950	18397	11970	19873	
-132.44	-81.44	a	a	16080	18397	12617	19873	
-132.44	-81.44	a	a	16222	18397	12949	19873	
-132.44	-81.44	a	a	16273	18397	13388	19873	
-132.44	-81.44	a	a	16303	18397	14060	19873	
-132.44	-81.44	a	a	16355	18397	14396	19873	
-178.44	-81.44	a	a	16576	18397	14844	19873	
-178.44	-81.44	a	a	16706	18397	15304	19873	
-178.44	-81.44	a	a	16841	18397	15879	19873	
-178.44	-81.44	a	a	17017	18397	16359	19873	
-178.44	-81.44	a	a	17017	18397	16739	19873	
-178.44	-81.44	a	a	17017	18397	17144	19873	
-178.44	-81.44	a	a	17075	18397	17435	19873	
-197.44	-81.44	a	a	17118	18397	17764	19873	
-197.44	-81.44	a	a	92	18397	18155	19873	
-197.44	-81.44	a	a	172	18397	18495	19873	
-197.44	-81.44	a	a	231	18397	18825	19873	
-197.44	-81.44	a	a	328	18397	19080	19873	
-197.44	-81.44	a	a	400	18397	19292	19873	
-197.44	-81.44	a	a	586	18397	19559	19873	
-197.44	-81.44	a	a	733	18397	19691	19873	
-197.44	-81.44	a	a	808	18397	19873	19873	
-197.44	-81.44	a	a	906	18397	19873	19873	
-197.44	-81.44	a	a	980	18397	10160	19873	
-179.44	-81.44	a	a	1048	18397	10558	19873	
-177.44	-81.44	a	a	1282	18397	11048	19873	
-215.44	-81.44	a	a	1561	18397	11737	19873	
-167.44	-81.44	a	a	1807	18397	12073	19873	
-167.44	-81.44	a	a	1989	18397	12229	19873	
-167.44	-81.44	a	a	2161	18397	12710	19873	
-167.44	-81.44	a	a	2222	18397	13045	19873	
-199.44	-81.44	a	a	2424	18397	13505	19873	
-199.44	-81.44	a	a	2627	18397	13953	19873	
-167.44	-81.44	a	a	2870	18397	14573	19873	
-167.44	-81.44	a	a	3035	18397	14832	19873	
-167.44	-81.44	a	a	3364	18397	15304	19873	
-167.44	-81.44	a	a	3603	18397	15769	19873	
-167.44	-81.44	a	a	4060	18397	16213	19873	
-167.44	-81.44	a	a	4391	18397	16457	19873	
-167.44	-81.44	a	a	4857	18397	16741	19873	
-134.44	-81.44	a	a	5228	18397	17142	19873	
-134.44	-81.44	a	a	5568	18397	17453	19873	
-126.44	-81.44	a	a	5976	18397	17823	19873	
-126.44	-81.44	a	a	6543	18397	18078	19873	
-148.44	-81.44	a	a	6641	18397	18343	19873	
-161.44	-81.44	a	a	7054	18397	18631	19873	
-161.44	-81.44	a	a	7773	18397	18889	19873	
-193.44	-81.44	a	a	8217	18397	19066	19873	
-184.44	-81.44	a	a	8395	18397	19336	19873	
-165.44	-81.44	a	a	8503	18397	19336	19873	
-165.44	-81.44	a	a	8663	18397	11911	19873	
-133.44	-81.44	a	a	8899	18397	12432	19873	
-133.44	-81.44	a	a	9013	18397	12859	19873	
-133.44	-81.44	a	a	9186	18397	13194	19873	
-133.44	-81.44	a	a	9537	18397	13495	19873	
-133.44	-81.44	a	a	9673	18397	13958	19873	
-133.44	-81.44	a	a	10046	18397	14489	19873	
-133.44	-81.44	a	a	10228	18397	14984	19873	
-133.44	-81.44	a	a	10561	18397	15526	19873	
-133.44	-81.44	a	a	10860	18397	16007	19873	
-133.44	-81.44	a	a	11287	18397	16387	19873	
-165.44	-81.44	a	a	11599	18397	16761	19873	
-139.44	-81.44	a	a	11674	18397	17052	19873	
-139.44	-81.44	a	a	11851	18397	17349	19873	
-139.44	-81.44	a	a	11928	18397	17636	19873	
-139.44	-81.44	a	a	12157	18397	17965	19873	
-139.44	-81.44	a	a	12335	18397	18264	19873	
-139.44	-81.44	a	a	12386	18397	18642	19873	
-139.44	-81.44	a	a	12541	18397	18971	19873	
-146.44	-81.44	a	a	12707	18397	19331	19873	
-146.44	-81.44	a	a	12898	18397	19559	19873	
-146.44	-81.44	a	a	13274	18397	19691	19873	
-146.44	-81.44	a	a	13552	18397	19873	19873	
-146.44	-81.44	a	a	13885	18397	19873	19873	
-139.44	-81.44	a	a	13938	18397	10103	19873	
-106.44	-81.44	a	a	14014	18397	10548	19873	
-106.44	-81.44	a	a	14182	18397	10770	19873	
-134.44	-81.44	a	a	14284	18397	10983	19873	
-143.44	-81.44	a	a	14529	18397	11518	19873	
-143.44	-81.44	a	a	14591	18397	11769	19873	
-119.44	-81.44	a	a	14777	18397	12447	19873	
-119.44	-81.44	a	a	14980	18397	12866	19873	
-119.44	-81.44	a	a	15107	18397	13345	19873	
-169.44	-81.44	a	a	15261	18397	13809	19873	
-169.44	-81.44	a	a	15531	18397	14304	19873	
-191.44	-81.44	a	a	15652	18397	14697	19873	
-191.44	-81.44	a	a	15905	18397	15224	19873	
-191.44	-81.44	a	a	16073	18397	15556	19873	
-191.44	-81.44	a	a	16132	18397	16090	19873	
-191.44	-81.44	a	a	16133	18397	16467	19873	
-191.44	-81.44	a	a	16196	18397	16848	19873	
-191.44	-81.44	a	a	16236	18397	17177	19873	
-168.44	-81.44	a	a	16401	18397	17640	19873	
-168.44	-81.44	a	a	16516	18397	18041	19873	
-168.44	-81.44	a	a	16574	18397	18300	19873	
-145.44	-81.44	a	a	16708	18397	18634	19873	
-145.44	-81.44	a	a	16788	18397	18946	19873	
-145.44	-81.44	a	a	16889	18397	19244	19873	
-127.44	-81.44	a	a	16972	18397	19585	19873	
-127.44	-81.44	a	a	17183	18397	19873	19873	
-127.44	-81.44	a	a	17365	18397	19873	19873	
-127.44	-81.44	a	a	17365	18397	11792	19873	
-127.44	-81.44	a	a	17365	18397	12163	19873	
-127.44	-81.44	a	a	17416	18397	12651	19873	
-127.44	-81.44	a	a	17642	18397	12966	19873	
-127.44	-81.44	a	a	80	18397	13423	19873	
-127.44	-81.44	a	a	172	18397	13918	19873	
-168.44	-81.44	a	a	209	18397	14236	19873	
-165.44	-81.44	a	a	316	18397	14778	19873	
-165.44	-81.44	a	a	373	18397	15259	19873	
-191.44	-81.44	a	a	483	18397	15529	19873	
-207.44	-81.44	a	a	541	18397	15861	19873	
-159.44	-81.44	a	a	615	18397	16248	19873	
-159.44	-81.44	a	a	713	18397	16546	19873	
-180.44	-81.44	a	a	992	18397	16951	19873	
-162.44	-81.44	a	a	1041	18397	17242	19873	
-178.44	-81.44	a	a	1357	18397	17670	19873	
-178.44	-81.44	a	a	1522	18397	18133	19873	
-224.44	-81.44	a	a	1703	18397	18534	19873	
-224.44	-81.44	a	a	1861	18397	18864	19873	
-224.44	-81.44	a	a	2039	18397	19033	19873	
-224.44	-81.44	a	a	2471	18397	19300	19873	
-224.44	-81.44	a	a	2788	18397	19576	19873	
-226.44	-81.44	a	a	2895	18397	19796	19873	
-226.44	-81.44	a	a	3438	18397	19796	19873	
