../jeu_100_25_4.txt_3_best	../jeu_100_25_4.txt_3_current	../jeu_100_75_2.txt_3_best	../jeu_100_75_2.txt_3_current	../jeu_200_25_8.txt_3_best	../jeu_200_25_8.txt_3_current	../jeu_200_75_5.txt_3_best	../jeu_200_75_5.txt_3_current	
70	-87.6905	-277.2	70	-93.3406	-249	70	-164.918	-543.4	70	27013.6	-495.8	
71	-87.6905	-275	71	-93.3406	-284.2	71	-164.918	-459.2	71	27013.6	-443	
72	-87.6905	-230.4	72	-93.3406	-240.4	72	-164.918	-622	72	27013.6	-536.4	
73	-87.6905	-326.8	73	-93.3406	-301	73	-164.918	-459.8	73	27013.6	-443.8	
74	-87.6905	-302.6	74	-93.3406	-256.6	74	-164.918	-376	74	27013.6	-418.2	
75	-87.6905	-304	75	-93.3406	-336.2	75	-164.918	-360	75	27013.6	-352.2	
76	-87.6905	-363.8	76	-93.3406	-349	76	-164.918	-558.2	76	27013.6	-421.4	
77	-87.6905	-327	77	-93.3406	-322.6	77	-164.918	-441.6	77	27013.6	-449.6	
78	-76.7524	-256.8	78	-81.8725	-240.2	78	-164.918	-485.6	78	27013.6	-492.8	
79	-76.7524	-311.2	79	-81.8725	-302.8	79	-164.918	-473.4	79	27013.6	-520.2	
80	-76.7524	-395.8	80	-81.8725	-361.8	80	-164.918	-396.4	80	27013.6	-389	
81	-76.7524	-324	81	-81.8725	-275.4	81	-164.918	-503	81	27013.6	-476.6	
82	-76.7524	-305.2	82	-81.8725	-312.8	82	-164.918	-428.4	82	27013.6	-477.4	
83	-76.7524	-285	83	-81.098	-222.6	83	-164.918	-392	83	27013.6	-450.6	
84	-76.7524	-279.8	84	-81.098	-288.6	84	-164.918	-460.8	84	27013.6	-394.6	
85	-76.7524	-300.6	85	-81.098	-275	85	-164.918	-534.2	85	27013.6	-474	
86	-76.7524	-291.2	86	-81.098	-268.2	86	-164.918	-355.2	86	27013.6	-393.6	
87	-76.7524	-318.8	87	-80.2784	-276.6	87	-160.535	-401.2	87	27013.6	-384.2	
88	-76.7524	-285.8	88	-80.2784	-247	88	-160.535	-412.6	88	27013.6	-375.8	
89	-76.7524	-220	89	-80.2784	-248.6	89	-160.535	-417	89	27013.6	-490.6	
90	-76.7524	-284.6	90	-80.2784	-247.8	90	-160.535	-561.2	90	27013.6	-512.8	
91	-76.7524	-299	91	-80.2784	-306.8	91	-160.535	-414.2	91	27013.6	-374.8	
92	-76.7524	-301.4	92	-80.2784	-301.6	92	-160.535	-466.2	92	27013.6	-457	
93	-76.7524	-255	93	-80.2784	-241.4	93	-160.535	-511.2	93	27013.6	-464.8	
94	-76.7524	-269.2	94	-80.2784	-241.6	94	-160.535	-456.8	94	27013.6	-419.8	
95	-76.7524	-304.8	95	-80.2784	-285	95	-160.535	-475.2	95	27013.6	-440	
96	-76.7524	-287.2	96	-80.2784	-244.2	96	-160.535	-463.4	96	27013.6	-593.2	
97	-76.7524	-264	97	-80.2784	-235.4	97	-160.535	-436.6	97	27013.6	-488.4	
98	-76.7524	-304.6	98	-80.2784	-292.6	98	-160.535	-555.4	98	27013.6	-536.2	
99	-76.7524	-307.2	99	-80.2784	-295	99	-160.535	-433.8	99	27013.6	-464	
100	-76.7524	-307.8	100	-80.2784	-224.6	100	-160.535	-459.8	100	27013.6	-460.4	
101	-76.7524	-264.8	101	-80.2784	-254.2	101	-160.535	-585.8	101	27013.6	-520.2	
102	-76.7524	-364.2	102	-80.2784	-337.2	102	-160.535	-576.4	102	27013.6	-512.6	
103	-76.7524	-292.2	103	-80.2784	-281.4	103	-160.535	-432.6	103	27013.6	-508	
104	-76.7524	-345	104	-80.2784	-259	104	-160.535	-455.8	104	27013.6	-437.2	
105	-76.7524	-275.4	105	-80.2784	-211.6	105	-160.535	-410.8	105	27013.6	-470.4	
106	-76.7524	-405.6	106	-80.2784	-318.2	106	-160.535	-495.8	106	27013.6	-436.6	
107	-76.7524	-270.2	107	-80.2784	-212.6	107	-160.535	-535.8	107	27013.6	-513.4	
108	-76.7524	-210.2	108	-79.2227	-253.2	108	-160.535	-366	108	27013.6	-497.8	
109	-76.7524	-380.4	109	-79.2227	-335.8	109	-160.535	-512.2	109	27013.6	-533.2	
110	-76.7524	-302	110	-79.2227	-204.2	110	-160.535	-378.2	110	27013.6	-407.6	
111	-70.6019	-258.2	111	-74.7782	-181.4	111	-160.535	-611.8	111	27013.6	-597	
112	-70.6019	-409.6	112	-74.7782	-284.2	112	-160.535	-486.2	112	27013.6	-442.8	
113	-70.6019	-313	113	-74.7782	-278.6	113	-160.535	-421.8	113	27013.6	-409.2	
114	-70.6019	-364	114	-74.7782	-320.8	114	-160.535	-518.6	114	27013.6	-478.6	
115	-70.6019	-368.4	115	-74.7782	-281	115	-160.535	-343	115	27013.6	-518.6	
116	-70.6019	-398	116	-74.7782	-306.4	116	-160.535	-528	116	27013.6	-531.6	
117	-70.6019	-305	117	-74.7782	-304	117	-160.535	-539.8	117	27013.6	-575.2	
118	-70.6019	-284.2	118	-74.7782	-308.8	118	-160.535	-428.4	118	27013.6	-446.2	
119	-70.6019	-340.4	119	-74.7782	-305.4	119	-160.535	-525	119	27013.6	-549.2	
120	-70.6019	-391.8	120	-74.7782	-302	120	-160.535	-340.8	120	27013.6	-472.4	
121	-70.6019	-257.4	121	-74.7782	-229.8	121	-160.535	-476.2	121	27013.6	-457.4	
122	-70.6019	-374.2	122	-74.7782	-332.4	122	-160.535	-511.2	122	27013.6	-439.8	
123	-70.6019	-275	123	-71.8225	-246.2	123	-160.535	-535.2	123	27013.6	-515.4	
124	-70.6019	-307.6	124	-71.8225	-260.2	124	-160.535	-563.6	124	27013.6	-466.4	
125	-70.6019	-324.8	125	-71.8225	-266.2	125	-160.535	-476	125	27013.6	-429	
126	-70.6019	-252.8	126	-71.8225	-306	126	-160.535	-490.4	126	27013.6	-477.2	
127	-70.6019	-300.2	127	-71.8225	-273.6	127	-160.535	-463.8	127	27013.6	-364.6	
128	-70.6019	-284	128	-71.8225	-268.2	128	-160.535	-535	128	27013.6	-513.4	
129	-70.6019	-380.4	129	-71.8225	-311.2	129	-160.535	-519.8	129	27013.6	-457.2	
130	1543.92	1312.8	130	-71.8225	-293.4	130	-160.535	-512.4	130	27013.6	-464.2	
131	1543.92	-313.4	131	-71.8225	-255.2	131	-160.535	-554.2	131	27013.6	-473.2	
132	1543.92	-269.2	132	-71.8225	-228.6	132	-160.535	-469.2	132	27013.6	-394	
133	1543.92	-333.6	133	-71.8225	-276	133	-160.535	-471.8	133	27013.6	-503.2	
134	1543.92	-314.4	134	-71.8225	-272	134	-160.535	-619.6	134	27013.6	-553.4	
135	1543.92	-335.8	135	-71.8225	-341	135	-160.535	-413.4	135	27013.6	-426.8	
136	1543.92	-218.8	136	-71.8225	-222	136	-160.535	-396.6	136	27013.6	-388.4	
137	1543.92	-230	137	-71.8225	-244.6	137	-160.535	-418	137	27013.6	-483	
138	1543.92	-247	138	-71.8225	-279.2	138	-160.535	-469.8	138	27013.6	-454.6	
139	1543.92	-303.4	139	-71.8225	-260.6	139	-160.535	-460.2	139	27013.6	-485.6	
140	1543.92	-329.6	140	-71.8225	-249.2	140	-160.535	-439.4	140	27013.6	-469.8	
141	1543.92	-387.8	141	-71.8225	-327.4	141	-160.535	-415.2	141	27013.6	-443.8	
142	1543.92	-324	142	-71.8225	-249.4	142	-160.535	-484.6	142	27013.6	-486	
143	1543.92	-319.6	143	-71.8225	-268.2	143	-160.535	-511.4	143	27013.6	-483.4	
144	1543.92	-421.2	144	-71.8225	-410	144	-160.535	-417.8	144	27013.6	-443	
145	2915.53	1401.4	145	-71.8225	-285	145	-160.535	-552.6	145	27013.6	-503.4	
146	2915.53	-281.4	146	-71.8225	-241.2	146	-160.535	-471.4	146	27013.6	-484.2	
147	2915.53	-306.2	147	-71.8225	-293.2	147	-160.535	-522	147	27013.6	-423.2	
148	2915.53	-299.6	148	-71.8225	-219.2	148	-160.535	-460.2	148	27013.6	-550	
149	2915.53	-246	149	-71.8225	-225	149	-160.535	-378.2	149	27013.6	-369.6	
150	2915.53	-256.2	150	-71.8225	-243	150	-160.535	-415.6	150	27013.6	-462.2	
151	2915.53	-280.2	151	-71.8225	-233	151	-160.535	-313.2	151	27013.6	-436.2	
152	2915.53	-371.6	152	-71.8225	-351.8	152	-160.535	-524.8	152	27013.6	-516.4	
153	2915.53	-295.2	153	-71.8225	-334.2	153	-160.535	-614.2	153	27013.6	-558.2	
154	2915.53	-287.8	154	-71.8225	-269.2	154	-160.535	-479.8	154	27013.6	-544	
155	2915.53	-332.2	155	-71.8225	-323.6	155	-160.535	-389.6	155	27013.6	-460.8	
156	2915.53	-349.2	156	-71.8225	-300.2	156	-160.535	-440.6	156	27013.6	-494.8	
157	2915.53	-208.2	157	-63.858	-173.6	157	-160.535	-468.6	157	27013.6	-431.6	
158	2915.53	-289	158	-63.858	-293.2	158	-160.535	-384.2	158	27013.6	-461.6	
159	2915.53	-295.2	159	-63.858	-278	159	-160.535	-385.2	159	27013.6	-355.8	
160	2915.53	-250.6	160	-63.858	-291.6	160	-160.535	-395.2	160	27013.6	-340.8	
161	2915.53	-201.6	161	-63.858	-253.8	161	-160.535	-473.2	161	27013.6	-385	
162	2915.53	-341	162	-63.858	-343.6	162	-160.535	-425.4	162	27013.6	-451.4	
163	2915.53	-324.6	163	-63.858	-257.4	163	-160.535	-556.8	163	27013.6	-490.6	
164	2915.53	-293.8	164	-63.858	-254.4	164	-160.535	-433.6	164	27013.6	-475.2	
165	2915.53	-325.2	165	-63.858	-323	165	-160.535	-391.2	165	27013.6	-389.6	
166	2915.53	-345.6	166	-63.858	-329.6	166	-160.535	-410.6	166	27013.6	-451.6	
167	2915.53	-273.4	167	-63.858	-262	167	-160.535	-508.8	167	27013.6	-497.4	
168	2915.53	-381.8	168	-61.8864	-339	168	-160.535	-471.6	168	27013.6	-397.6	
169	2915.53	-237.6	169	-61.8864	-241	169	-160.535	-560.6	169	27013.6	-493.6	
170	2915.53	-232.4	170	-61.8864	-263.6	170	-160.535	-459	170	27013.6	-377.8	
171	2915.53	-373.4	171	-51.1091	-286.2	171	-160.535	-412.2	171	27013.6	-417.2	
172	2915.53	-285.2	172	-51.1091	-241.8	172	-160.535	-394	172	27013.6	-446.6	
173	2915.53	-264.6	173	-51.1091	-248.6	173	-160.535	-563.4	173	27013.6	-495.8	
174	2915.53	-293.8	174	-51.1091	-223.4	174	-160.535	-457.2	174	27013.6	-508	
175	2915.53	-281.2	175	-51.1091	-245	175	-160.535	-478	175	27013.6	-508.4	
176	2915.53	-324	176	-50.6873	-234.2	176	-160.535	-436.4	176	27013.6	-428.2	
177	2915.53	-284	177	-50.6873	-206	177	-160.535	-487.4	177	27013.6	-484.6	
178	2915.53	-311.8	178	-50.6873	-234.4	178	-160.535	-507.8	178	27013.6	-526.8	
179	2915.53	-357.6	179	-50.6873	-322.2	179	-160.535	-448.4	179	27013.6	-408.2	
180	2915.53	-321.8	180	-50.6873	-323.6	180	-160.535	-538.2	180	27013.6	-480.6	
181	2915.53	-305.4	181	-50.6873	-271.4	181	-160.535	-443.4	181	27013.6	-470	
182	2915.53	-266.2	182	-50.6873	-223.8	182	-160.535	-357.2	182	27013.6	-422.2	
183	2915.53	-259.2	183	-40.9499	-207.6	183	-160.535	-508	183	27013.6	-455.6	
184	2915.53	-326.4	184	-40.9499	-250.6	184	-160.535	-408.2	184	27013.6	-444.8	
185	2915.53	-247.2	185	-40.9499	-292	185	-160.535	-428.8	185	27013.6	-479.2	
186	2915.53	-497.4	186	-40.9499	-451.6	186	-160.535	-352	186	27013.6	-299.2	
187	2915.53	-317	187	-40.9499	-292	187	-160.535	-463.4	187	27013.6	-472.4	
188	2915.53	-401.6	188	-40.9499	-365.4	188	-160.535	-383.4	188	27013.6	-459	
189	2915.53	-265	189	-40.9499	-233	189	-160.535	-504.4	189	27013.6	-440.8	
190	2915.53	-354	190	-40.9499	-372.8	190	-160.535	-489.4	190	27013.6	-540.6	
191	2915.53	-310	191	-40.9499	-268.2	191	-160.535	-417	191	27013.6	-401.8	
192	2915.53	-324.6	192	-40.9499	-273.4	192	-160.535	-521.4	192	27013.6	-517.8	
193	2915.53	-343.6	193	-40.9499	-269.2	193	-160.535	-395.4	193	27013.6	-499.2	
194	2915.53	-275	194	-40.9499	-278.6	194	-160.535	-493.4	194	27013.6	-469.4	
195	2915.53	-330.4	195	-40.9499	-284.6	195	-160.535	-501.8	195	27013.6	-445.4	
196	2915.53	-373	196	-40.9499	-289.8	196	-160.535	-454.2	196	27013.6	-443.4	
197	2915.53	-317	197	-40.9499	-320	197	-160.535	-430.4	197	27013.6	-420	
198	2915.53	-264	198	-40.9499	-264.8	198	-160.535	-474.6	198	27013.6	-484.8	
199	2915.53	-333.8	199	-40.9499	-316.6	199	-160.535	-383.8	199	27013.6	-421.2	
200	2915.53	-207.4	200	-40.9499	-176.2	200	-160.535	-568.4	200	27013.6	-528	
201	2915.53	-342	201	-40.9499	-303	201	-160.535	-453.2	201	27013.6	-471.2	
202	2915.53	-418.4	202	-40.9499	-373.4	202	-160.535	-412.6	202	27013.6	-603.4	
203	2915.53	-346	203	-40.9499	-285.6	203	-152.228	-378.2	203	27013.6	-442.6	
204	2915.53	-251.6	204	-40.9499	-226.8	204	-152.228	-538.4	204	27013.6	-502	
205	2915.53	-463	205	-40.9499	-411.4	205	-152.228	-438.8	205	27013.6	-494	
206	2915.53	-342.4	206	-40.9499	-350.6	206	-152.228	-384	206	27013.6	-419	
207	2915.53	-337.8	207	-40.9499	-264	207	-152.228	-409.6	207	27013.6	-366.2	
208	2915.53	-279.8	208	-40.9499	-294	208	-152.228	-438.8	208	27013.6	-430	
209	2915.53	-259.6	209	-40.9499	-244.2	209	-152.228	-520.4	209	27013.6	-563	
210	2915.53	-293.8	210	-40.9499	-312.4	210	-152.228	-394.4	210	27013.6	-438.2	
211	2915.53	-328.2	211	-40.9499	-221.2	211	-152.228	-306	211	27013.6	-411.8	
212	2915.53	-325	212	-40.9499	-262	212	-152.228	-497.4	212	27013.6	-475.4	
213	2915.53	-296.8	213	-40.9499	-246.2	213	-152.228	-501.8	213	27013.6	-459.8	
214	2915.53	-394.2	214	-40.9499	-335.8	214	-152.228	-576.2	214	27013.6	-564.6	
215	2915.53	-361.2	215	-40.9499	-299.4	215	-152.228	-457.6	215	27013.6	-388.6	
216	2915.53	-384.2	216	-40.9499	-308.4	216	-152.228	-502.8	216	27013.6	-525	
217	2915.53	-283.8	217	-40.9499	-216.8	217	-152.228	-508.4	217	27013.6	-502.2	
218	2915.53	-244.8	218	-40.9499	-216.4	218	-152.228	-487	218	27013.6	-571.6	
219	2915.53	-338.8	219	-40.9499	-276.8	219	-152.228	-467.2	219	27013.6	-532.2	
220	2915.53	-290.4	220	-40.9499	-237.2	220	-152.228	-428.6	220	27013.6	-470.4	
221	2915.53	-247	221	-40.9499	-232.2	221	-152.228	-393	221	27013.6	-489.2	
222	2915.53	-345.8	222	-40.9499	-355	222	-152.228	-432.8	222	27013.6	-495.4	
223	2915.53	-364	223	-40.9499	-318.2	223	-152.228	-467	223	27013.6	-497.2	
224	2915.53	-337.8	224	-40.9499	-243.6	224	-152.228	-506.6	224	27013.6	-513.6	
225	2915.53	-313.2	225	-40.9499	-293.6	225	-152.228	-487.4	225	27013.6	-526.2	
226	2915.53	-306	226	-40.9499	-233.8	226	-152.228	-412.8	226	27013.6	-440.8	
227	2915.53	-335.8	227	-40.9499	-302.4	227	-152.228	-558	227	27013.6	-480.6	
228	2915.53	-290.8	228	-40.9499	-243.2	228	-152.228	-427.8	228	27013.6	-434	
229	2915.53	-353.2	229	-40.9499	-292.2	229	-152.228	-434	229	27013.6	-443	
230	2915.53	-275.8	230	-36.9599	-177.6	230	-152.228	-432.6	230	27013.6	-454.8	
231	2915.53	-256.4	231	-36.9599	-282.4	231	-152.228	-541.8	231	27013.6	-557.6	
232	2915.53	-400	232	-36.9599	-302	232	-152.228	-582.8	232	27013.6	-504.4	
233	2915.53	-350.2	233	-36.9599	-265.2	233	-152.228	-418.6	233	27013.6	-472.6	
234	2915.53	-345.4	234	-36.9599	-283	234	-152.228	-440.6	234	27013.6	-494.6	
235	2915.53	-380.8	235	-36.9599	-336.2	235	-152.228	-427.2	235	27013.6	-480.4	
236	2915.53	-333	236	-36.9599	-311.2	236	-152.228	-498.2	236	27013.6	-510.2	
237	2915.53	-301.8	237	-36.9599	-296.4	237	-152.228	-452.2	237	27013.6	-413.4	
238	2915.53	-273.4	238	-36.9599	-258	238	-152.228	-405.8	238	27013.6	-425	
239	2915.53	-388	239	-36.9599	-358.6	239	-152.228	-465.6	239	27013.6	-444.4	
240	2915.53	-319.2	240	-36.9599	-295.6	240	-152.228	-481.6	240	27013.6	-450	
241	2915.53	-306	241	-36.9599	-279.4	241	-152.228	-464.8	241	27013.6	-479.4	
242	2915.53	-288.4	242	-36.9599	-220	242	-152.228	-450.6	242	27013.6	-385	
243	2915.53	-293.6	243	-36.9599	-205.2	243	-152.228	-511.6	243	27013.6	-448.6	
244	2915.53	-219.2	244	-36.9599	-206	244	-152.228	-481.6	244	27013.6	-441.4	
245	2915.53	-399.4	245	-36.9599	-346.8	245	-152.228	-421.2	245	27013.6	-402.4	
246	2915.53	-320.8	246	-36.9599	-309.2	246	-152.228	-552.4	246	27013.6	-517	
247	2915.53	-337.8	247	-36.9599	-355	247	-152.228	-492.2	247	27013.6	-487.2	
248	2915.53	-261	248	-36.9599	-280	248	-152.228	-404	248	27013.6	-406.6	
249	2915.53	-327	249	-36.9599	-311.6	249	-152.228	-495.2	249	27013.6	-464	
250	2915.53	-216.4	250	-36.9599	-211.4	250	-152.228	-506.4	250	27013.6	-463	
251	2915.53	-413.4	251	-36.9599	-314	251	-152.228	-525.6	251	27013.6	-398.8	
252	2915.53	-295.2	252	-36.9599	-326.4	252	-152.228	-482.6	252	27013.6	-433.2	
253	2915.53	-281.8	253	-36.9599	-256	253	-152.228	-535.6	253	27013.6	-494.4	
254	2915.53	-289	254	-36.9599	-277.4	254	-152.228	-470.8	254	27013.6	-572.6	
255	2915.53	-376.4	255	-36.9599	-309.2	255	-152.228	-466.4	255	27013.6	-402.8	
256	2915.53	-331	256	-36.9599	-262.8	256	-152.228	-465.4	256	27013.6	-559.4	
257	2915.53	-320	257	-36.9599	-264	257	-152.228	-305.8	257	27013.6	-420.4	
258	2915.53	-292.8	258	-36.9599	-288.8	258	-152.228	-542.4	258	27013.6	-511.4	
259	2915.53	-298.8	259	-36.9599	-260	259	-152.228	-513.8	259	27013.6	-428.2	
260	2915.53	-348.4	260	-36.9599	-346.2	260	-152.228	-432.2	260	27013.6	-512.6	
261	2915.53	-401.8	261	-36.9599	-339.6	261	-152.228	-515.4	261	27013.6	-576.6	
262	2915.53	-238	262	-36.9599	-278.6	262	-152.228	-492	262	27013.6	-466.2	
263	2915.53	-308.2	263	-36.9599	-232.4	263	-152.228	-475.2	263	27013.6	-532.4	
264	2915.53	-292	264	-36.9599	-235.8	264	-152.228	-437.4	264	27013.6	-408.6	
265	2915.53	-313	265	-36.9599	-278.4	265	-152.228	-496	265	27013.6	-585.4	
266	2915.53	-310	266	-36.9599	-276.4	266	-152.228	-541.6	266	27013.6	-509.8	
267	2915.53	-383.6	267	-36.9599	-293.4	267	-152.228	-469.4	267	27013.6	-444.8	
268	2915.53	-401.2	268	-36.9599	-349.6	268	-152.228	-547.2	268	27013.6	-449.8	
269	2915.53	-361.2	269	-36.9599	-349.2	269	-152.228	-369	269	27013.6	-496	
270	2915.53	-333.2	270	-36.9599	-300.8	270	-152.228	-495.6	270	27013.6	-494.6	
271	2915.53	-293.4	271	-36.9599	-220.8	271	-152.228	-549.8	271	27013.6	-509	
272	2915.53	-303	272	-36.9599	-272.2	272	-152.228	-534	272	27013.6	-490.6	
273	2915.53	-291.8	273	-36.9599	-203.4	273	-152.228	-574.2	273	27013.6	-608.4	
274	2915.53	-339.2	274	-36.9599	-274.6	274	-152.228	-481.4	274	27013.6	-474.6	
275	2915.53	-340	275	-36.9599	-332.2	275	-152.228	-392	275	27013.6	-536	
276	2915.53	-302.8	276	-36.9599	-254	276	-152.228	-562.4	276	27013.6	-507.4	
277	2915.53	-227.8	277	-36.9599	-237.2	277	-152.228	-442.6	277	27013.6	-500	
278	2915.53	-297.2	278	-36.9599	-234.6	278	-152.228	-437.8	278	27013.6	-438.2	
279	2915.53	-294.8	279	-36.9599	-264.6	279	-152.228	-466.6	279	27013.6	-474.8	
280	2915.53	-345.4	280	-36.9599	-291.2	280	-152.228	-407.8	280	27013.6	-450.8	
281	2915.53	-284	281	-36.9599	-256	281	-152.228	-433.4	281	27013.6	-445	
282	2915.53	-290.4	282	-36.9599	-236.6	282	-152.228	-478.8	282	27013.6	-465.6	
