../jeu_100_75_2.txt_5_currentSA	../jeu_100_75_2.txt_5_bestSA	../jeu_100_75_2.txt_5_currentTS	../jeu_100_75_2.txt_5_bestTS	../jeu_100_75_2.txt_5_currentGrasp	../jeu_100_75_2.txt_5_bestGrasp	../jeu_100_75_2.txt_5_currentIG	../jeu_100_75_2.txt_5_bestIG	
-194.2	-67.2	34879	35298	42975	42975	44986	44986	
-194.2	-67.2	34713	35298	43253	43253	45343	45343	
-194.2	-67.2	34198	35298	43495	43495	45683	45683	
-194.2	-67.2	34356	35298	43829	43829	46126	46126	
-194.2	-67.2	35007	35298	44056	44056	46640	46640	
-210.2	-67.2	34469	35298	44079	44079	23742	46640	
-210.2	-67.2	34622	35298	44499	44499	24784	46640	
-210.2	-67.2	34698	35298	44829	44829	26176	46640	
-219.2	-67.2	34708	35298	44829	44829	27561	46640	
-219.2	-67.2	34803	35298	44829	44829	28543	46640	
-219.2	-67.2	34931	35298	44890	44890	29968	46640	
-194.2	-67.2	35051	35298	45362	45362	31704	46640	
-194.2	-67.2	35049	35298	59	45362	33261	46640	
-194.2	-67.2	35086	35298	125	45362	34686	46640	
-194.2	-67.2	34987	35298	192	45362	36221	46640	
-194.2	-67.2	35157	35298	351	45362	37736	46640	
-194.2	-67.2	35185	35298	471	45362	38294	46640	
-194.2	-67.2	35314	35314	678	45362	38879	46640	
-194.2	-67.2	35481	35481	808	45362	39478	46640	
-194.2	-67.2	35460	35481	1099	45362	40134	46640	
-194.2	-67.2	35368	35481	1489	45362	40656	46640	
-194.2	-67.2	35423	35481	1882	45362	41490	46640	
-194.2	-67.2	35286	35481	2404	45362	42132	46640	
-194.2	-67.2	35355	35481	2853	45362	42735	46640	
-194.2	-67.2	34892	35481	3326	45362	43311	46640	
-194.2	-67.2	35521	35521	3882	45362	43766	46640	
-194.2	-67.2	35675	35675	4444	45362	44320	46640	
-168.2	-67.2	35725	35725	4876	45362	44788	46640	
-168.2	-67.2	35267	35725	5593	45362	45200	46640	
-126.2	-67.2	35276	35725	6377	45362	45565	46640	
-126.2	-67.2	35361	35725	7162	45362	45950	46640	
-117.2	-67.2	35504	35725	7958	45362	46359	46640	
-117.2	-67.2	35607	35725	8859	45362	46359	46640	
-107.2	-67.2	35515	35725	9653	45362	25836	46640	
-114.2	-67.2	35347	35725	10823	45362	27126	46640	
-151.2	-67.2	34830	35725	11743	45362	28339	46640	
-163.2	-67.2	35739	35739	12929	45362	29398	46640	
-163.2	-67.2	35189	35739	13777	45362	30887	46640	
-163.2	-67.2	36129	36129	14709	45362	32295	46640	
-163.2	-67.2	36258	36258	15756	45362	33844	46640	
-163.2	-67.2	36235	36258	17082	45362	35506	46640	
-163.2	-67.2	36312	36312	18447	45362	36404	46640	
-163.2	-67.2	36625	36625	19083	45362	38023	46640	
-187.2	-67.2	36475	36625	20338	45362	39764	46640	
-215.2	-67.2	36399	36625	21649	45362	41143	46640	
-192.2	-67.2	36242	36625	23064	45362	41902	46640	
-163.2	-67.2	36777	36777	24329	45362	42493	46640	
-163.2	-67.2	36261	36777	26092	45362	43040	46640	
-169.2	-67.2	36822	36822	27499	45362	43641	46640	
-163.2	-67.2	36301	36822	29072	45362	44195	46640	
-163.2	-67.2	36954	36954	29142	45362	44713	46640	
-163.2	-67.2	36786	36954	30370	45362	45181	46640	
-163.2	-67.2	36409	36954	30521	45362	45593	46640	
-163.2	-67.2	36311	36954	30692	45362	46050	46640	
-163.2	-67.2	36183	36954	30961	45362	46572	46640	
-163.2	-67.2	36041	36954	31174	45362	46572	46640	
-163.2	-67.2	35484	36954	31482	45362	25916	46640	
-163.2	-67.2	35425	36954	31779	45362	27472	46640	
-163.2	-67.2	35539	36954	32090	45362	28814	46640	
-163.2	-67.2	35497	36954	32572	45362	30041	46640	
-163.2	-67.2	35665	36954	32929	45362	31513	46640	
-134.2	-67.2	35727	36954	33338	45362	33067	46640	
-138.2	-67.2	35874	36954	33790	45362	34350	46640	
-134.2	-67.2	36042	36954	34588	45362	36150	46640	
-134.2	-67.2	36031	36954	35317	45362	37187	46640	
-134.2	-67.2	35996	36954	35412	45362	37939	46640	
-94.2	-67.2	36122	36954	35521	45362	38630	46640	
-82.2	-67.2	36299	36954	35719	45362	39142	46640	
-82.2	-67.2	36780	36954	35932	45362	39966	46640	
-82.2	-67.2	36953	36954	36278	45362	40502	46640	
-82.2	-67.2	37022	37022	36486	45362	41101	46640	
-82.2	-67.2	37150	37150	36900	45362	41727	46640	
-82.2	-67.2	36644	37150	37386	45362	42321	46640	
-82.2	-67.2	37169	37169	37932	45362	42750	46640	
-82.2	-67.2	37228	37228	38453	45362	43141	46640	
-82.2	-67.2	37124	37228	38977	45362	43584	46640	
-82.2	-67.2	36687	37228	39464	45362	44098	46640	
-82.2	-67.2	36079	37228	39802	45362	44512	46640	
-82.2	-67.2	36727	37228	39899	45362	44851	46640	
-82.2	-67.2	36089	37228	39978	45362	45263	46640	
-82.2	-67.2	36721	37228	40115	45362	45778	46640	
-82.2	-67.2	36622	37228	40267	45362	46200	46640	
-115.2	-67.2	36199	37228	40425	45362	46200	46640	
-98.2	-67.2	36413	37228	40649	45362	22841	46640	
-98.2	-67.2	36191	37228	40985	45362	23961	46640	
-98.2	-67.2	36237	37228	41282	45362	25045	46640	
-73.2	-67.2	36043	37228	41575	45362	26372	46640	
-80.2	-67.2	36135	37228	41945	45362	27678	46640	
-77.2	-67.2	35851	37228	42360	45362	29053	46640	
-77.2	-67.2	35278	37228	42774	45362	29906	46640	
-77.2	-67.2	36147	37228	43070	45362	31369	46640	
-77.2	-67.2	35535	37228	43181	45362	32954	46640	
-73.2	-67.2	36235	37228	43276	45362	34635	46640	
-73.2	-67.2	35622	37228	43480	45362	35874	46640	
-88.2	-67.2	35978	37228	43671	45362	37607	46640	
-80.2	-67.2	36174	37228	43933	45362	39009	46640	
-107.2	-67.2	36261	37228	44172	45362	39650	46640	
-107.2	-67.2	36262	37228	44435	45362	40275	46640	
-107.2	-67.2	36420	37228	44795	45362	40800	46640	
-107.2	-67.2	36397	37228	44898	45362	41438	46640	
-107.2	-67.2	36423	37228	44898	45362	41985	46640	
-107.2	-67.2	36398	37228	44898	45362	42501	46640	
-107.2	-67.2	36243	37228	45015	45362	43077	46640	
-107.2	-67.2	36753	37228	59	45362	43694	46640	
-107.2	-67.2	36422	37228	110	45362	44295	46640	
-107.2	-67.2	36810	37228	243	45362	44752	46640	
-121.2	-67.2	36818	37228	292	45362	45220	46640	
-121.2	-67.2	36203	37228	408	45362	45693	46640	
-150.2	-67.2	36356	37228	578	45362	46126	46640	
-150.2	-67.2	36418	37228	691	45362	46640	46640	
-150.2	-67.2	36293	37228	963	45362	46640	46640	
-150.2	-67.2	36590	37228	1408	45362	27620	46640	
-103.2	-67.2	36707	37228	1807	45362	29143	46640	
-103.2	-67.2	36277	37228	2335	45362	30260	46640	
-140.2	-67.2	36123	37228	2819	45362	31564	46640	
-140.2	-67.2	36073	37228	3417	45362	32828	46640	
-140.2	-67.2	35849	37228	4031	45362	34455	46640	
-187.2	-67.2	36046	37228	4618	45362	36125	46640	
-187.2	-67.2	35986	37228	5415	45362	37579	46640	
-187.2	-67.2	35778	37228	6196	45362	38100	46640	
-187.2	-67.2	35273	37228	6889	45362	38675	46640	
-187.2	-67.2	36116	37228	7660	45362	39253	46640	
-187.2	-67.2	36245	37228	8686	45362	39781	46640	
-187.2	-67.2	36486	37228	9604	45362	40307	46640	
-144.2	-67.2	36168	37228	10608	45362	40898	46640	
-144.2	-67.2	36490	37228	11434	45362	41455	46640	
-144.2	-67.2	36254	37228	12450	45362	42075	46640	
-181.2	-67.2	36265	37228	13137	45362	42721	46640	
-181.2	-67.2	36165	37228	14272	45362	43421	46640	
-144.2	-67.2	36209	37228	15639	45362	44016	46640	
-144.2	-67.2	36121	37228	16731	45362	44514	46640	
-144.2	-67.2	35896	37228	17536	45362	45049	46640	
-144.2	-67.2	35581	37228	18797	45362	45684	46640	
-144.2	-67.2	35309	37228	20257	45362	46267	46640	
-144.2	-67.2	34831	37228	21512	45362	46735	46735	
-144.2	-67.2	35464	37228	22821	45362	46735	46735	
-141.2	-67.2	34918	37228	24046	45362	23406	46735	
-141.2	-67.2	34800	37228	25335	45362	24619	46735	
-107.2	-67.2	34237	37228	26629	45362	25664	46735	
-117.2	-67.2	34882	37228	27968	45362	26708	46735	
-117.2	-67.2	35267	37228	29332	45362	27995	46735	
-117.2	-67.2	35479	37228	30381	45362	29156	46735	
-117.2	-67.2	35551	37228	30476	45362	30622	46735	
-117.2	-67.2	35567	37228	30626	45362	32325	46735	
-116.2	-67.2	35354	37228	30832	45362	33294	46735	
-116.2	-67.2	35512	37228	31055	45362	34580	46735	
-116.2	-67.2	35210	37228	31279	45362	35720	46735	
-116.2	-67.2	35093	37228	31529	45362	37409	46735	
-116.2	-67.2	34605	37228	31960	45362	38905	46735	
-116.2	-67.2	34550	37228	32295	45362	40284	46735	
-116.2	-67.2	34790	37228	32739	45362	41063	46735	
-127.2	-67.2	35243	37228	33145	45362	41824	46735	
-127.2	-67.2	35218	37228	33752	45362	42406	46735	
-127.2	-67.2	35273	37228	34337	45362	42933	46735	
-127.2	-67.2	35399	37228	34839	45362	43539	46735	
-109.2	-67.2	35219	37228	35368	45362	44056	46735	
-109.2	-67.2	35277	37228	35434	45362	44619	46735	
-109.2	-67.2	35045	37228	35496	45362	45143	46735	
-109.2	-67.2	35759	37228	35655	45362	45655	46735	
-109.2	-67.2	35824	37228	35820	45362	46067	46735	
-109.2	-67.2	35653	37228	36068	45362	46667	46735	
-117.2	-67.2	35123	37228	36355	45362	46667	46735	
-117.2	-67.2	35366	37228	36664	45362	27428	46735	
-117.2	-67.2	35310	37228	36925	45362	28494	46735	
-117.2	-67.2	35501	37228	37363	45362	29881	46735	
-117.2	-67.2	35877	37228	37779	45362	31291	46735	
-117.2	-67.2	35898	37228	38185	45362	32811	46735	
-79.2	-67.2	35768	37228	38723	45362	34309	46735	
-85.2	-67.2	36003	37228	39245	45362	36029	46735	
-85.2	-67.2	35678	37228	39294	45362	37700	46735	
-85.2	-67.2	35130	37228	39678	45362	39162	46735	
-92.2	-67.2	35936	37228	39761	45362	40772	46735	
-92.2	-67.2	36081	37228	39963	45362	41363	46735	
-92.2	-67.2	36113	37228	40194	45362	41901	46735	
-130.2	-67.2	36004	37228	40340	45362	42525	46735	
-130.2	-67.2	35637	37228	40538	45362	42994	46735	
-130.2	-67.2	35541	37228	40887	45362	43399	46735	
-123.2	-67.2	36195	37228	41167	45362	43840	46735	
-95.2	-67.2	35709	37228	41785	45362	44308	46735	
-95.2	-67.2	36476	37228	42308	45362	44812	46735	
-138.2	-67.2	35870	37228	42702	45362	45283	46735	
-111.2	-67.2	35882	37228	42758	45362	45781	46735	
-91.2	-67.2	35998	37228	42794	45362	46193	46735	
-116.2	-67.2	35987	37228	42928	45362	46193	46735	
-116.2	-67.2	35962	37228	43236	45362	24599	46735	
-116.2	-67.2	36115	37228	43373	45362	25769	46735	
-116.2	-67.2	35971	37228	43560	45362	26809	46735	
-116.2	-67.2	35896	37228	43823	45362	28143	46735	
-116.2	-67.2	35889	37228	44049	45362	29504	46735	
-162.2	-67.2	36485	37228	44305	45362	30315	46735	
-212.2	-67.2	36326	37228	44609	45362	31785	46735	
-259.2	-67.2	36177	37228	44866	45362	33364	46735	
-259.2	-67.2	36021	37228	45220	45362	35115	46735	
-259.2	-67.2	36248	37228	45652	45652	36812	46735	
-259.2	-67.2	36313	37228	45652	45652	38156	46735	
-259.2	-67.2	36055	37228	45652	45652	39558	46735	
-259.2	-67.2	35794	37228	59	45652	40227	46735	
-259.2	-67.2	35660	37228	89	45652	40855	46735	
-237.2	-67.2	35103	37228	155	45652	41718	46735	
-237.2	-67.2	35886	37228	251	45652	42196	46735	
-237.2	-67.2	35851	37228	326	45652	42716	46735	
-212.2	-67.2	35891	37228	419	45652	43343	46735	
-212.2	-67.2	35265	37228	624	45652	43853	46735	
-212.2	-67.2	36010	37228	922	45652	44362	46735	
-212.2	-67.2	35379	37228	1234	45652	44978	46735	
-162.2	-67.2	35956	37228	1457	45652	45486	46735	
-162.2	-67.2	35812	37228	1947	45652	46008	46735	
-144.2	-67.2	35663	37228	2288	45652	46008	46735	
-141.2	-67.2	35072	37228	2519	45652	30079	46735	
-107.2	-67.2	35821	37228	2884	45652	31575	46735	
-107.2	-67.2	35901	37228	3329	45652	33136	46735	
-107.2	-67.2	35372	37228	3711	45652	34686	46735	
-107.2	-67.2	36031	37228	4348	45652	36287	46735	
-107.2	-67.2	35524	37228	4666	45652	38027	46735	
-107.2	-67.2	34907	37228	5543	45652	39317	46735	
-107.2	-67.2	35662	37228	6260	45652	39844	46735	
-107.2	-67.2	35030	37228	7106	45652	40409	46735	
-107.2	-67.2	35758	37228	7875	45652	40942	46735	
-107.2	-67.2	35118	37228	8673	45652	41582	46735	
-132.2	-67.2	35270	37228	9282	45652	42287	46735	
-114.2	-67.2	35162	37228	10358	45652	42987	46735	
-154.2	-67.2	34904	37228	11095	45652	43623	46735	
-187.2	-67.2	34900	37228	12345	45652	44365	46735	
-187.2	-67.2	34725	37228	13236	45652	44833	46735	
-221.2	-67.2	34702	37228	14289	45652	45332	46735	
-221.2	-67.2	34761	37228	15618	45652	45749	46735	
-221.2	-67.2	34771	37228	16668	45652	46196	46735	
-221.2	-67.2	35057	37228	18121	45652	46628	46735	
-196.2	-67.2	35006	37228	19146	45652	46628	46735	
-196.2	-67.2	34908	37228	20450	45652	23514	46735	
-196.2	-67.2	34701	37228	21912	45652	24769	46735	
-196.2	-67.2	34849	37228	23215	45652	25864	46735	
-196.2	-67.2	34876	37228	24532	45652	27195	46735	
-196.2	-67.2	34783	37228	25819	45652	28584	46735	
-196.2	-67.2	34727	37228	27259	45652	29941	46735	
-196.2	-67.2	34738	37228	28815	45652	30797	46735	
-186.2	-67.2	35037	37228	30363	45652	32186	46735	
-186.2	-67.2	34982	37228	30433	45652	33494	46735	
-186.2	-67.2	35202	37228	30587	45652	34676	46735	
-186.2	-67.2	a	a	30751	45652	36256	46735	
-186.2	-67.2	a	a	30920	45652	37737	46735	
-146.2	-67.2	a	a	31200	45652	39067	46735	
-146.2	-67.2	a	a	31522	45652	40591	46735	
-146.2	-67.2	a	a	31812	45652	41181	46735	
-146.2	-67.2	a	a	32185	45652	41668	46735	
-146.2	-67.2	a	a	32685	45652	42207	46735	
-146.2	-67.2	a	a	33053	45652	42850	46735	
-146.2	-67.2	a	a	33398	45652	43627	46735	
-146.2	-67.2	a	a	33850	45652	44218	46735	
-146.2	-67.2	a	a	34602	45652	45013	46735	
-146.2	-67.2	a	a	35285	45652	45689	46735	
-106.2	-67.2	a	a	35380	45652	46297	46735	
-106.2	-67.2	a	a	35489	45652	46862	46862	
-77.2	-67.2	a	a	35657	45652	46862	46862	
-77.2	-67.2	a	a	35864	45652	27593	46862	
-77.2	-67.2	a	a	36124	45652	28851	46862	
-77.2	-67.2	a	a	36425	45652	30486	46862	
-77.2	-67.2	a	a	36764	45652	31728	46862	
-77.2	-67.2	a	a	37162	45652	33293	46862	
-77.2	-67.2	a	a	37507	45652	34829	46862	
-77.2	-67.2	a	a	38005	45652	36231	46862	
-77.2	-67.2	a	a	38541	45652	36770	46862	
-73.2	-67.2	a	a	38597	45652	37219	46862	
-73.2	-67.2	a	a	38719	45652	37777	46862	
-73.2	-67.2	a	a	38927	45652	38324	46862	
-73.2	-67.2	a	a	39169	45652	38979	46862	
-73.2	-67.2	a	a	39465	45652	39465	46862	
-73.2	-67.2	a	a	39766	45652	40110	46862	
-95.2	-67.2	a	a	40064	45652	40541	46862	
-104.2	-67.2	a	a	40375	45652	41136	46862	
-104.2	-67.2	a	a	40811	45652	41646	46862	
-104.2	-67.2	a	a	41182	45652	42379	46862	
-104.2	-67.2	a	a	41652	45652	42839	46862	
-104.2	-67.2	a	a	41993	45652	43354	46862	
-104.2	-67.2	a	a	42045	45652	43877	46862	
-104.2	-67.2	a	a	42139	45652	44255	46862	
-91.2	-67.2	a	a	42243	45652	44953	46862	
-91.2	-67.2	a	a	42370	45652	45425	46862	
-91.2	-67.2	a	a	42607	45652	45867	46862	
-91.2	-67.2	a	a	42784	45652	46227	46862	
-91.2	-67.2	a	a	43144	45652	46695	46862	
-133.2	-67.2	a	a	43502	45652	47059	47059	
-133.2	-67.2	a	a	43910	45652	47059	47059	
-133.2	-67.2	a	a	44244	45652	27995	47059	
-133.2	-67.2	a	a	44783	45652	29344	47059	
-133.2	-67.2	a	a	44864	45652	30587	47059	
-133.2	-67.2	a	a	44887	45652	32117	47059	
-133.2	-67.2	a	a	44887	45652	33622	47059	
-167.2	-67.2	a	a	44887	45652	35230	47059	
-167.2	-67.2	a	a	51	45652	36617	47059	
-167.2	-67.2	a	a	110	45652	38055	47059	
-167.2	-67.2	a	a	243	45652	39590	47059	
-167.2	-67.2	a	a	454	45652	41105	47059	
-174.2	-67.2	a	a	671	45652	41912	47059	
-167.2	-67.2	a	a	850	45652	42580	47059	
-167.2	-67.2	a	a	1051	45652	43128	47059	
-167.2	-67.2	a	a	1220	45652	43560	47059	
-167.2	-67.2	a	a	1467	45652	44067	47059	
-167.2	-67.2	a	a	1876	45652	44593	47059	
-159.2	-67.2	a	a	2242	45652	44990	47059	
-159.2	-67.2	a	a	2780	45652	45465	47059	
-159.2	-67.2	a	a	3032	45652	45909	47059	
-159.2	-67.2	a	a	3689	45652	46426	47059	
-159.2	-67.2	a	a	4394	45652	46906	47059	
-159.2	-67.2	a	a	5193	45652	46906	47059	
-159.2	-67.2	a	a	5852	45652	21384	47059	
-168.2	-67.2	a	a	6655	45652	22790	47059	
-168.2	-67.2	a	a	7718	45652	23671	47059	
-125.2	-67.2	a	a	8492	45652	24957	47059	
-125.2	-67.2	a	a	9442	45652	26210	47059	
-125.2	-67.2	a	a	10292	45652	27524	47059	
-125.2	-67.2	a	a	11510	45652	28889	47059	
-125.2	-67.2	a	a	12362	45652	30439	47059	
-125.2	-67.2	a	a	13582	45652	31884	47059	
-125.2	-67.2	a	a	14589	45652	33052	47059	
-115.2	-67.2	a	a	15737	45652	34454	47059	
-115.2	-67.2	a	a	16547	45652	35798	47059	
-107.2	-67.2	a	a	17701	45652	37128	47059	
-107.2	-67.2	a	a	18806	45652	38652	47059	
-118.2	-67.2	a	a	19411	45652	39338	47059	
-146.2	-67.2	a	a	20981	45652	40140	47059	
-146.2	-67.2	a	a	22211	45652	40839	47059	
-149.2	-67.2	a	a	23391	45652	41313	47059	
-111.2	-67.2	a	a	24705	45652	41885	47059	
-93.2	-67.2	a	a	25946	45652	42478	47059	
-93.2	-67.2	a	a	27446	45652	42983	47059	
-122.2	-67.2	a	a	28837	45652	43585	47059	
-122.2	-67.2	a	a	28907	45652	44127	47059	
-122.2	-67.2	a	a	29026	45652	44747	47059	
-122.2	-67.2	a	a	29173	45652	45363	47059	
-122.2	-67.2	a	a	30458	45652	45915	47059	
-122.2	-67.2	a	a	30682	45652	46393	47059	
-122.2	-67.2	a	a	30877	45652	46829	47059	
-116.2	-67.2	a	a	31201	45652	47221	47221	
-97.2	-67.2	a	a	31525	45652	47221	47221	
-97.2	-67.2	a	a	31898	45652	28426	47221	
-97.2	-67.2	a	a	32217	45652	30064	47221	
-97.2	-67.2	a	a	32677	45652	31380	47221	
-97.2	-67.2	a	a	33237	45652	32291	47221	
-97.2	-67.2	a	a	33952	45652	32990	47221	
-135.2	-67.2	a	a	34479	45652	34418	47221	
-135.2	-67.2	a	a	34992	45652	35540	47221	
-135.2	-67.2	a	a	35665	45652	37265	47221	
-135.2	-67.2	a	a	35744	45652	38743	47221	
-135.2	-67.2	a	a	35867	45652	40267	47221	
-135.2	-67.2	a	a	36083	45652	40866	47221	
-135.2	-67.2	a	a	36250	45652	41690	47221	
-135.2	-67.2	a	a	36600	45652	42280	47221	
-135.2	-67.2	a	a	36964	45652	42919	47221	
-135.2	-67.2	a	a	37206	45652	43499	47221	
-135.2	-67.2	a	a	37611	45652	44059	47221	
-135.2	-67.2	a	a	38002	45652	44674	47221	
-135.2	-67.2	a	a	38510	45652	45267	47221	
-157.2	-67.2	a	a	39080	45652	45809	47221	
-157.2	-67.2	a	a	39151	45652	46374	47221	
-119.2	-67.2	a	a	39224	45652	46842	47221	
-110.2	-67.2	a	a	39420	45652	47234	47234	
-110.2	-67.2	a	a	39625	45652	47234	47234	
-119.2	-67.2	a	a	39877	45652	23610	47234	
-119.2	-67.2	a	a	40117	45652	24673	47234	
-133.2	-67.2	a	a	40425	45652	25769	47234	
-133.2	-67.2	a	a	40897	45652	26747	47234	
-133.2	-67.2	a	a	41259	45652	27656	47234	
-133.2	-67.2	a	a	41768	45652	29019	47234	
-133.2	-67.2	a	a	41817	45652	30360	47234	
-133.2	-67.2	a	a	42179	45652	31637	47234	
-133.2	-67.2	a	a	42283	45652	33171	47234	
-84.2	-67.2	a	a	42395	45652	34598	47234	
-87.2	-67.2	a	a	42529	45652	36078	47234	
-87.2	-67.2	a	a	42841	45652	37828	47234	
-84.2	-67.2	a	a	43225	45652	39535	47234	
-84.2	-67.2	a	a	43647	45652	40478	47234	
-84.2	-67.2	a	a	43989	45652	42002	47234	
-82.2	-67.2	a	a	44241	45652	42671	47234	
-82.2	-67.2	a	a	44637	45652	43455	47234	
-74.2	-67.2	a	a	45107	45652	43973	47234	
-74.2	-67.2	a	a	45107	45652	44578	47234	
-74.2	-67.2	a	a	45107	45652	45147	47234	
-74.2	-67.2	a	a	59	45652	45465	47234	
-74.2	-67.2	a	a	110	45652	45823	47234	
-74.2	-67.2	a	a	241	45652	46219	47234	
-74.2	-67.2	a	a	416	45652	46787	47234	
-81.2	-67.2	a	a	649	45652	47347	47347	
-79.2	-67.2	a	a	767	45652	47347	47347	
-98.2	-67.2	a	a	1026	45652	20649	47347	
-131.2	-67.2	a	a	1186	45652	21856	47347	
-168.2	-67.2	a	a	1617	45652	22923	47347	
-156.2	-67.2	a	a	2061	45652	23965	47347	
-156.2	-67.2	a	a	2551	45652	25380	47347	
-199.2	-67.2	a	a	3077	45652	26629	47347	
-162.2	-67.2	a	a	3589	45652	27933	47347	
-176.2	-67.2	a	a	4200	45652	29478	47347	
-176.2	-67.2	a	a	4787	45652	30357	47347	
-218.2	-67.2	a	a	5472	45652	31889	47347	
-218.2	-67.2	a	a	6184	45652	33412	47347	
-218.2	-67.2	a	a	6806	45652	35244	47347	
-218.2	-67.2	a	a	7636	45652	36915	47347	
-218.2	-67.2	a	a	8090	45652	38525	47347	
-226.2	-67.2	a	a	8826	45652	39237	47347	
-226.2	-67.2	a	a	9799	45652	39999	47347	
