../jeu_100_25_4.txt_3_currentGA	../jeu_100_25_4.txt_3_bestGA	../jeu_100_25_4.txt_3_currentACO	../jeu_100_25_4.txt_3_bestACO	
-67.7333	16104	726	726	
10232	16104	556	726	
-30.7333	16104	726	726	
12708	16104	556	726	
-63.7333	16104	556	726	
-48.7333	16104	726	726	
-80.7333	16104	726	726	
-111.733	16104	556	726	
-8.73333	16104	726	726	
13065	16104	556	726	
-29.7333	16104	726	726	
-44.7333	16104	556	726	
13106	16104	726	726	
11751	16104	556	726	
12043	16104	726	726	
11630	16104	726	726	
11972	16104	556	726	
-19.7333	16104	726	726	
12087	16104	556	726	
-25.7333	16104	556	726	
-147.733	16104	726	726	
12725	16104	556	726	
-0.733333	16104	556	726	
9626	16104	726	726	
12905	16104	556	726	
-15.7333	16104	556	726	
-141.733	16104	556	726	
-5.73333	16104	726	726	
-53.7333	16104	556	726	
13374	16104	556	726	
-89.7333	16104	726	726	
-58.7333	16104	726	726	
11624	16104	726	726	
12744	16104	556	726	
15010	16104	726	726	
-60.7333	16104	726	726	
-32.7333	16104	726	726	
13071	16104	556	726	
13705	16104	726	726	
13437	16104	556	726	
-159.733	16104	726	726	
13525	16104	556	726	
13719	16104	726	726	
-44.7333	16104	556	726	
-48.7333	16104	726	726	
15014	16104	726	726	
11360	16104	556	726	
12418	16104	556	726	
10023	16104	726	726	
-52.7333	16104	556	726	
12478	16104	556	726	
-21.7333	16104	726	726	
-49.7333	16104	726	726	
-109.733	16104	726	726	
10684	16104	726	726	
-11.7333	16104	556	726	
-24.7333	16104	556	726	
-35.7333	16104	556	726	
12594	16104	726	726	
13348	16104	726	726	
14276	16104	556	726	
9263	16104	556	726	
11334	16104	726	726	
11642	16104	556	726	
-39.7333	16104	726	726	
13184	16104	726	726	
13321	16104	556	726	
11241	16104	726	726	
11161	16104	556	726	
11778	16104	556	726	
11564	16104	726	726	
13592	16104	726	726	
13201	16104	556	726	
12286	16104	726	726	
10492	16104	726	726	
-199.733	16104	726	726	
-33.7333	16104	556	726	
12933	16104	556	726	
-21.7333	16104	726	726	
13091	16104	726	726	
-23.7333	16104	556	726	
12842	16104	556	726	
11309	16104	726	726	
12966	16104	556	726	
11105	16104	556	726	
-0.733333	16104	726	726	
10600	16104	556	726	
12126	16104	726	726	
12848	16104	556	726	
11071	16104	726	726	
11931	16104	726	726	
12631	16104	726	726	
-27.7333	16104	556	726	
11634	16104	556	726	
12621	16104	556	726	
11939	16104	556	726	
11143	16104	556	726	
12069	16104	726	726	
-125.733	16104	556	726	
13572	16104	726	726	
12286	16104	556	726	
13725	16104	726	726	
12480	16104	726	726	
12701	16104	556	726	
11783	16104	726	726	
11529	16104	726	726	
11240	16104	726	726	
12547	16104	726	726	
-19.7333	16104	556	726	
-67.7333	16104	556	726	
-38.7333	16104	726	726	
11765	16104	556	726	
12925	16104	726	726	
9636	16104	726	726	
11818	16104	556	726	
13400	16104	556	726	
11511	16104	556	726	
-41.7333	16104	556	726	
13493	16104	556	726	
14198	16104	726	726	
13380	16104	556	726	
13060	16104	726	726	
13320	16104	726	726	
11248	16104	556	726	
12543	16104	726	726	
-19.7333	16104	726	726	
11347	16104	726	726	
13644	16104	556	726	
-86.7333	16104	556	726	
-53.7333	16104	726	726	
-93.7333	16104	726	726	
11042	16104	726	726	
13062	16104	556	726	
-86.7333	16104	726	726	
15351	16104	726	726	
-7.73333	16104	726	726	
-3.73333	16104	556	726	
10619	16104	556	726	
11136	16104	726	726	
12932	16104	556	726	
-48.7333	16104	726	726	
13536	16104	726	726	
13788	16104	556	726	
11458	16104	556	726	
-5.73333	16104	726	726	
11193	16104	556	726	
11957	16104	726	726	
12171	16104	556	726	
-133.733	16104	726	726	
11024	16104	726	726	
13794	16104	726	726	
11051	16104	726	726	
12743	16104	556	726	
11400	16104	556	726	
12596	16104	726	726	
13329	16104	726	726	
11458	16104	726	726	
-94.7333	16104	556	726	
-44.7333	16104	726	726	
-105.733	16104	556	726	
9797	16104	556	726	
13754	16104	556	726	
-105.733	16104	726	726	
11218	16104	556	726	
11317	16104	556	726	
11077	16104	726	726	
-121.733	16104	556	726	
12662	16104	726	726	
10821	16104	556	726	
12028	16104	556	726	
11610	16104	556	726	
-65.7333	16104	556	726	
13183	16104	726	726	
12006	16104	556	726	
-58.7333	16104	726	726	
10457	16104	726	726	
12910	16104	726	726	
12218	16104	726	726	
12954	16104	556	726	
-61.7333	16104	726	726	
-32.7333	16104	556	726	
11414	16104	726	726	
10902	16104	556	726	
9963	16104	556	726	
-21.7333	16104	556	726	
11536	16104	556	726	
-39.7333	16104	556	726	
12734	16104	726	726	
11951	16104	726	726	
16205	16205	556	726	
12805	16205	726	726	
11923	16205	556	726	
12272	16205	556	726	
13442	16205	556	726	
13388	16205	556	726	
12278	16205	556	726	
11536	16205	726	726	
9662	16205	556	726	
12503	16205	726	726	
12986	16205	726	726	
-3.73333	16205	556	726	
-2.73333	16205	556	726	
12356	16205	726	726	
-40.7333	16205	726	726	
12240	16205	726	726	
-32.7333	16205	726	726	
14320	16205	556	726	
12714	16205	726	726	
12963	16205	556	726	
11951	16205	726	726	
-35.7333	16205	726	726	
13329	16205	726	726	
13865	16205	556	726	
12378	16205	726	726	
11558	16205	556	726	
12264	16205	726	726	
12353	16205	556	726	
13760	16205	556	726	
-28.7333	16205	726	726	
12028	16205	556	726	
12281	16205	726	726	
12814	16205	556	726	
13885	16205	726	726	
10717	16205	556	726	
11603	16205	726	726	
13194	16205	556	726	
-1.73333	16205	556	726	
-22.7333	16205	556	726	
-0.733333	16205	556	726	
10845	16205	726	726	
9949	16205	726	726	
12731	16205	726	726	
-62.7333	16205	556	726	
-41.7333	16205	556	726	
-98.7333	16205	556	726	
13037	16205	726	726	
14581	16205	556	726	
-143.733	16205	556	726	
12177	16205	556	726	
14277	16205	556	726	
11591	16205	556	726	
11482	16205	726	726	
12637	16205	726	726	
-125.733	16205	726	726	
11701	16205	556	726	
