../jeu_100_25_4.txt_3_currentGA	../jeu_100_25_4.txt_3_bestGA	../jeu_100_25_4.txt_3_currentACO	../jeu_100_25_4.txt_3_bestACO	
-48.7333	16104	a	a	
13536	16104	a	a	
13788	16104	a	a	
11458	16104	a	a	
-5.73333	16104	a	a	
11193	16104	a	a	
11957	16104	a	a	
12171	16104	a	a	
-133.733	16104	a	a	
11024	16104	a	a	
13794	16104	a	a	
11051	16104	a	a	
12743	16104	a	a	
11400	16104	a	a	
12596	16104	a	a	
13329	16104	a	a	
11458	16104	a	a	
-94.7333	16104	a	a	
-44.7333	16104	a	a	
-105.733	16104	a	a	
9797	16104	a	a	
13754	16104	a	a	
-105.733	16104	a	a	
11218	16104	a	a	
11317	16104	a	a	
11077	16104	a	a	
-121.733	16104	a	a	
12662	16104	a	a	
10821	16104	a	a	
12028	16104	a	a	
11610	16104	a	a	
-65.7333	16104	a	a	
13183	16104	a	a	
12006	16104	a	a	
-58.7333	16104	a	a	
10457	16104	a	a	
12910	16104	a	a	
12218	16104	a	a	
12954	16104	a	a	
-61.7333	16104	a	a	
-32.7333	16104	a	a	
11414	16104	a	a	
10902	16104	a	a	
9963	16104	a	a	
-21.7333	16104	a	a	
11536	16104	a	a	
-39.7333	16104	a	a	
12734	16104	a	a	
11951	16104	a	a	
16205	16205	a	a	
12805	16205	a	a	
11923	16205	a	a	
12272	16205	a	a	
13442	16205	a	a	
13388	16205	a	a	
12278	16205	a	a	
11536	16205	a	a	
9662	16205	a	a	
12503	16205	a	a	
12986	16205	a	a	
-3.73333	16205	a	a	
-2.73333	16205	a	a	
12356	16205	a	a	
-40.7333	16205	a	a	
12240	16205	a	a	
-32.7333	16205	a	a	
14320	16205	a	a	
12714	16205	a	a	
12963	16205	a	a	
11951	16205	a	a	
-35.7333	16205	a	a	
13329	16205	a	a	
13865	16205	a	a	
12378	16205	a	a	
11558	16205	a	a	
12264	16205	a	a	
12353	16205	a	a	
13760	16205	a	a	
-28.7333	16205	a	a	
12028	16205	a	a	
12281	16205	a	a	
12814	16205	a	a	
13885	16205	a	a	
10717	16205	a	a	
11603	16205	a	a	
13194	16205	a	a	
-1.73333	16205	a	a	
-22.7333	16205	a	a	
-0.733333	16205	a	a	
10845	16205	a	a	
9949	16205	a	a	
12731	16205	a	a	
-62.7333	16205	a	a	
-41.7333	16205	a	a	
-98.7333	16205	a	a	
13037	16205	a	a	
14581	16205	a	a	
-143.733	16205	a	a	
12177	16205	a	a	
14277	16205	a	a	
11591	16205	a	a	
11482	16205	a	a	
12637	16205	a	a	
-125.733	16205	a	a	
11701	16205	a	a	
11094	16205	a	a	
11838	16205	a	a	
12283	16205	a	a	
12151	16205	a	a	
12242	16205	a	a	
12263	16205	a	a	
13090	16205	a	a	
13031	16205	a	a	
-110.733	16205	a	a	
-48.7333	16205	a	a	
13269	16205	a	a	
12296	16205	a	a	
-23.7333	16205	a	a	
9845	16205	a	a	
14397	16205	a	a	
-92.7333	16205	a	a	
12004	16205	a	a	
13403	16205	a	a	
-43.7333	16205	a	a	
12644	16205	a	a	
12785	16205	a	a	
-25.7333	16205	a	a	
11290	16205	a	a	
9405	16205	a	a	
14508	16205	a	a	
14459	16205	a	a	
-203.733	16205	a	a	
12814	16205	a	a	
13541	16205	a	a	
-1.73333	16205	a	a	
12669	16205	a	a	
-91.7333	16205	a	a	
12674	16205	a	a	
-235.733	16205	a	a	
11560	16205	a	a	
12934	16205	a	a	
13037	16205	a	a	
12884	16205	a	a	
11748	16205	a	a	
10035	16205	a	a	
13915	16205	a	a	
-7.73333	16205	a	a	
12824	16205	a	a	
11343	16205	a	a	
12903	16205	a	a	
12705	16205	a	a	
-41.7333	16205	a	a	
14454	16205	a	a	
-40.7333	16205	a	a	
11615	16205	a	a	
10751	16205	a	a	
9521	16205	a	a	
12073	16205	a	a	
11804	16205	a	a	
-131.733	16205	a	a	
-57.7333	16205	a	a	
12954	16205	a	a	
14584	16205	a	a	
14278	16205	a	a	
12345	16205	a	a	
14397	16205	a	a	
12042	16205	a	a	
12258	16205	a	a	
12994	16205	a	a	
-64.7333	16205	a	a	
10917	16205	a	a	
-55.7333	16205	a	a	
12168	16205	a	a	
14414	16205	a	a	
14911	16205	a	a	
-99.7333	16205	a	a	
14634	16205	a	a	
11890	16205	a	a	
-41.7333	16205	a	a	
-55.7333	16205	a	a	
14351	16205	a	a	
-6.73333	16205	a	a	
12928	16205	a	a	
-42.7333	16205	a	a	
12347	16205	a	a	
11039	16205	a	a	
14253	16205	a	a	
15962	16205	a	a	
10658	16205	a	a	
12761	16205	a	a	
-54.7333	16205	a	a	
-64.7333	16205	a	a	
-29.7333	16205	a	a	
-8.73333	16205	a	a	
-11.7333	16205	a	a	
12880	16205	a	a	
13567	16205	a	a	
14501	16205	a	a	
13306	16205	a	a	
-55.7333	16205	a	a	
-40.7333	16205	a	a	
11684	16205	a	a	
10819	16205	a	a	
14500	16205	a	a	
13885	16205	a	a	
14915	16205	a	a	
-94.7333	16205	a	a	
-74.7333	16205	a	a	
13240	16205	a	a	
12785	16205	a	a	
12591	16205	a	a	
12881	16205	a	a	
-1.73333	16205	a	a	
12785	16205	a	a	
-102.733	16205	a	a	
-27.7333	16205	a	a	
-70.7333	16205	a	a	
-172.733	16205	a	a	
12507	16205	a	a	
14229	16205	a	a	
-39.7333	16205	a	a	
-133.733	16205	a	a	
12899	16205	a	a	
10193	16205	a	a	
-32.7333	16205	a	a	
-5.73333	16205	a	a	
14058	16205	a	a	
-132.733	16205	a	a	
12476	16205	a	a	
13239	16205	a	a	
11324	16205	a	a	
14786	16205	a	a	
13020	16205	a	a	
-31.7333	16205	a	a	
-122.733	16205	a	a	
14020	16205	a	a	
-111.733	16205	a	a	
11890	16205	a	a	
12543	16205	a	a	
14444	16205	a	a	
-27.7333	16205	a	a	
-73.7333	16205	a	a	
13183	16205	a	a	
-164.733	16205	a	a	
13442	16205	a	a	
-3.73333	16205	a	a	
14428	16205	a	a	
12315	16205	a	a	
10830	16205	a	a	
-3.73333	16205	a	a	
12552	16205	a	a	
13189	16205	a	a	
-107.733	16205	a	a	
14414	16205	a	a	
-17.7333	16205	a	a	
12974	16205	a	a	
-12.7333	16205	a	a	
-65.7333	16205	a	a	
14199	16205	a	a	
12014	16205	a	a	
-52.7333	16205	a	a	
-12.7333	16205	a	a	
-58.7333	16205	a	a	
-64.7333	16205	a	a	
-23.7333	16205	a	a	
14353	16205	a	a	
13435	16205	a	a	
-36.7333	16205	a	a	
-40.7333	16205	a	a	
11092	16205	a	a	
15556	16205	a	a	
14474	16205	a	a	
-81.7333	16205	a	a	
13043	16205	a	a	
12874	16205	a	a	
16141	16205	a	a	
12405	16205	a	a	
-22.7333	16205	a	a	
-101.733	16205	a	a	
-38.7333	16205	a	a	
-20.7333	16205	a	a	
10887	16205	a	a	
-7.73333	16205	a	a	
