../jeu_200_75_5.txt_5_currentGA	../jeu_200_75_5.txt_5_bestGA	../jeu_200_75_5.txt_5_currentACO	../jeu_200_75_5.txt_5_bestACO	
-141.24	-69.24	119299	119701	
-223.24	-69.24	117019	119701	
-243.24	-69.24	119251	119701	
-355.24	-69.24	120641	120641	
-217.24	-69.24	122165	122165	
-125.24	-69.24	119818	122165	
-122.24	-69.24	119322	122165	
-498.24	-69.24	120350	122165	
-246.24	-69.24	122754	122754	
-232.24	-69.24	123125	123125	
-345.24	-69.24	a	a	
-306.24	-69.24	a	a	
-309.24	-69.24	a	a	
-357.24	-69.24	a	a	
-283.24	-69.24	a	a	
-297.24	-69.24	a	a	
-322.24	-69.24	a	a	
-193.24	-69.24	a	a	
-270.24	-69.24	a	a	
-73.24	-69.24	a	a	
-178.24	-69.24	a	a	
-438.24	-69.24	a	a	
-245.24	-69.24	a	a	
-309.24	-69.24	a	a	
-452.24	-69.24	a	a	
-302.24	-69.24	a	a	
-461.24	-69.24	a	a	
-199.24	-69.24	a	a	
-319.24	-69.24	a	a	
-92.24	-69.24	a	a	
-170.24	-69.24	a	a	
-379.24	-69.24	a	a	
-230.24	-69.24	a	a	
-255.24	-69.24	a	a	
-200.24	-69.24	a	a	
-94.24	-69.24	a	a	
-158.24	-69.24	a	a	
-101.24	-69.24	a	a	
-220.24	-69.24	a	a	
-496.24	-69.24	a	a	
-148.24	-69.24	a	a	
-160.24	-69.24	a	a	
-257.24	-69.24	a	a	
-283.24	-69.24	a	a	
-226.24	-69.24	a	a	
-193.24	-69.24	a	a	
-325.24	-69.24	a	a	
-364.24	-69.24	a	a	
-318.24	-69.24	a	a	
-224.24	-69.24	a	a	
-94.24	-69.24	a	a	
-233.24	-69.24	a	a	
-216.24	-69.24	a	a	
-232.24	-69.24	a	a	
-312.24	-69.24	a	a	
-160.24	-69.24	a	a	
-233.24	-69.24	a	a	
-254.24	-69.24	a	a	
-116.24	-69.24	a	a	
-185.24	-69.24	a	a	
-249.24	-69.24	a	a	
-355.24	-69.24	a	a	
-246.24	-69.24	a	a	
-230.24	-69.24	a	a	
-169.24	-69.24	a	a	
-153.24	-69.24	a	a	
-215.24	-69.24	a	a	
-94.24	-69.24	a	a	
-142.24	-69.24	a	a	
-323.24	-69.24	a	a	
-274.24	-69.24	a	a	
-257.24	-69.24	a	a	
-112.24	-69.24	a	a	
-438.24	-69.24	a	a	
-121.24	-69.24	a	a	
-297.24	-69.24	a	a	
-357.24	-69.24	a	a	
-181.24	-69.24	a	a	
-232.24	-69.24	a	a	
-146.24	-69.24	a	a	
-257.24	-69.24	a	a	
-328.24	-69.24	a	a	
-89.24	-69.24	a	a	
-366.24	-69.24	a	a	
-301.24	-69.24	a	a	
-418.24	-69.24	a	a	
-170.24	-69.24	a	a	
-178.24	-69.24	a	a	
-155.24	-69.24	a	a	
-239.24	-69.24	a	a	
-345.24	-69.24	a	a	
-209.24	-69.24	a	a	
-255.24	-69.24	a	a	
-128.24	-69.24	a	a	
-95.24	-69.24	a	a	
-286.24	-69.24	a	a	
-202.24	-69.24	a	a	
-189.24	-69.24	a	a	
-275.24	-69.24	a	a	
-101.24	-69.24	a	a	
-258.24	-69.24	a	a	
-182.24	-69.24	a	a	
-356.24	-69.24	a	a	
-52.24	-52.24	a	a	
-379.24	-52.24	a	a	
-165.24	-52.24	a	a	
-150.24	-52.24	a	a	
-149.24	-52.24	a	a	
-266.24	-52.24	a	a	
-202.24	-52.24	a	a	
-211.24	-52.24	a	a	
-190.24	-52.24	a	a	
-361.24	-52.24	a	a	
-139.24	-52.24	a	a	
-156.24	-52.24	a	a	
-230.24	-52.24	a	a	
-87.24	-52.24	a	a	
-170.24	-52.24	a	a	
-213.24	-52.24	a	a	
-241.24	-52.24	a	a	
-463.24	-52.24	a	a	
-315.24	-52.24	a	a	
-312.24	-52.24	a	a	
-239.24	-52.24	a	a	
-229.24	-52.24	a	a	
-94.24	-52.24	a	a	
-195.24	-52.24	a	a	
-76.24	-52.24	a	a	
-218.24	-52.24	a	a	
-302.24	-52.24	a	a	
-238.24	-52.24	a	a	
-172.24	-52.24	a	a	
-229.24	-52.24	a	a	
-197.24	-52.24	a	a	
-154.24	-52.24	a	a	
-170.24	-52.24	a	a	
-139.24	-52.24	a	a	
-188.24	-52.24	a	a	
-175.24	-52.24	a	a	
-126.24	-52.24	a	a	
-242.24	-52.24	a	a	
-155.24	-52.24	a	a	
-269.24	-52.24	a	a	
-167.24	-52.24	a	a	
-199.24	-52.24	a	a	
-141.24	-52.24	a	a	
-180.24	-52.24	a	a	
-260.24	-52.24	a	a	
-127.24	-52.24	a	a	
-110.24	-52.24	a	a	
-224.24	-52.24	a	a	
-175.24	-52.24	a	a	
-295.24	-52.24	a	a	
-120.24	-52.24	a	a	
-248.24	-52.24	a	a	
-221.24	-52.24	a	a	
-176.24	-52.24	a	a	
-196.24	-52.24	a	a	
-256.24	-52.24	a	a	
-253.24	-52.24	a	a	
-231.24	-52.24	a	a	
-318.24	-52.24	a	a	
-249.24	-52.24	a	a	
-258.24	-52.24	a	a	
-158.24	-52.24	a	a	
-184.24	-52.24	a	a	
-211.24	-52.24	a	a	
-306.24	-52.24	a	a	
-180.24	-52.24	a	a	
-193.24	-52.24	a	a	
-151.24	-52.24	a	a	
-210.24	-52.24	a	a	
-153.24	-52.24	a	a	
-318.24	-52.24	a	a	
-240.24	-52.24	a	a	
-212.24	-52.24	a	a	
-151.24	-52.24	a	a	
-206.24	-52.24	a	a	
-142.24	-52.24	a	a	
-185.24	-52.24	a	a	
-106.24	-52.24	a	a	
-161.24	-52.24	a	a	
-154.24	-52.24	a	a	
-81.24	-52.24	a	a	
-243.24	-52.24	a	a	
-298.24	-52.24	a	a	
-211.24	-52.24	a	a	
-89.24	-52.24	a	a	
-134.24	-52.24	a	a	
-119.24	-52.24	a	a	
-80.24	-52.24	a	a	
-131.24	-52.24	a	a	
-543.24	-52.24	a	a	
-191.24	-52.24	a	a	
-196.24	-52.24	a	a	
-292.24	-52.24	a	a	
-181.24	-52.24	a	a	
-153.24	-52.24	a	a	
-147.24	-52.24	a	a	
-32.24	-32.24	a	a	
-222.24	-32.24	a	a	
-199.24	-32.24	a	a	
-349.24	-32.24	a	a	
-185.24	-32.24	a	a	
-184.24	-32.24	a	a	
-198.24	-32.24	a	a	
-143.24	-32.24	a	a	
-183.24	-32.24	a	a	
-228.24	-32.24	a	a	
-139.24	-32.24	a	a	
-188.24	-32.24	a	a	
-295.24	-32.24	a	a	
-384.24	-32.24	a	a	
-96.24	-32.24	a	a	
-138.24	-32.24	a	a	
-238.24	-32.24	a	a	
-195.24	-32.24	a	a	
-69.24	-32.24	a	a	
-162.24	-32.24	a	a	
-178.24	-32.24	a	a	
-125.24	-32.24	a	a	
-108.24	-32.24	a	a	
-72.24	-32.24	a	a	
-114.24	-32.24	a	a	
-102.24	-32.24	a	a	
-320.24	-32.24	a	a	
-151.24	-32.24	a	a	
-200.24	-32.24	a	a	
-153.24	-32.24	a	a	
-194.24	-32.24	a	a	
-195.24	-32.24	a	a	
-134.24	-32.24	a	a	
-135.24	-32.24	a	a	
-224.24	-32.24	a	a	
-150.24	-32.24	a	a	
-125.24	-32.24	a	a	
-88.24	-32.24	a	a	
-108.24	-32.24	a	a	
-177.24	-32.24	a	a	
-153.24	-32.24	a	a	
-119.24	-32.24	a	a	
-140.24	-32.24	a	a	
-179.24	-32.24	a	a	
-181.24	-32.24	a	a	
-57.24	-32.24	a	a	
-203.24	-32.24	a	a	
-291.24	-32.24	a	a	
-48.24	-32.24	a	a	
-46.24	-32.24	a	a	
-139.24	-32.24	a	a	
-185.24	-32.24	a	a	
-315.24	-32.24	a	a	
-226.24	-32.24	a	a	
-328.24	-32.24	a	a	
-276.24	-32.24	a	a	
-161.24	-32.24	a	a	
-235.24	-32.24	a	a	
-312.24	-32.24	a	a	
-143.24	-32.24	a	a	
-216.24	-32.24	a	a	
-97.24	-32.24	a	a	
-144.24	-32.24	a	a	
-212.24	-32.24	a	a	
-232.24	-32.24	a	a	
-141.24	-32.24	a	a	
-160.24	-32.24	a	a	
-258.24	-32.24	a	a	
-249.24	-32.24	a	a	
-326.24	-32.24	a	a	
-194.24	-32.24	a	a	
-128.24	-32.24	a	a	
-112.24	-32.24	a	a	
-152.24	-32.24	a	a	
-255.24	-32.24	a	a	
-274.24	-32.24	a	a	
-46.24	-32.24	a	a	
-102.24	-32.24	a	a	
-98.24	-32.24	a	a	
-168.24	-32.24	a	a	
-140.24	-32.24	a	a	
-113.24	-32.24	a	a	
-181.24	-32.24	a	a	
-86.24	-32.24	a	a	
-178.24	-32.24	a	a	
-101.24	-32.24	a	a	
-56.24	-32.24	a	a	
-69.24	-32.24	a	a	
-150.24	-32.24	a	a	
-175.24	-32.24	a	a	
-197.24	-32.24	a	a	
-226.24	-32.24	a	a	
-70.24	-32.24	a	a	
-94.24	-32.24	a	a	
-93.24	-32.24	a	a	
-127.24	-32.24	a	a	
-174.24	-32.24	a	a	
-182.24	-32.24	a	a	
-190.24	-32.24	a	a	
-135.24	-32.24	a	a	
-166.24	-32.24	a	a	
-134.24	-32.24	a	a	
-118.24	-32.24	a	a	
-185.24	-32.24	a	a	
-245.24	-32.24	a	a	
-215.24	-32.24	a	a	
-211.24	-32.24	a	a	
-101.24	-32.24	a	a	
-262.24	-32.24	a	a	
-202.24	-32.24	a	a	
-86.24	-32.24	a	a	
-144.24	-32.24	a	a	
-122.24	-32.24	a	a	
-135.24	-32.24	a	a	
-145.24	-32.24	a	a	
-92.24	-32.24	a	a	
-187.24	-32.24	a	a	
-115.24	-32.24	a	a	
-172.24	-32.24	a	a	
-76.24	-32.24	a	a	
-199.24	-32.24	a	a	
-125.24	-32.24	a	a	
-145.24	-32.24	a	a	
-158.24	-32.24	a	a	
-169.24	-32.24	a	a	
-58.24	-32.24	a	a	
-118.24	-32.24	a	a	
-143.24	-32.24	a	a	
-206.24	-32.24	a	a	
-64.24	-32.24	a	a	
-117.24	-32.24	a	a	
-166.24	-32.24	a	a	
-11.24	-11.24	a	a	
-116.24	-11.24	a	a	
-183.24	-11.24	a	a	
-81.24	-11.24	a	a	
-202.24	-11.24	a	a	
-195.24	-11.24	a	a	
-168.24	-11.24	a	a	
-86.24	-11.24	a	a	
-52.24	-11.24	a	a	
-108.24	-11.24	a	a	
-154.24	-11.24	a	a	
-268.24	-11.24	a	a	
-199.24	-11.24	a	a	
-225.24	-11.24	a	a	
-86.24	-11.24	a	a	
-121.24	-11.24	a	a	
-140.24	-11.24	a	a	
-52.24	-11.24	a	a	
-173.24	-11.24	a	a	
-336.24	-11.24	a	a	
-146.24	-11.24	a	a	
-104.24	-11.24	a	a	
-144.24	-11.24	a	a	
-59.24	-11.24	a	a	
-294.24	-11.24	a	a	
-230.24	-11.24	a	a	
-149.24	-11.24	a	a	
-326.24	-11.24	a	a	
-118.24	-11.24	a	a	
-78.24	-11.24	a	a	
-155.24	-11.24	a	a	
-153.24	-11.24	a	a	
-69.24	-11.24	a	a	
-124.24	-11.24	a	a	
-103.24	-11.24	a	a	
-178.24	-11.24	a	a	
-147.24	-11.24	a	a	
-132.24	-11.24	a	a	
-184.24	-11.24	a	a	
-237.24	-11.24	a	a	
-115.24	-11.24	a	a	
-183.24	-11.24	a	a	
-256.24	-11.24	a	a	
-183.24	-11.24	a	a	
-152.24	-11.24	a	a	
-260.24	-11.24	a	a	
-47.24	-11.24	a	a	
-264.24	-11.24	a	a	
-261.24	-11.24	a	a	
-183.24	-11.24	a	a	
-123.24	-11.24	a	a	
-104.24	-11.24	a	a	
-138.24	-11.24	a	a	
-169.24	-11.24	a	a	
-133.24	-11.24	a	a	
-109.24	-11.24	a	a	
88772	88772	a	a	
-125.24	88772	a	a	
-135.24	88772	a	a	
-95.24	88772	a	a	
-179.24	88772	a	a	
90976	90976	a	a	
-174.24	90976	a	a	
-184.24	90976	a	a	
-268.24	90976	a	a	
-290.24	90976	a	a	
-133.24	90976	a	a	
-74.24	90976	a	a	
-149.24	90976	a	a	
-155.24	90976	a	a	
-75.24	90976	a	a	
-101.24	90976	a	a	
-94.24	90976	a	a	
-165.24	90976	a	a	
-275.24	90976	a	a	
-219.24	90976	a	a	
-194.24	90976	a	a	
-209.24	90976	a	a	
-153.24	90976	a	a	
-121.24	90976	a	a	
-151.24	90976	a	a	
-158.24	90976	a	a	
-111.24	90976	a	a	
-185.24	90976	a	a	
-111.24	90976	a	a	
-113.24	90976	a	a	
-39.24	90976	a	a	
-151.24	90976	a	a	
-97.24	90976	a	a	
-146.24	90976	a	a	
-29.24	90976	a	a	
-72.24	90976	a	a	
-185.24	90976	a	a	
-247.24	90976	a	a	
-143.24	90976	a	a	
-108.24	90976	a	a	
-162.24	90976	a	a	
-146.24	90976	a	a	
-294.24	90976	a	a	
-216.24	90976	a	a	
-105.24	90976	a	a	
-99.24	90976	a	a	
-177.24	90976	a	a	
-257.24	90976	a	a	
-130.24	90976	a	a	
-135.24	90976	a	a	
-85.24	90976	a	a	
-126.24	90976	a	a	
-168.24	90976	a	a	
-79.24	90976	a	a	
-140.24	90976	a	a	
-95.24	90976	a	a	
-98.24	90976	a	a	
-202.24	90976	a	a	
-131.24	90976	a	a	
-152.24	90976	a	a	
-304.24	90976	a	a	
-125.24	90976	a	a	
-127.24	90976	a	a	
-27.24	90976	a	a	
-173.24	90976	a	a	
-236.24	90976	a	a	
-100.24	90976	a	a	
-136.24	90976	a	a	
-133.24	90976	a	a	
-174.24	90976	a	a	
-154.24	90976	a	a	
-216.24	90976	a	a	
-132.24	90976	a	a	
-221.24	90976	a	a	
-150.24	90976	a	a	
-99.24	90976	a	a	
-87.24	90976	a	a	
-47.24	90976	a	a	
-123.24	90976	a	a	
-46.24	90976	a	a	
-125.24	90976	a	a	
-126.24	90976	a	a	
-7.24	90976	a	a	
-5.24	90976	a	a	
-160.24	90976	a	a	
-245.24	90976	a	a	
-42.24	90976	a	a	
-178.24	90976	a	a	
-160.24	90976	a	a	
-157.24	90976	a	a	
-82.24	90976	a	a	
-85.24	90976	a	a	
-159.24	90976	a	a	
-94.24	90976	a	a	
-172.24	90976	a	a	
-81.24	90976	a	a	
-288.24	90976	a	a	
-8.24	90976	a	a	
-62.24	90976	a	a	
-178.24	90976	a	a	
-125.24	90976	a	a	
-159.24	90976	a	a	
-124.24	90976	a	a	
-158.24	90976	a	a	
86331	90976	a	a	
-162.24	90976	a	a	
-72.24	90976	a	a	
-93.24	90976	a	a	
-58.24	90976	a	a	
-14.24	90976	a	a	
-87.24	90976	a	a	
-165.24	90976	a	a	
-117.24	90976	a	a	
-49.24	90976	a	a	
-249.24	90976	a	a	
-36.24	90976	a	a	
-70.24	90976	a	a	
-178.24	90976	a	a	
-223.24	90976	a	a	
96355	96355	a	a	
-134.24	96355	a	a	
-144.24	96355	a	a	
-218.24	96355	a	a	
-64.24	96355	a	a	
-27.24	96355	a	a	
-64.24	96355	a	a	
-38.24	96355	a	a	
-157.24	96355	a	a	
-86.24	96355	a	a	
-97.24	96355	a	a	
-94.24	96355	a	a	
-177.24	96355	a	a	
-169.24	96355	a	a	
-131.24	96355	a	a	
-82.24	96355	a	a	
-122.24	96355	a	a	
-33.24	96355	a	a	
-262.24	96355	a	a	
-1.24	96355	a	a	
-85.24	96355	a	a	
-224.24	96355	a	a	
-316.24	96355	a	a	
-44.24	96355	a	a	
-173.24	96355	a	a	
-69.24	96355	a	a	
-83.24	96355	a	a	
-87.24	96355	a	a	
-146.24	96355	a	a	
-151.24	96355	a	a	
-71.24	96355	a	a	
-53.24	96355	a	a	
-7.24	96355	a	a	
-107.24	96355	a	a	
-139.24	96355	a	a	
-115.24	96355	a	a	
-259.24	96355	a	a	
-51.24	96355	a	a	
89999	96355	a	a	
90796	96355	a	a	
-149.24	96355	a	a	
-112.24	96355	a	a	
-55.24	96355	a	a	
-47.24	96355	a	a	
-134.24	96355	a	a	
-66.24	96355	a	a	
-77.24	96355	a	a	
-168.24	96355	a	a	
-237.24	96355	a	a	
-204.24	96355	a	a	
-134.24	96355	a	a	
-88.24	96355	a	a	
-45.24	96355	a	a	
-46.24	96355	a	a	
-25.24	96355	a	a	
-119.24	96355	a	a	
-111.24	96355	a	a	
-110.24	96355	a	a	
-98.24	96355	a	a	
-56.24	96355	a	a	
-54.24	96355	a	a	
-90.24	96355	a	a	
-57.24	96355	a	a	
-91.24	96355	a	a	
-100.24	96355	a	a	
-70.24	96355	a	a	
-78.24	96355	a	a	
-62.24	96355	a	a	
-175.24	96355	a	a	
-136.24	96355	a	a	
-135.24	96355	a	a	
-126.24	96355	a	a	
-92.24	96355	a	a	
-83.24	96355	a	a	
-118.24	96355	a	a	
-79.24	96355	a	a	
-89.24	96355	a	a	
-58.24	96355	a	a	
-103.24	96355	a	a	
-75.24	96355	a	a	
-80.24	96355	a	a	
-30.24	96355	a	a	
-113.24	96355	a	a	
-41.24	96355	a	a	
-34.24	96355	a	a	
-79.24	96355	a	a	
-215.24	96355	a	a	
-236.24	96355	a	a	
-81.24	96355	a	a	
-166.24	96355	a	a	
-187.24	96355	a	a	
-75.24	96355	a	a	
-64.24	96355	a	a	
-64.24	96355	a	a	
-94.24	96355	a	a	
-144.24	96355	a	a	
-32.24	96355	a	a	
-74.24	96355	a	a	
-9.24	96355	a	a	
-154.24	96355	a	a	
-23.24	96355	a	a	
-50.24	96355	a	a	
-113.24	96355	a	a	
94492	96355	a	a	
-84.24	96355	a	a	
-62.24	96355	a	a	
-104.24	96355	a	a	
-82.24	96355	a	a	
-1.24	96355	a	a	
-13.24	96355	a	a	
-84.24	96355	a	a	
-102.24	96355	a	a	
-93.24	96355	a	a	
-97.24	96355	a	a	
-90.24	96355	a	a	
-89.24	96355	a	a	
-128.24	96355	a	a	
-61.24	96355	a	a	
-122.24	96355	a	a	
-112.24	96355	a	a	
-77.24	96355	a	a	
-50.24	96355	a	a	
-103.24	96355	a	a	
-106.24	96355	a	a	
-242.24	96355	a	a	
-160.24	96355	a	a	
-20.24	96355	a	a	
-61.24	96355	a	a	
-22.24	96355	a	a	
-64.24	96355	a	a	
-99.24	96355	a	a	
-103.24	96355	a	a	
-110.24	96355	a	a	
-68.24	96355	a	a	
-208.24	96355	a	a	
-69.24	96355	a	a	
-113.24	96355	a	a	
-88.24	96355	a	a	
-85.24	96355	a	a	
-13.24	96355	a	a	
-201.24	96355	a	a	
-146.24	96355	a	a	
-153.24	96355	a	a	
-21.24	96355	a	a	
-106.24	96355	a	a	
-80.24	96355	a	a	
-62.24	96355	a	a	
-2.24	96355	a	a	
-19.24	96355	a	a	
94802	96355	a	a	
-102.24	96355	a	a	
-48.24	96355	a	a	
94876	96355	a	a	
-138.24	96355	a	a	
-54.24	96355	a	a	
-39.24	96355	a	a	
-29.24	96355	a	a	
-43.24	96355	a	a	
93097	96355	a	a	
-71.24	96355	a	a	
-148.24	96355	a	a	
-4.24	96355	a	a	
94115	96355	a	a	
-93.24	96355	a	a	
-88.24	96355	a	a	
-69.24	96355	a	a	
-80.24	96355	a	a	
-75.24	96355	a	a	
-28.24	96355	a	a	
-52.24	96355	a	a	
-74.24	96355	a	a	
-108.24	96355	a	a	
-97.24	96355	a	a	
-22.24	96355	a	a	
-64.24	96355	a	a	
-63.24	96355	a	a	
-101.24	96355	a	a	
-88.24	96355	a	a	
-113.24	96355	a	a	
-93.24	96355	a	a	
-35.24	96355	a	a	
-19.24	96355	a	a	
-58.24	96355	a	a	
-52.24	96355	a	a	
-72.24	96355	a	a	
-84.24	96355	a	a	
-178.24	96355	a	a	
-48.24	96355	a	a	
-2.24	96355	a	a	
-35.24	96355	a	a	
-62.24	96355	a	a	
-74.24	96355	a	a	
-189.24	96355	a	a	
-75.24	96355	a	a	
-102.24	96355	a	a	
-110.24	96355	a	a	
-4.24	96355	a	a	
-41.24	96355	a	a	
-53.24	96355	a	a	
-27.24	96355	a	a	
-193.24	96355	a	a	
-117.24	96355	a	a	
-127.24	96355	a	a	
92274	96355	a	a	
-50.24	96355	a	a	
-163.24	96355	a	a	
-142.24	96355	a	a	
-11.24	96355	a	a	
-149.24	96355	a	a	
-104.24	96355	a	a	
-114.24	96355	a	a	
-154.24	96355	a	a	
-214.24	96355	a	a	
-58.24	96355	a	a	
-48.24	96355	a	a	
-24.24	96355	a	a	
-112.24	96355	a	a	
-106.24	96355	a	a	
-52.24	96355	a	a	
-77.24	96355	a	a	
-74.24	96355	a	a	
-9.24	96355	a	a	
-6.24	96355	a	a	
-53.24	96355	a	a	
-68.24	96355	a	a	
94561	96355	a	a	
-12.24	96355	a	a	
-51.24	96355	a	a	
-201.24	96355	a	a	
-21.24	96355	a	a	
-10.24	96355	a	a	
-38.24	96355	a	a	
-89.24	96355	a	a	
-36.24	96355	a	a	
-166.24	96355	a	a	
-69.24	96355	a	a	
-28.24	96355	a	a	
-160.24	96355	a	a	
-205.24	96355	a	a	
-45.24	96355	a	a	
100863	100863	a	a	
-19.24	100863	a	a	
-75.24	100863	a	a	
-161.24	100863	a	a	
-22.24	100863	a	a	
-167.24	100863	a	a	
-131.24	100863	a	a	
-106.24	100863	a	a	
-176.24	100863	a	a	
-48.24	100863	a	a	
-49.24	100863	a	a	
-70.24	100863	a	a	
98670	100863	a	a	
-12.24	100863	a	a	
-100.24	100863	a	a	
-18.24	100863	a	a	
-25.24	100863	a	a	
-34.24	100863	a	a	
-168.24	100863	a	a	
-56.24	100863	a	a	
-28.24	100863	a	a	
-62.24	100863	a	a	
-147.24	100863	a	a	
-53.24	100863	a	a	
-125.24	100863	a	a	
84518	100863	a	a	
96687	100863	a	a	
-101.24	100863	a	a	
94891	100863	a	a	
-127.24	100863	a	a	
-146.24	100863	a	a	
-73.24	100863	a	a	
-187.24	100863	a	a	
-19.24	100863	a	a	
-18.24	100863	a	a	
-157.24	100863	a	a	
-52.24	100863	a	a	
-82.24	100863	a	a	
-55.24	100863	a	a	
-103.24	100863	a	a	
-66.24	100863	a	a	
-21.24	100863	a	a	
91616	100863	a	a	
-39.24	100863	a	a	
-107.24	100863	a	a	
89087	100863	a	a	
89669	100863	a	a	
-56.24	100863	a	a	
-29.24	100863	a	a	
-127.24	100863	a	a	
91809	100863	a	a	
-12.24	100863	a	a	
81474	100863	a	a	
-43.24	100863	a	a	
-45.24	100863	a	a	
-32.24	100863	a	a	
-46.24	100863	a	a	
-1.24	100863	a	a	
-40.24	100863	a	a	
-36.24	100863	a	a	
-26.24	100863	a	a	
-101.24	100863	a	a	
95253	100863	a	a	
94061	100863	a	a	
-78.24	100863	a	a	
-169.24	100863	a	a	
-30.24	100863	a	a	
-63.24	100863	a	a	
-56.24	100863	a	a	
-29.24	100863	a	a	
-59.24	100863	a	a	
85562	100863	a	a	
98190	100863	a	a	
-191.24	100863	a	a	
-93.24	100863	a	a	
-64.24	100863	a	a	
82924	100863	a	a	
-129.24	100863	a	a	
-21.24	100863	a	a	
-18.24	100863	a	a	
-275.24	100863	a	a	
-68.24	100863	a	a	
-102.24	100863	a	a	
85945	100863	a	a	
-176.24	100863	a	a	
-54.24	100863	a	a	
-210.24	100863	a	a	
-215.24	100863	a	a	
-135.24	100863	a	a	
-97.24	100863	a	a	
-178.24	100863	a	a	
-70.24	100863	a	a	
97946	100863	a	a	
-3.24	100863	a	a	
-37.24	100863	a	a	
-31.24	100863	a	a	
94061	100863	a	a	
98932	100863	a	a	
93640	100863	a	a	
-54.24	100863	a	a	
-40.24	100863	a	a	
-0.24	100863	a	a	
-10.24	100863	a	a	
-12.24	100863	a	a	
98854	100863	a	a	
-63.24	100863	a	a	
-74.24	100863	a	a	
-37.24	100863	a	a	
-159.24	100863	a	a	
-61.24	100863	a	a	
-20.24	100863	a	a	
-135.24	100863	a	a	
-53.24	100863	a	a	
-64.24	100863	a	a	
90853	100863	a	a	
84118	100863	a	a	
95657	100863	a	a	
-155.24	100863	a	a	
-119.24	100863	a	a	
-119.24	100863	a	a	
-8.24	100863	a	a	
84579	100863	a	a	
-56.24	100863	a	a	
-21.24	100863	a	a	
-46.24	100863	a	a	
-41.24	100863	a	a	
-75.24	100863	a	a	
-126.24	100863	a	a	
-30.24	100863	a	a	
-70.24	100863	a	a	
-2.24	100863	a	a	
-74.24	100863	a	a	
-9.24	100863	a	a	
-63.24	100863	a	a	
-11.24	100863	a	a	
-19.24	100863	a	a	
-33.24	100863	a	a	
-50.24	100863	a	a	
-55.24	100863	a	a	
100536	100863	a	a	
-44.24	100863	a	a	
-64.24	100863	a	a	
-15.24	100863	a	a	
97242	100863	a	a	
-19.24	100863	a	a	
-14.24	100863	a	a	
-0.24	100863	a	a	
90247	100863	a	a	
99770	100863	a	a	
-16.24	100863	a	a	
-42.24	100863	a	a	
-17.24	100863	a	a	
88084	100863	a	a	
-32.24	100863	a	a	
85517	100863	a	a	
-14.24	100863	a	a	
93157	100863	a	a	
-26.24	100863	a	a	
-141.24	100863	a	a	
-133.24	100863	a	a	
-0.24	100863	a	a	
91862	100863	a	a	
-134.24	100863	a	a	
-36.24	100863	a	a	
-12.24	100863	a	a	
-13.24	100863	a	a	
-23.24	100863	a	a	
94443	100863	a	a	
-19.24	100863	a	a	
-45.24	100863	a	a	
-41.24	100863	a	a	
98569	100863	a	a	
-53.24	100863	a	a	
-17.24	100863	a	a	
82987	100863	a	a	
-61.24	100863	a	a	
-1.24	100863	a	a	
-9.24	100863	a	a	
95428	100863	a	a	
-4.24	100863	a	a	
-52.24	100863	a	a	
-12.24	100863	a	a	
-25.24	100863	a	a	
-29.24	100863	a	a	
-90.24	100863	a	a	
-38.24	100863	a	a	
-18.24	100863	a	a	
94739	100863	a	a	
-13.24	100863	a	a	
91169	100863	a	a	
-67.24	100863	a	a	
-19.24	100863	a	a	
