../jeu_100_75_2.txt_3_currentGA	../jeu_100_75_2.txt_3_bestGA	../jeu_100_75_2.txt_3_currentACO	../jeu_100_75_2.txt_3_bestACO	
30431	41660	47116	47116	
37591	41660	47116	47116	
35748	41660	47116	47116	
-72.3333	41660	47116	47116	
-173.333	41660	47116	47116	
-12.3333	41660	47116	47116	
-45.3333	41660	47116	47116	
-266.333	41660	47116	47116	
31776	41660	47116	47116	
-119.333	41660	47116	47116	
-129.333	41660	47116	47116	
34290	41660	47116	47116	
-110.333	41660	47116	47116	
-60.3333	41660	47116	47116	
-45.3333	41660	47116	47116	
-73.3333	41660	47116	47116	
36826	41660	47116	47116	
-135.333	41660	47116	47116	
-30.3333	41660	47116	47116	
-152.333	41660	47116	47116	
-8.33333	41660	47116	47116	
-316.333	41660	47116	47116	
-37.3333	41660	47116	47116	
-44.3333	41660	47116	47116	
-135.333	41660	47116	47116	
-19.3333	41660	47116	47116	
-121.333	41660	47116	47116	
-31.3333	41660	47116	47116	
-56.3333	41660	47116	47116	
-36.3333	41660	47116	47116	
33344	41660	47116	47116	
-16.3333	41660	47116	47116	
40598	41660	47116	47116	
37057	41660	47116	47116	
29066	41660	47116	47116	
31550	41660	47116	47116	
-25.3333	41660	47116	47116	
-1.33333	41660	47116	47116	
-93.3333	41660	47116	47116	
-92.3333	41660	47116	47116	
35164	41660	47116	47116	
42018	42018	47116	47116	
32598	42018	47116	47116	
29531	42018	47116	47116	
-39.3333	42018	47116	47116	
28065	42018	47116	47116	
-49.3333	42018	47116	47116	
-24.3333	42018	47116	47116	
38526	42018	47116	47116	
-22.3333	42018	47116	47116	
-30.3333	42018	47116	47116	
35180	42018	47116	47116	
-41.3333	42018	47116	47116	
42321	42321	47116	47116	
29870	42321	47116	47116	
-7.33333	42321	47116	47116	
-14.3333	42321	47116	47116	
41440	42321	47116	47116	
32080	42321	47116	47116	
-4.33333	42321	47116	47116	
36167	42321	47116	47116	
-45.3333	42321	47116	47116	
32264	42321	47116	47116	
-188.333	42321	47116	47116	
-13.3333	42321	47116	47116	
-45.3333	42321	47116	47116	
31753	42321	47116	47116	
-120.333	42321	47116	47116	
-85.3333	42321	47116	47116	
-120.333	42321	47116	47116	
-55.3333	42321	47116	47116	
37007	42321	47116	47116	
-49.3333	42321	47116	47116	
-13.3333	42321	47116	47116	
-28.3333	42321	47116	47116	
-58.3333	42321	47116	47116	
31816	42321	47116	47116	
-76.3333	42321	47116	47116	
-117.333	42321	47116	47116	
-27.3333	42321	47116	47116	
39528	42321	47116	47116	
31223	42321	47116	47116	
32772	42321	47116	47116	
34272	42321	47116	47116	
31673	42321	47116	47116	
38699	42321	47116	47116	
36223	42321	47116	47116	
27472	42321	47116	47116	
-29.3333	42321	47116	47116	
26984	42321	47116	47116	
-105.333	42321	47116	47116	
-22.3333	42321	47116	47116	
-63.3333	42321	47116	47116	
32499	42321	47116	47116	
33296	42321	47116	47116	
-22.3333	42321	47116	47116	
-33.3333	42321	47116	47116	
-38.3333	42321	47116	47116	
-109.333	42321	47116	47116	
-124.333	42321	47116	47116	
33023	42321	47116	47116	
35982	42321	47116	47116	
-66.3333	42321	47116	47116	
-60.3333	42321	47116	47116	
35481	42321	47116	47116	
28822	42321	47116	47116	
38205	42321	47116	47116	
-83.3333	42321	47116	47116	
-174.333	42321	47116	47116	
36767	42321	47116	47116	
35009	42321	47116	47116	
-51.3333	42321	47116	47116	
-5.33333	42321	47116	47116	
-25.3333	42321	47116	47116	
38892	42321	47116	47116	
37891	42321	47116	47116	
34285	42321	47116	47116	
30661	42321	47116	47116	
31864	42321	47116	47116	
-28.3333	42321	47116	47116	
34894	42321	47116	47116	
-3.33333	42321	47116	47116	
41384	42321	47116	47116	
-56.3333	42321	47116	47116	
33120	42321	47116	47116	
-7.33333	42321	47116	47116	
-26.3333	42321	47116	47116	
33906	42321	47116	47116	
-41.3333	42321	47116	47116	
-2.33333	42321	47116	47116	
33576	42321	47116	47116	
-9.33333	42321	47116	47116	
-60.3333	42321	47116	47116	
-218.333	42321	47116	47116	
42309	42321	47116	47116	
33710	42321	47116	47116	
-110.333	42321	47116	47116	
39678	42321	47116	47116	
-31.3333	42321	47116	47116	
33311	42321	47116	47116	
-178.333	42321	47116	47116	
-0.333333	42321	47116	47116	
34930	42321	47116	47116	
31148	42321	47116	47116	
29692	42321	47116	47116	
30271	42321	47116	47116	
-39.3333	42321	47116	47116	
-10.3333	42321	47116	47116	
-63.3333	42321	a	a	
-75.3333	42321	a	a	
43554	43554	a	a	
-126.333	43554	a	a	
36525	43554	a	a	
35039	43554	a	a	
-60.3333	43554	a	a	
-11.3333	43554	a	a	
-53.3333	43554	a	a	
-39.3333	43554	a	a	
-45.3333	43554	a	a	
-2.33333	43554	a	a	
-24.3333	43554	a	a	
29409	43554	a	a	
-94.3333	43554	a	a	
-168.333	43554	a	a	
30749	43554	a	a	
34070	43554	a	a	
-23.3333	43554	a	a	
-42.3333	43554	a	a	
-7.33333	43554	a	a	
-13.3333	43554	a	a	
36848	43554	a	a	
-79.3333	43554	a	a	
29172	43554	a	a	
36223	43554	a	a	
38316	43554	a	a	
-15.3333	43554	a	a	
35271	43554	a	a	
-40.3333	43554	a	a	
-8.33333	43554	a	a	
32727	43554	a	a	
-10.3333	43554	a	a	
-13.3333	43554	a	a	
-48.3333	43554	a	a	
-0.333333	43554	a	a	
35411	43554	a	a	
31646	43554	a	a	
-108.333	43554	a	a	
36676	43554	a	a	
-30.3333	43554	a	a	
29983	43554	a	a	
33576	43554	a	a	
-36.3333	43554	a	a	
35781	43554	a	a	
-9.33333	43554	a	a	
33605	43554	a	a	
-12.3333	43554	a	a	
26580	43554	a	a	
31378	43554	a	a	
28602	43554	a	a	
40665	43554	a	a	
37227	43554	a	a	
-63.3333	43554	a	a	
-54.3333	43554	a	a	
31045	43554	a	a	
-32.3333	43554	a	a	
-13.3333	43554	a	a	
31752	43554	a	a	
34113	43554	a	a	
-63.3333	43554	a	a	
43446	43554	a	a	
-85.3333	43554	a	a	
-138.333	43554	a	a	
-75.3333	43554	a	a	
-37.3333	43554	a	a	
-109.333	43554	a	a	
-190.333	43554	a	a	
38718	43554	a	a	
29522	43554	a	a	
34197	43554	a	a	
28033	43554	a	a	
-114.333	43554	a	a	
-127.333	43554	a	a	
-200.333	43554	a	a	
42321	43554	a	a	
-74.3333	43554	a	a	
31128	43554	a	a	
30075	43554	a	a	
35130	43554	a	a	
38098	43554	a	a	
-31.3333	43554	a	a	
36982	43554	a	a	
-50.3333	43554	a	a	
-4.33333	43554	a	a	
-9.33333	43554	a	a	
33386	43554	a	a	
30069	43554	a	a	
32215	43554	a	a	
-20.3333	43554	a	a	
-102.333	43554	a	a	
38559	43554	a	a	
-31.3333	43554	a	a	
-19.3333	43554	a	a	
-68.3333	43554	a	a	
38061	43554	a	a	
42823	43554	a	a	
-76.3333	43554	a	a	
-21.3333	43554	a	a	
37227	43554	a	a	
33605	43554	a	a	
33807	43554	a	a	
-155.333	43554	a	a	
-89.3333	43554	a	a	
34455	43554	a	a	
30591	43554	a	a	
34456	43554	a	a	
30813	43554	a	a	
33888	43554	a	a	
35350	43554	a	a	
34612	43554	a	a	
-21.3333	43554	a	a	
32729	43554	a	a	
-196.333	43554	a	a	
29922	43554	a	a	
-207.333	43554	a	a	
28494	43554	a	a	
34553	43554	a	a	
35374	43554	a	a	
27119	43554	a	a	
38097	43554	a	a	
33735	43554	a	a	
-66.3333	43554	a	a	
-59.3333	43554	a	a	
-54.3333	43554	a	a	
37570	43554	a	a	
-176.333	43554	a	a	
34143	43554	a	a	
30762	43554	a	a	
31649	43554	a	a	
-36.3333	43554	a	a	
34693	43554	a	a	
-45.3333	43554	a	a	
38329	43554	a	a	
-18.3333	43554	a	a	
33766	43554	a	a	
29892	43554	a	a	
37227	43554	a	a	
-6.33333	43554	a	a	
31707	43554	a	a	
-28.3333	43554	a	a	
34354	43554	a	a	
-47.3333	43554	a	a	
30060	43554	a	a	
-21.3333	43554	a	a	
-33.3333	43554	a	a	
-73.3333	43554	a	a	
30520	43554	a	a	
-45.3333	43554	a	a	
41439	43554	a	a	
-100.333	43554	a	a	
36565	43554	a	a	
34757	43554	a	a	
29647	43554	a	a	
-8.33333	43554	a	a	
-49.3333	43554	a	a	
36977	43554	a	a	
-8.33333	43554	a	a	
-120.333	43554	a	a	
30878	43554	a	a	
-65.3333	43554	a	a	
37253	43554	a	a	
31194	43554	a	a	
37736	43554	a	a	
34889	43554	a	a	
-56.3333	43554	a	a	
31761	43554	a	a	
-55.3333	43554	a	a	
36240	43554	a	a	
33428	43554	a	a	
-4.33333	43554	a	a	
32756	43554	a	a	
30683	43554	a	a	
-94.3333	43554	a	a	
-35.3333	43554	a	a	
-68.3333	43554	a	a	
-89.3333	43554	a	a	
-28.3333	43554	a	a	
39950	43554	a	a	
30160	43554	a	a	
-11.3333	43554	a	a	
-8.33333	43554	a	a	
-135.333	43554	a	a	
-27.3333	43554	a	a	
32961	43554	a	a	
35367	43554	a	a	
42225	43554	a	a	
-1.33333	43554	a	a	
35509	43554	a	a	
-19.3333	43554	a	a	
36224	43554	a	a	
36750	43554	a	a	
35701	43554	a	a	
33784	43554	a	a	
-49.3333	43554	a	a	
-14.3333	43554	a	a	
32613	43554	a	a	
-64.3333	43554	a	a	
30595	43554	a	a	
32061	43554	a	a	
-142.333	43554	a	a	
35085	43554	a	a	
37540	43554	a	a	
-58.3333	43554	a	a	
-32.3333	43554	a	a	
-19.3333	43554	a	a	
-51.3333	43554	a	a	
38010	43554	a	a	
-21.3333	43554	a	a	
30874	43554	a	a	
-74.3333	43554	a	a	
-67.3333	43554	a	a	
37968	43554	a	a	
29233	43554	a	a	
33065	43554	a	a	
35035	43554	a	a	
32054	43554	a	a	
33807	43554	a	a	
35233	43554	a	a	
-15.3333	43554	a	a	
38262	43554	a	a	
-135.333	43554	a	a	
-19.3333	43554	a	a	
32651	43554	a	a	
35003	43554	a	a	
30515	43554	a	a	
33832	43554	a	a	
36958	43554	a	a	
33808	43554	a	a	
36201	43554	a	a	
-13.3333	43554	a	a	
41285	43554	a	a	
-0.333333	43554	a	a	
33409	43554	a	a	
-52.3333	43554	a	a	
39326	43554	a	a	
-27.3333	43554	a	a	
36648	43554	a	a	
35964	43554	a	a	
-10.3333	43554	a	a	
42343	43554	a	a	
33859	43554	a	a	
39279	43554	a	a	
-42.3333	43554	a	a	
33416	43554	a	a	
33841	43554	a	a	
35538	43554	a	a	
-86.3333	43554	a	a	
34145	43554	a	a	
-244.333	43554	a	a	
-38.3333	43554	a	a	
34689	43554	a	a	
31937	43554	a	a	
33750	43554	a	a	
39734	43554	a	a	
31074	43554	a	a	
-32.3333	43554	a	a	
33768	43554	a	a	
-6.33333	43554	a	a	
35647	43554	a	a	
34313	43554	a	a	
33002	43554	a	a	
38402	43554	a	a	
-19.3333	43554	a	a	
34615	43554	a	a	
-2.33333	43554	a	a	
-62.3333	43554	a	a	
-105.333	43554	a	a	
38851	43554	a	a	
33736	43554	a	a	
-89.3333	43554	a	a	
32166	43554	a	a	
41378	43554	a	a	
37089	43554	a	a	
35130	43554	a	a	
38636	43554	a	a	
35538	43554	a	a	
36819	43554	a	a	
-0.333333	43554	a	a	
36950	43554	a	a	
41236	43554	a	a	
32166	43554	a	a	
39507	43554	a	a	
-63.3333	43554	a	a	
36171	43554	a	a	
-51.3333	43554	a	a	
-36.3333	43554	a	a	
32475	43554	a	a	
37540	43554	a	a	
40106	43554	a	a	
-89.3333	43554	a	a	
34548	43554	a	a	
38505	43554	a	a	
-78.3333	43554	a	a	
-9.33333	43554	a	a	
-256.333	43554	a	a	
-8.33333	43554	a	a	
38242	43554	a	a	
36268	43554	a	a	
35707	43554	a	a	
38517	43554	a	a	
37184	43554	a	a	
28883	43554	a	a	
38578	43554	a	a	
32122	43554	a	a	
-37.3333	43554	a	a	
-2.33333	43554	a	a	
-91.3333	43554	a	a	
-27.3333	43554	a	a	
-4.33333	43554	a	a	
35564	43554	a	a	
-22.3333	43554	a	a	
33913	43554	a	a	
38216	43554	a	a	
35557	43554	a	a	
38199	43554	a	a	
37427	43554	a	a	
40994	43554	a	a	
37065	43554	a	a	
36546	43554	a	a	
36888	43554	a	a	
40702	43554	a	a	
36207	43554	a	a	
-4.33333	43554	a	a	
37729	43554	a	a	
29623	43554	a	a	
36010	43554	a	a	
-77.3333	43554	a	a	
44666	44666	a	a	
38072	44666	a	a	
-57.3333	44666	a	a	
37131	44666	a	a	
31908	44666	a	a	
36897	44666	a	a	
-47.3333	44666	a	a	
-66.3333	44666	a	a	
-13.3333	44666	a	a	
-102.333	44666	a	a	
-74.3333	44666	a	a	
34325	44666	a	a	
37254	44666	a	a	
39467	44666	a	a	
35454	44666	a	a	
-9.33333	44666	a	a	
-7.33333	44666	a	a	
38183	44666	a	a	
35675	44666	a	a	
-53.3333	44666	a	a	
33228	44666	a	a	
-27.3333	44666	a	a	
38255	44666	a	a	
36963	44666	a	a	
-67.3333	44666	a	a	
40276	44666	a	a	
38346	44666	a	a	
-6.33333	44666	a	a	
33561	44666	a	a	
38913	44666	a	a	
38903	44666	a	a	
31794	44666	a	a	
37674	44666	a	a	
-101.333	44666	a	a	
-44.3333	44666	a	a	
41693	44666	a	a	
39342	44666	a	a	
39895	44666	a	a	
39848	44666	a	a	
40237	44666	a	a	
37397	44666	a	a	
-37.3333	44666	a	a	
-87.3333	44666	a	a	
36728	44666	a	a	
37974	44666	a	a	
37074	44666	a	a	
-37.3333	44666	a	a	
42475	44666	a	a	
41266	44666	a	a	
39919	44666	a	a	
35744	44666	a	a	
-25.3333	44666	a	a	
-3.33333	44666	a	a	
36983	44666	a	a	
41886	44666	a	a	
42113	44666	a	a	
37162	44666	a	a	
35939	44666	a	a	
-1.33333	44666	a	a	
-56.3333	44666	a	a	
-41.3333	44666	a	a	
-66.3333	44666	a	a	
-94.3333	44666	a	a	
-6.33333	44666	a	a	
40013	44666	a	a	
38837	44666	a	a	
35041	44666	a	a	
-69.3333	44666	a	a	
37153	44666	a	a	
35381	44666	a	a	
39628	44666	a	a	
-32.3333	44666	a	a	
34181	44666	a	a	
-4.33333	44666	a	a	
36928	44666	a	a	
41449	44666	a	a	
-69.3333	44666	a	a	
42842	44666	a	a	
29124	44666	a	a	
40744	44666	a	a	
-24.3333	44666	a	a	
-73.3333	44666	a	a	
37548	44666	a	a	
-13.3333	44666	a	a	
39351	44666	a	a	
-14.3333	44666	a	a	
33829	44666	a	a	
32078	44666	a	a	
-41.3333	44666	a	a	
36020	44666	a	a	
38393	44666	a	a	
37162	44666	a	a	
-36.3333	44666	a	a	
39332	44666	a	a	
-38.3333	44666	a	a	
44179	44666	a	a	
38510	44666	a	a	
40106	44666	a	a	
40682	44666	a	a	
31794	44666	a	a	
-38.3333	44666	a	a	
39478	44666	a	a	
36097	44666	a	a	
31286	44666	a	a	
39134	44666	a	a	
32467	44666	a	a	
43834	44666	a	a	
36857	44666	a	a	
39542	44666	a	a	
40428	44666	a	a	
33922	44666	a	a	
37799	44666	a	a	
-188.333	44666	a	a	
35524	44666	a	a	
41568	44666	a	a	
37717	44666	a	a	
40644	44666	a	a	
40796	44666	a	a	
-57.3333	44666	a	a	
-21.3333	44666	a	a	
34101	44666	a	a	
36749	44666	a	a	
39266	44666	a	a	
-5.33333	44666	a	a	
40106	44666	a	a	
33676	44666	a	a	
40453	44666	a	a	
-1.33333	44666	a	a	
-7.33333	44666	a	a	
35321	44666	a	a	
39736	44666	a	a	
39344	44666	a	a	
40276	44666	a	a	
41409	44666	a	a	
38161	44666	a	a	
-46.3333	44666	a	a	
34248	44666	a	a	
40860	44666	a	a	
39928	44666	a	a	
37313	44666	a	a	
34427	44666	a	a	
35780	44666	a	a	
40405	44666	a	a	
-74.3333	44666	a	a	
40450	44666	a	a	
45033	45033	a	a	
-27.3333	45033	a	a	
-70.3333	45033	a	a	
-123.333	45033	a	a	
-14.3333	45033	a	a	
42121	45033	a	a	
36257	45033	a	a	
37170	45033	a	a	
39143	45033	a	a	
32532	45033	a	a	
40524	45033	a	a	
38297	45033	a	a	
38691	45033	a	a	
35884	45033	a	a	
32235	45033	a	a	
35879	45033	a	a	
41073	45033	a	a	
37949	45033	a	a	
35670	45033	a	a	
-34.3333	45033	a	a	
40276	45033	a	a	
38879	45033	a	a	
37121	45033	a	a	
-3.33333	45033	a	a	
39150	45033	a	a	
39380	45033	a	a	
41694	45033	a	a	
41838	45033	a	a	
39116	45033	a	a	
37115	45033	a	a	
-129.333	45033	a	a	
39627	45033	a	a	
34834	45033	a	a	
37225	45033	a	a	
39127	45033	a	a	
39439	45033	a	a	
-16.3333	45033	a	a	
42960	45033	a	a	
-8.33333	45033	a	a	
-11.3333	45033	a	a	
36546	45033	a	a	
40236	45033	a	a	
39871	45033	a	a	
40269	45033	a	a	
40530	45033	a	a	
41250	45033	a	a	
41162	45033	a	a	
36473	45033	a	a	
40898	45033	a	a	
39050	45033	a	a	
40729	45033	a	a	
-32.3333	45033	a	a	
36384	45033	a	a	
35485	45033	a	a	
-14.3333	45033	a	a	
-15.3333	45033	a	a	
37417	45033	a	a	
37864	45033	a	a	
-52.3333	45033	a	a	
-93.3333	45033	a	a	
-29.3333	45033	a	a	
36641	45033	a	a	
-92.3333	45033	a	a	
40541	45033	a	a	
-76.3333	45033	a	a	
40037	45033	a	a	
39076	45033	a	a	
-11.3333	45033	a	a	
-134.333	45033	a	a	
40706	45033	a	a	
36402	45033	a	a	
-23.3333	45033	a	a	
-38.3333	45033	a	a	
-79.3333	45033	a	a	
-14.3333	45033	a	a	
40132	45033	a	a	
-31.3333	45033	a	a	
-105.333	45033	a	a	
40551	45033	a	a	
-19.3333	45033	a	a	
35962	45033	a	a	
39642	45033	a	a	
-78.3333	45033	a	a	
-44.3333	45033	a	a	
40847	45033	a	a	
42640	45033	a	a	
35040	45033	a	a	
-41.3333	45033	a	a	
-62.3333	45033	a	a	
42121	45033	a	a	
-3.33333	45033	a	a	
37705	45033	a	a	
37463	45033	a	a	
41163	45033	a	a	
40394	45033	a	a	
-20.3333	45033	a	a	
41225	45033	a	a	
-48.3333	45033	a	a	
39866	45033	a	a	
-104.333	45033	a	a	
40701	45033	a	a	
37990	45033	a	a	
40672	45033	a	a	
42773	45033	a	a	
40544	45033	a	a	
44140	45033	a	a	
-103.333	45033	a	a	
39885	45033	a	a	
40729	45033	a	a	
34672	45033	a	a	
38900	45033	a	a	
-17.3333	45033	a	a	
41117	45033	a	a	
35206	45033	a	a	
-1.33333	45033	a	a	
-13.3333	45033	a	a	
-28.3333	45033	a	a	
-100.333	45033	a	a	
46437	46437	a	a	
-6.33333	46437	a	a	
43268	46437	a	a	
-34.3333	46437	a	a	
-112.333	46437	a	a	
40796	46437	a	a	
43909	46437	a	a	
-105.333	46437	a	a	
40082	46437	a	a	
39660	46437	a	a	
-64.3333	46437	a	a	
40097	46437	a	a	
-22.3333	46437	a	a	
-49.3333	46437	a	a	
-30.3333	46437	a	a	
-120.333	46437	a	a	
34163	46437	a	a	
36368	46437	a	a	
40069	46437	a	a	
37515	46437	a	a	
38349	46437	a	a	
41235	46437	a	a	
39443	46437	a	a	
-10.3333	46437	a	a	
39885	46437	a	a	
-76.3333	46437	a	a	
-52.3333	46437	a	a	
37191	46437	a	a	
-123.333	46437	a	a	
-19.3333	46437	a	a	
40803	46437	a	a	
-91.3333	46437	a	a	
40412	46437	a	a	
40701	46437	a	a	
44382	46437	a	a	
-12.3333	46437	a	a	
-19.3333	46437	a	a	
37750	46437	a	a	
-32.3333	46437	a	a	
-16.3333	46437	a	a	
-24.3333	46437	a	a	
-76.3333	46437	a	a	
-25.3333	46437	a	a	
42296	46437	a	a	
-6.33333	46437	a	a	
-17.3333	46437	a	a	
41124	46437	a	a	
-7.33333	46437	a	a	
-2.33333	46437	a	a	
-88.3333	46437	a	a	
-14.3333	46437	a	a	
41250	46437	a	a	
-63.3333	46437	a	a	
36271	46437	a	a	
-1.33333	46437	a	a	
39816	46437	a	a	
44487	46437	a	a	
46315	46437	a	a	
37181	46437	a	a	
40569	46437	a	a	
42695	46437	a	a	
-113.333	46437	a	a	
40934	46437	a	a	
39916	46437	a	a	
33052	46437	a	a	
38136	46437	a	a	
39652	46437	a	a	
-76.3333	46437	a	a	
39404	46437	a	a	
-57.3333	46437	a	a	
43753	46437	a	a	
40425	46437	a	a	
-77.3333	46437	a	a	
-62.3333	46437	a	a	
-14.3333	46437	a	a	
38091	46437	a	a	
33832	46437	a	a	
-79.3333	46437	a	a	
-27.3333	46437	a	a	
42279	46437	a	a	
38693	46437	a	a	
39711	46437	a	a	
38681	46437	a	a	
44586	46437	a	a	
40873	46437	a	a	
38669	46437	a	a	
43549	46437	a	a	
43527	46437	a	a	
38325	46437	a	a	
34978	46437	a	a	
-24.3333	46437	a	a	
37140	46437	a	a	
-31.3333	46437	a	a	
-0.333333	46437	a	a	
41409	46437	a	a	
-44.3333	46437	a	a	
38397	46437	a	a	
-160.333	46437	a	a	
-66.3333	46437	a	a	
42131	46437	a	a	
-88.3333	46437	a	a	
-12.3333	46437	a	a	
-20.3333	46437	a	a	
-47.3333	46437	a	a	
-120.333	46437	a	a	
36972	46437	a	a	
30609	46437	a	a	
38912	46437	a	a	
38648	46437	a	a	
-5.33333	46437	a	a	
42638	46437	a	a	
41301	46437	a	a	
40200	46437	a	a	
36409	46437	a	a	
41409	46437	a	a	
40413	46437	a	a	
-80.3333	46437	a	a	
-98.3333	46437	a	a	
40636	46437	a	a	
38626	46437	a	a	
-6.33333	46437	a	a	
-13.3333	46437	a	a	
34945	46437	a	a	
-0.333333	46437	a	a	
44190	46437	a	a	
38900	46437	a	a	
41555	46437	a	a	
38486	46437	a	a	
-99.3333	46437	a	a	
38288	46437	a	a	
-40.3333	46437	a	a	
44133	46437	a	a	
33025	46437	a	a	
-27.3333	46437	a	a	
39619	46437	a	a	
40917	46437	a	a	
42279	46437	a	a	
36971	46437	a	a	
-38.3333	46437	a	a	
-45.3333	46437	a	a	
-76.3333	46437	a	a	
42744	46437	a	a	
-9.33333	46437	a	a	
41066	46437	a	a	
39057	46437	a	a	
-22.3333	46437	a	a	
38841	46437	a	a	
40459	46437	a	a	
35857	46437	a	a	
37140	46437	a	a	
-27.3333	46437	a	a	
37377	46437	a	a	
45619	46437	a	a	
34774	46437	a	a	
-22.3333	46437	a	a	
38187	46437	a	a	
-64.3333	46437	a	a	
36620	46437	a	a	
38991	46437	a	a	
-11.3333	46437	a	a	
36911	46437	a	a	
40124	46437	a	a	
-55.3333	46437	a	a	
41526	46437	a	a	
-58.3333	46437	a	a	
-23.3333	46437	a	a	
38056	46437	a	a	
38659	46437	a	a	
41863	46437	a	a	
-24.3333	46437	a	a	
-10.3333	46437	a	a	
-13.3333	46437	a	a	
39689	46437	a	a	
40501	46437	a	a	
-33.3333	46437	a	a	
35674	46437	a	a	
-24.3333	46437	a	a	
42985	46437	a	a	
-28.3333	46437	a	a	
39314	46437	a	a	
38884	46437	a	a	
45781	46437	a	a	
-83.3333	46437	a	a	
42476	46437	a	a	
-173.333	46437	a	a	
-59.3333	46437	a	a	
-9.33333	46437	a	a	
44659	46437	a	a	
