../jeu_100_75_2.txt_5_currentGA	../jeu_100_75_2.txt_5_bestGA	../jeu_100_75_2.txt_5_currentACO	../jeu_100_75_2.txt_5_bestACO	
-215.2	-30.2	30478	30478	
-132.2	-30.2	30478	30478	
-148.2	-30.2	30478	30478	
-165.2	-30.2	30478	30478	
-97.2	-30.2	30478	30478	
-101.2	-30.2	30478	30478	
-115.2	-30.2	30478	30478	
-138.2	-30.2	30478	30478	
-146.2	-30.2	30478	30478	
-123.2	-30.2	30478	30478	
-59.2	-30.2	30478	30478	
-174.2	-30.2	30478	30478	
-261.2	-30.2	30478	30478	
-174.2	-30.2	30478	30478	
-214.2	-30.2	30478	30478	
-199.2	-30.2	30478	30478	
-97.2	-30.2	30478	30478	
-162.2	-30.2	30478	30478	
-200.2	-30.2	30478	30478	
-275.2	-30.2	30478	30478	
-164.2	-30.2	30478	30478	
-111.2	-30.2	30478	30478	
-174.2	-30.2	30478	30478	
-211.2	-30.2	30478	30478	
-242.2	-30.2	30478	30478	
-285.2	-30.2	30478	30478	
-233.2	-30.2	30478	30478	
-192.2	-30.2	30478	30478	
-285.2	-30.2	30478	30478	
-177.2	-30.2	30478	30478	
-177.2	-30.2	30330	30478	
-50.2	-30.2	30478	30478	
-182.2	-30.2	30478	30478	
-322.2	-30.2	30478	30478	
-170.2	-30.2	30478	30478	
-118.2	-30.2	30330	30478	
-146.2	-30.2	30478	30478	
-209.2	-30.2	30478	30478	
-158.2	-30.2	30478	30478	
-190.2	-30.2	30478	30478	
-287.2	-30.2	30330	30478	
-140.2	-30.2	30478	30478	
-131.2	-30.2	30478	30478	
-86.2	-30.2	30478	30478	
-231.2	-30.2	30563	30563	
-167.2	-30.2	30478	30563	
-134.2	-30.2	30478	30563	
-145.2	-30.2	30297	30563	
-64.2	-30.2	30563	30563	
-31.2	-30.2	30563	30563	
-218.2	-30.2	30563	30563	
-246.2	-30.2	30478	30563	
-247.2	-30.2	30563	30563	
-161.2	-30.2	30563	30563	
-130.2	-30.2	30563	30563	
-257.2	-30.2	30563	30563	
-130.2	-30.2	30563	30563	
-89.2	-30.2	30563	30563	
-130.2	-30.2	30478	30563	
-92.2	-30.2	30563	30563	
-119.2	-30.2	30563	30563	
-236.2	-30.2	30563	30563	
-260.2	-30.2	30563	30563	
-119.2	-30.2	30563	30563	
-236.2	-30.2	30563	30563	
-235.2	-30.2	30563	30563	
-120.2	-30.2	30563	30563	
-218.2	-30.2	30563	30563	
-86.2	-30.2	30563	30563	
-151.2	-30.2	30563	30563	
-165.2	-30.2	30563	30563	
-93.2	-30.2	30563	30563	
-262.2	-30.2	30563	30563	
-211.2	-30.2	30563	30563	
-93.2	-30.2	30563	30563	
-186.2	-30.2	30563	30563	
-132.2	-30.2	30563	30563	
-232.2	-30.2	30563	30563	
-152.2	-30.2	30563	30563	
-174.2	-30.2	30563	30563	
-97.2	-30.2	30563	30563	
-186.2	-30.2	30563	30563	
-249.2	-30.2	30563	30563	
-225.2	-30.2	30563	30563	
-214.2	-30.2	30563	30563	
-146.2	-30.2	30478	30563	
-109.2	-30.2	30563	30563	
-171.2	-30.2	30563	30563	
-120.2	-30.2	30563	30563	
-317.2	-30.2	30563	30563	
-108.2	-30.2	30563	30563	
-51.2	-30.2	30563	30563	
-165.2	-30.2	30563	30563	
-136.2	-30.2	30563	30563	
-153.2	-30.2	30563	30563	
-154.2	-30.2	30478	30563	
-143.2	-30.2	30563	30563	
-52.2	-30.2	30563	30563	
-109.2	-30.2	30478	30563	
-248.2	-30.2	30563	30563	
-111.2	-30.2	30563	30563	
-45.2	-30.2	30563	30563	
-222.2	-30.2	30563	30563	
-331.2	-30.2	30563	30563	
-184.2	-30.2	30563	30563	
-46.2	-30.2	30563	30563	
-92.2	-30.2	30563	30563	
-167.2	-30.2	30563	30563	
-137.2	-30.2	30563	30563	
-140.2	-30.2	30563	30563	
-89.2	-30.2	30563	30563	
-123.2	-30.2	30563	30563	
-79.2	-30.2	30563	30563	
-132.2	-30.2	30563	30563	
-74.2	-30.2	30563	30563	
-185.2	-30.2	30563	30563	
-32.2	-30.2	30563	30563	
-184.2	-30.2	30563	30563	
-104.2	-30.2	30478	30563	
-179.2	-30.2	30563	30563	
-109.2	-30.2	30563	30563	
-57.2	-30.2	30563	30563	
-114.2	-30.2	30563	30563	
-95.2	-30.2	30563	30563	
-148.2	-30.2	30563	30563	
-81.2	-30.2	30563	30563	
-147.2	-30.2	30563	30563	
-68.2	-30.2	30563	30563	
-96.2	-30.2	30563	30563	
-137.2	-30.2	30563	30563	
-98.2	-30.2	30478	30563	
-87.2	-30.2	30563	30563	
-104.2	-30.2	30563	30563	
-128.2	-30.2	30563	30563	
-163.2	-30.2	30563	30563	
-182.2	-30.2	30563	30563	
-149.2	-30.2	30563	30563	
-194.2	-30.2	30563	30563	
-118.2	-30.2	30563	30563	
-185.2	-30.2	30563	30563	
-18.2	-18.2	30563	30563	
-256.2	-18.2	30563	30563	
-142.2	-18.2	30563	30563	
-166.2	-18.2	30563	30563	
-132.2	-18.2	30563	30563	
-123.2	-18.2	30563	30563	
-105.2	-18.2	30563	30563	
-165.2	-18.2	30563	30563	
-92.2	-18.2	30563	30563	
-48.2	-18.2	30563	30563	
-149.2	-18.2	30563	30563	
-143.2	-18.2	a	a	
-178.2	-18.2	a	a	
-72.2	-18.2	a	a	
-198.2	-18.2	a	a	
-107.2	-18.2	a	a	
-156.2	-18.2	a	a	
-204.2	-18.2	a	a	
-167.2	-18.2	a	a	
-132.2	-18.2	a	a	
-152.2	-18.2	a	a	
-80.2	-18.2	a	a	
-238.2	-18.2	a	a	
-179.2	-18.2	a	a	
-124.2	-18.2	a	a	
-98.2	-18.2	a	a	
-18.2	-18.2	a	a	
-146.2	-18.2	a	a	
-114.2	-18.2	a	a	
-239.2	-18.2	a	a	
-152.2	-18.2	a	a	
-129.2	-18.2	a	a	
-153.2	-18.2	a	a	
-43.2	-18.2	a	a	
-147.2	-18.2	a	a	
-117.2	-18.2	a	a	
-49.2	-18.2	a	a	
-124.2	-18.2	a	a	
-164.2	-18.2	a	a	
-144.2	-18.2	a	a	
-71.2	-18.2	a	a	
-98.2	-18.2	a	a	
-91.2	-18.2	a	a	
-74.2	-18.2	a	a	
-169.2	-18.2	a	a	
-160.2	-18.2	a	a	
-126.2	-18.2	a	a	
-237.2	-18.2	a	a	
-119.2	-18.2	a	a	
-22.2	-18.2	a	a	
-292.2	-18.2	a	a	
-202.2	-18.2	a	a	
-78.2	-18.2	a	a	
-129.2	-18.2	a	a	
-12.2	-12.2	a	a	
-103.2	-12.2	a	a	
-39.2	-12.2	a	a	
-73.2	-12.2	a	a	
-95.2	-12.2	a	a	
-90.2	-12.2	a	a	
-147.2	-12.2	a	a	
-51.2	-12.2	a	a	
-211.2	-12.2	a	a	
-120.2	-12.2	a	a	
-111.2	-12.2	a	a	
-59.2	-12.2	a	a	
-171.2	-12.2	a	a	
-287.2	-12.2	a	a	
-125.2	-12.2	a	a	
-123.2	-12.2	a	a	
-141.2	-12.2	a	a	
-221.2	-12.2	a	a	
-70.2	-12.2	a	a	
-41.2	-12.2	a	a	
-33.2	-12.2	a	a	
-146.2	-12.2	a	a	
-92.2	-12.2	a	a	
-173.2	-12.2	a	a	
-147.2	-12.2	a	a	
-109.2	-12.2	a	a	
-136.2	-12.2	a	a	
-32.2	-12.2	a	a	
-114.2	-12.2	a	a	
-130.2	-12.2	a	a	
-128.2	-12.2	a	a	
-108.2	-12.2	a	a	
-74.2	-12.2	a	a	
-138.2	-12.2	a	a	
-141.2	-12.2	a	a	
-58.2	-12.2	a	a	
-119.2	-12.2	a	a	
-110.2	-12.2	a	a	
-160.2	-12.2	a	a	
-132.2	-12.2	a	a	
-68.2	-12.2	a	a	
-181.2	-12.2	a	a	
-96.2	-12.2	a	a	
-80.2	-12.2	a	a	
-178.2	-12.2	a	a	
-62.2	-12.2	a	a	
-111.2	-12.2	a	a	
-156.2	-12.2	a	a	
-91.2	-12.2	a	a	
-87.2	-12.2	a	a	
-57.2	-12.2	a	a	
-140.2	-12.2	a	a	
-121.2	-12.2	a	a	
-168.2	-12.2	a	a	
-254.2	-12.2	a	a	
-92.2	-12.2	a	a	
-22.2	-12.2	a	a	
-183.2	-12.2	a	a	
-141.2	-12.2	a	a	
17623	17623	a	a	
-146.2	17623	a	a	
-145.2	17623	a	a	
-52.2	17623	a	a	
-122.2	17623	a	a	
-49.2	17623	a	a	
-136.2	17623	a	a	
-49.2	17623	a	a	
-145.2	17623	a	a	
-250.2	17623	a	a	
-47.2	17623	a	a	
-101.2	17623	a	a	
-68.2	17623	a	a	
-104.2	17623	a	a	
-170.2	17623	a	a	
-61.2	17623	a	a	
-146.2	17623	a	a	
-99.2	17623	a	a	
-35.2	17623	a	a	
-25.2	17623	a	a	
-65.2	17623	a	a	
-152.2	17623	a	a	
-104.2	17623	a	a	
-77.2	17623	a	a	
-116.2	17623	a	a	
-106.2	17623	a	a	
-64.2	17623	a	a	
-60.2	17623	a	a	
-199.2	17623	a	a	
-139.2	17623	a	a	
-149.2	17623	a	a	
-123.2	17623	a	a	
-71.2	17623	a	a	
-99.2	17623	a	a	
-71.2	17623	a	a	
-205.2	17623	a	a	
-258.2	17623	a	a	
-235.2	17623	a	a	
-176.2	17623	a	a	
-104.2	17623	a	a	
-130.2	17623	a	a	
-39.2	17623	a	a	
-255.2	17623	a	a	
-3.2	17623	a	a	
-101.2	17623	a	a	
-32.2	17623	a	a	
-171.2	17623	a	a	
-65.2	17623	a	a	
-105.2	17623	a	a	
-24.2	17623	a	a	
-95.2	17623	a	a	
-162.2	17623	a	a	
-79.2	17623	a	a	
-134.2	17623	a	a	
-216.2	17623	a	a	
-49.2	17623	a	a	
-139.2	17623	a	a	
-227.2	17623	a	a	
-165.2	17623	a	a	
-55.2	17623	a	a	
-91.2	17623	a	a	
-49.2	17623	a	a	
-83.2	17623	a	a	
-76.2	17623	a	a	
-122.2	17623	a	a	
-173.2	17623	a	a	
-61.2	17623	a	a	
22244	22244	a	a	
-68.2	22244	a	a	
-100.2	22244	a	a	
-122.2	22244	a	a	
-144.2	22244	a	a	
-50.2	22244	a	a	
-60.2	22244	a	a	
-92.2	22244	a	a	
-115.2	22244	a	a	
-83.2	22244	a	a	
-76.2	22244	a	a	
-86.2	22244	a	a	
-76.2	22244	a	a	
-123.2	22244	a	a	
-80.2	22244	a	a	
-171.2	22244	a	a	
-108.2	22244	a	a	
-100.2	22244	a	a	
-66.2	22244	a	a	
-81.2	22244	a	a	
-55.2	22244	a	a	
-95.2	22244	a	a	
-74.2	22244	a	a	
-89.2	22244	a	a	
-77.2	22244	a	a	
-121.2	22244	a	a	
-63.2	22244	a	a	
-233.2	22244	a	a	
-77.2	22244	a	a	
-136.2	22244	a	a	
-18.2	22244	a	a	
-37.2	22244	a	a	
-7.2	22244	a	a	
-155.2	22244	a	a	
-92.2	22244	a	a	
-2.2	22244	a	a	
-39.2	22244	a	a	
-110.2	22244	a	a	
-41.2	22244	a	a	
-27.2	22244	a	a	
-195.2	22244	a	a	
-124.2	22244	a	a	
-77.2	22244	a	a	
-69.2	22244	a	a	
-126.2	22244	a	a	
-75.2	22244	a	a	
-102.2	22244	a	a	
-79.2	22244	a	a	
-171.2	22244	a	a	
-81.2	22244	a	a	
-80.2	22244	a	a	
-81.2	22244	a	a	
-128.2	22244	a	a	
-70.2	22244	a	a	
-27.2	22244	a	a	
-217.2	22244	a	a	
-50.2	22244	a	a	
-53.2	22244	a	a	
-86.2	22244	a	a	
-118.2	22244	a	a	
-36.2	22244	a	a	
-190.2	22244	a	a	
-22.2	22244	a	a	
-67.2	22244	a	a	
-15.2	22244	a	a	
-69.2	22244	a	a	
-115.2	22244	a	a	
-57.2	22244	a	a	
-23.2	22244	a	a	
-37.2	22244	a	a	
-92.2	22244	a	a	
-38.2	22244	a	a	
-46.2	22244	a	a	
-52.2	22244	a	a	
-94.2	22244	a	a	
-193.2	22244	a	a	
-100.2	22244	a	a	
-8.2	22244	a	a	
-2.2	22244	a	a	
-62.2	22244	a	a	
-66.2	22244	a	a	
-119.2	22244	a	a	
-87.2	22244	a	a	
-129.2	22244	a	a	
-58.2	22244	a	a	
-35.2	22244	a	a	
-27.2	22244	a	a	
-31.2	22244	a	a	
-103.2	22244	a	a	
-29.2	22244	a	a	
-116.2	22244	a	a	
-89.2	22244	a	a	
-161.2	22244	a	a	
-142.2	22244	a	a	
-48.2	22244	a	a	
-46.2	22244	a	a	
-100.2	22244	a	a	
-127.2	22244	a	a	
-53.2	22244	a	a	
-94.2	22244	a	a	
-98.2	22244	a	a	
-100.2	22244	a	a	
-19.2	22244	a	a	
-55.2	22244	a	a	
-70.2	22244	a	a	
-71.2	22244	a	a	
-112.2	22244	a	a	
-67.2	22244	a	a	
-169.2	22244	a	a	
-27.2	22244	a	a	
-24.2	22244	a	a	
-25.2	22244	a	a	
-55.2	22244	a	a	
-148.2	22244	a	a	
-114.2	22244	a	a	
-81.2	22244	a	a	
-53.2	22244	a	a	
-69.2	22244	a	a	
-93.2	22244	a	a	
-70.2	22244	a	a	
-60.2	22244	a	a	
-41.2	22244	a	a	
-70.2	22244	a	a	
-97.2	22244	a	a	
-60.2	22244	a	a	
-2.2	22244	a	a	
-68.2	22244	a	a	
-139.2	22244	a	a	
-95.2	22244	a	a	
-38.2	22244	a	a	
-119.2	22244	a	a	
-42.2	22244	a	a	
-30.2	22244	a	a	
-62.2	22244	a	a	
-141.2	22244	a	a	
-16.2	22244	a	a	
-52.2	22244	a	a	
-38.2	22244	a	a	
-97.2	22244	a	a	
-1.2	22244	a	a	
-121.2	22244	a	a	
-149.2	22244	a	a	
-107.2	22244	a	a	
-39.2	22244	a	a	
-63.2	22244	a	a	
-12.2	22244	a	a	
-113.2	22244	a	a	
-26.2	22244	a	a	
-55.2	22244	a	a	
-22.2	22244	a	a	
-89.2	22244	a	a	
-59.2	22244	a	a	
-45.2	22244	a	a	
-194.2	22244	a	a	
22208	22244	a	a	
-74.2	22244	a	a	
-78.2	22244	a	a	
-92.2	22244	a	a	
-43.2	22244	a	a	
-2.2	22244	a	a	
-140.2	22244	a	a	
-92.2	22244	a	a	
-48.2	22244	a	a	
-35.2	22244	a	a	
-74.2	22244	a	a	
-115.2	22244	a	a	
-39.2	22244	a	a	
-44.2	22244	a	a	
-35.2	22244	a	a	
-40.2	22244	a	a	
-93.2	22244	a	a	
-112.2	22244	a	a	
-65.2	22244	a	a	
-83.2	22244	a	a	
-158.2	22244	a	a	
-64.2	22244	a	a	
-131.2	22244	a	a	
-92.2	22244	a	a	
-89.2	22244	a	a	
-101.2	22244	a	a	
-112.2	22244	a	a	
-40.2	22244	a	a	
-90.2	22244	a	a	
-94.2	22244	a	a	
-25.2	22244	a	a	
-93.2	22244	a	a	
-166.2	22244	a	a	
-131.2	22244	a	a	
-63.2	22244	a	a	
-81.2	22244	a	a	
-57.2	22244	a	a	
-81.2	22244	a	a	
-114.2	22244	a	a	
-15.2	22244	a	a	
-119.2	22244	a	a	
-100.2	22244	a	a	
-75.2	22244	a	a	
-94.2	22244	a	a	
22208	22244	a	a	
-27.2	22244	a	a	
-106.2	22244	a	a	
-38.2	22244	a	a	
-21.2	22244	a	a	
-60.2	22244	a	a	
-97.2	22244	a	a	
-92.2	22244	a	a	
-91.2	22244	a	a	
-67.2	22244	a	a	
-59.2	22244	a	a	
-20.2	22244	a	a	
-40.2	22244	a	a	
-47.2	22244	a	a	
21108	22244	a	a	
-139.2	22244	a	a	
-33.2	22244	a	a	
-99.2	22244	a	a	
-92.2	22244	a	a	
-97.2	22244	a	a	
-172.2	22244	a	a	
-42.2	22244	a	a	
-132.2	22244	a	a	
-32.2	22244	a	a	
-2.2	22244	a	a	
-97.2	22244	a	a	
-127.2	22244	a	a	
-109.2	22244	a	a	
-55.2	22244	a	a	
-142.2	22244	a	a	
-57.2	22244	a	a	
-111.2	22244	a	a	
-27.2	22244	a	a	
23564	23564	a	a	
-95.2	23564	a	a	
-20.2	23564	a	a	
-21.2	23564	a	a	
-33.2	23564	a	a	
-53.2	23564	a	a	
-99.2	23564	a	a	
-63.2	23564	a	a	
-116.2	23564	a	a	
-31.2	23564	a	a	
-60.2	23564	a	a	
-17.2	23564	a	a	
-116.2	23564	a	a	
-56.2	23564	a	a	
-5.2	23564	a	a	
-89.2	23564	a	a	
-1.2	23564	a	a	
-117.2	23564	a	a	
-113.2	23564	a	a	
-81.2	23564	a	a	
-87.2	23564	a	a	
-68.2	23564	a	a	
-6.2	23564	a	a	
21283	23564	a	a	
-99.2	23564	a	a	
-61.2	23564	a	a	
-72.2	23564	a	a	
-110.2	23564	a	a	
-106.2	23564	a	a	
-95.2	23564	a	a	
-130.2	23564	a	a	
-103.2	23564	a	a	
-156.2	23564	a	a	
-7.2	23564	a	a	
-83.2	23564	a	a	
-12.2	23564	a	a	
-54.2	23564	a	a	
-21.2	23564	a	a	
-44.2	23564	a	a	
-24.2	23564	a	a	
-52.2	23564	a	a	
-5.2	23564	a	a	
-93.2	23564	a	a	
-32.2	23564	a	a	
-110.2	23564	a	a	
-17.2	23564	a	a	
-29.2	23564	a	a	
-148.2	23564	a	a	
-48.2	23564	a	a	
-29.2	23564	a	a	
-40.2	23564	a	a	
-43.2	23564	a	a	
18921	23564	a	a	
-8.2	23564	a	a	
-13.2	23564	a	a	
-24.2	23564	a	a	
-48.2	23564	a	a	
-93.2	23564	a	a	
-64.2	23564	a	a	
-60.2	23564	a	a	
-143.2	23564	a	a	
-81.2	23564	a	a	
-24.2	23564	a	a	
-100.2	23564	a	a	
-16.2	23564	a	a	
-132.2	23564	a	a	
-232.2	23564	a	a	
-17.2	23564	a	a	
-77.2	23564	a	a	
-48.2	23564	a	a	
-78.2	23564	a	a	
-173.2	23564	a	a	
-32.2	23564	a	a	
-91.2	23564	a	a	
-3.2	23564	a	a	
-57.2	23564	a	a	
-41.2	23564	a	a	
-38.2	23564	a	a	
-119.2	23564	a	a	
-116.2	23564	a	a	
23480	23564	a	a	
-101.2	23564	a	a	
-62.2	23564	a	a	
-106.2	23564	a	a	
-23.2	23564	a	a	
-113.2	23564	a	a	
-55.2	23564	a	a	
-89.2	23564	a	a	
-6.2	23564	a	a	
-39.2	23564	a	a	
-17.2	23564	a	a	
-66.2	23564	a	a	
-53.2	23564	a	a	
-8.2	23564	a	a	
-68.2	23564	a	a	
19894	23564	a	a	
20445	23564	a	a	
-128.2	23564	a	a	
-74.2	23564	a	a	
-51.2	23564	a	a	
-56.2	23564	a	a	
-130.2	23564	a	a	
-22.2	23564	a	a	
-41.2	23564	a	a	
-90.2	23564	a	a	
-109.2	23564	a	a	
-62.2	23564	a	a	
-2.2	23564	a	a	
20490	23564	a	a	
-106.2	23564	a	a	
-19.2	23564	a	a	
-32.2	23564	a	a	
-178.2	23564	a	a	
-63.2	23564	a	a	
-87.2	23564	a	a	
-82.2	23564	a	a	
21125	23564	a	a	
-17.2	23564	a	a	
-17.2	23564	a	a	
-33.2	23564	a	a	
-40.2	23564	a	a	
-43.2	23564	a	a	
-15.2	23564	a	a	
-32.2	23564	a	a	
-65.2	23564	a	a	
19842	23564	a	a	
-17.2	23564	a	a	
-59.2	23564	a	a	
-80.2	23564	a	a	
21884	23564	a	a	
-85.2	23564	a	a	
-69.2	23564	a	a	
21138	23564	a	a	
-139.2	23564	a	a	
-37.2	23564	a	a	
-93.2	23564	a	a	
-2.2	23564	a	a	
-71.2	23564	a	a	
-117.2	23564	a	a	
23505	23564	a	a	
-73.2	23564	a	a	
20300	23564	a	a	
-33.2	23564	a	a	
-34.2	23564	a	a	
-67.2	23564	a	a	
-114.2	23564	a	a	
-103.2	23564	a	a	
-46.2	23564	a	a	
-20.2	23564	a	a	
-135.2	23564	a	a	
-161.2	23564	a	a	
-62.2	23564	a	a	
-99.2	23564	a	a	
-40.2	23564	a	a	
-85.2	23564	a	a	
-21.2	23564	a	a	
-2.2	23564	a	a	
-105.2	23564	a	a	
21307	23564	a	a	
-54.2	23564	a	a	
21452	23564	a	a	
-40.2	23564	a	a	
-42.2	23564	a	a	
-148.2	23564	a	a	
-82.2	23564	a	a	
-126.2	23564	a	a	
-80.2	23564	a	a	
22331	23564	a	a	
21465	23564	a	a	
21836	23564	a	a	
-23.2	23564	a	a	
-40.2	23564	a	a	
-63.2	23564	a	a	
-95.2	23564	a	a	
-56.2	23564	a	a	
-161.2	23564	a	a	
-66.2	23564	a	a	
-80.2	23564	a	a	
-42.2	23564	a	a	
-35.2	23564	a	a	
-40.2	23564	a	a	
20376	23564	a	a	
-73.2	23564	a	a	
20771	23564	a	a	
20294	23564	a	a	
-71.2	23564	a	a	
-43.2	23564	a	a	
-53.2	23564	a	a	
-43.2	23564	a	a	
-54.2	23564	a	a	
-43.2	23564	a	a	
-39.2	23564	a	a	
-74.2	23564	a	a	
-44.2	23564	a	a	
-84.2	23564	a	a	
-81.2	23564	a	a	
-55.2	23564	a	a	
-126.2	23564	a	a	
-65.2	23564	a	a	
-31.2	23564	a	a	
-33.2	23564	a	a	
-85.2	23564	a	a	
16156	23564	a	a	
-93.2	23564	a	a	
-101.2	23564	a	a	
-43.2	23564	a	a	
-81.2	23564	a	a	
-105.2	23564	a	a	
-103.2	23564	a	a	
21854	23564	a	a	
-66.2	23564	a	a	
-115.2	23564	a	a	
-97.2	23564	a	a	
-59.2	23564	a	a	
-6.2	23564	a	a	
-81.2	23564	a	a	
-85.2	23564	a	a	
-48.2	23564	a	a	
-98.2	23564	a	a	
-9.2	23564	a	a	
21125	23564	a	a	
-57.2	23564	a	a	
-10.2	23564	a	a	
-5.2	23564	a	a	
-22.2	23564	a	a	
-33.2	23564	a	a	
-140.2	23564	a	a	
20266	23564	a	a	
-21.2	23564	a	a	
-35.2	23564	a	a	
-78.2	23564	a	a	
-104.2	23564	a	a	
-25.2	23564	a	a	
-41.2	23564	a	a	
20772	23564	a	a	
-25.2	23564	a	a	
-48.2	23564	a	a	
-54.2	23564	a	a	
-173.2	23564	a	a	
20376	23564	a	a	
-135.2	23564	a	a	
-47.2	23564	a	a	
-104.2	23564	a	a	
-21.2	23564	a	a	
-72.2	23564	a	a	
-97.2	23564	a	a	
-53.2	23564	a	a	
16123	23564	a	a	
-39.2	23564	a	a	
-96.2	23564	a	a	
-75.2	23564	a	a	
-35.2	23564	a	a	
-56.2	23564	a	a	
-54.2	23564	a	a	
-22.2	23564	a	a	
20829	23564	a	a	
-51.2	23564	a	a	
-77.2	23564	a	a	
-44.2	23564	a	a	
-32.2	23564	a	a	
-5.2	23564	a	a	
-3.2	23564	a	a	
-22.2	23564	a	a	
22137	23564	a	a	
-6.2	23564	a	a	
-77.2	23564	a	a	
-108.2	23564	a	a	
-56.2	23564	a	a	
-52.2	23564	a	a	
-35.2	23564	a	a	
-37.2	23564	a	a	
-3.2	23564	a	a	
-21.2	23564	a	a	
-40.2	23564	a	a	
21541	23564	a	a	
21587	23564	a	a	
-88.2	23564	a	a	
-70.2	23564	a	a	
-164.2	23564	a	a	
18451	23564	a	a	
-73.2	23564	a	a	
-43.2	23564	a	a	
-103.2	23564	a	a	
20189	23564	a	a	
-26.2	23564	a	a	
-49.2	23564	a	a	
19009	23564	a	a	
-48.2	23564	a	a	
-19.2	23564	a	a	
-150.2	23564	a	a	
-88.2	23564	a	a	
-6.2	23564	a	a	
-4.2	23564	a	a	
-23.2	23564	a	a	
-110.2	23564	a	a	
-29.2	23564	a	a	
-129.2	23564	a	a	
-58.2	23564	a	a	
-33.2	23564	a	a	
-82.2	23564	a	a	
-53.2	23564	a	a	
23909	23909	a	a	
-6.2	23909	a	a	
-71.2	23909	a	a	
-61.2	23909	a	a	
-48.2	23909	a	a	
19790	23909	a	a	
-58.2	23909	a	a	
-32.2	23909	a	a	
-98.2	23909	a	a	
22033	23909	a	a	
-1.2	23909	a	a	
-27.2	23909	a	a	
-55.2	23909	a	a	
22540	23909	a	a	
-35.2	23909	a	a	
-40.2	23909	a	a	
18062	23909	a	a	
-21.2	23909	a	a	
17257	23909	a	a	
-9.2	23909	a	a	
20381	23909	a	a	
-117.2	23909	a	a	
18271	23909	a	a	
-61.2	23909	a	a	
-63.2	23909	a	a	
20378	23909	a	a	
-48.2	23909	a	a	
-27.2	23909	a	a	
-107.2	23909	a	a	
-52.2	23909	a	a	
19510	23909	a	a	
-30.2	23909	a	a	
-50.2	23909	a	a	
-70.2	23909	a	a	
-17.2	23909	a	a	
21334	23909	a	a	
-10.2	23909	a	a	
-120.2	23909	a	a	
-26.2	23909	a	a	
-3.2	23909	a	a	
-10.2	23909	a	a	
