../jeu_200_25_8.txt_5_currentGA	../jeu_200_25_8.txt_5_bestGA	../jeu_200_25_8.txt_5_currentACO	../jeu_200_25_8.txt_5_bestACO	
-175.84	-49.84	a	a	
-329.84	-49.84	a	a	
-103.84	-49.84	a	a	
-124.84	-49.84	a	a	
-73.84	-49.84	a	a	
-278.84	-49.84	a	a	
-415.84	-49.84	a	a	
-234.84	-49.84	a	a	
-190.84	-49.84	a	a	
-43.84	-43.84	a	a	
-192.84	-43.84	a	a	
-390.84	-43.84	a	a	
-271.84	-43.84	a	a	
-266.84	-43.84	a	a	
-358.84	-43.84	a	a	
-110.84	-43.84	a	a	
-230.84	-43.84	a	a	
-106.84	-43.84	a	a	
-177.84	-43.84	a	a	
-120.84	-43.84	a	a	
-421.84	-43.84	a	a	
-334.84	-43.84	a	a	
-177.84	-43.84	a	a	
-139.84	-43.84	a	a	
-184.84	-43.84	a	a	
-186.84	-43.84	a	a	
-149.84	-43.84	a	a	
-130.84	-43.84	a	a	
-125.84	-43.84	a	a	
-341.84	-43.84	a	a	
-159.84	-43.84	a	a	
-250.84	-43.84	a	a	
-174.84	-43.84	a	a	
-194.84	-43.84	a	a	
-298.84	-43.84	a	a	
-217.84	-43.84	a	a	
-312.84	-43.84	a	a	
-290.84	-43.84	a	a	
-180.84	-43.84	a	a	
-131.84	-43.84	a	a	
-187.84	-43.84	a	a	
-227.84	-43.84	a	a	
-267.84	-43.84	a	a	
-156.84	-43.84	a	a	
-319.84	-43.84	a	a	
-103.84	-43.84	a	a	
-233.84	-43.84	a	a	
-217.84	-43.84	a	a	
-218.84	-43.84	a	a	
-286.84	-43.84	a	a	
-122.84	-43.84	a	a	
-153.84	-43.84	a	a	
-267.84	-43.84	a	a	
-198.84	-43.84	a	a	
-124.84	-43.84	a	a	
-209.84	-43.84	a	a	
-194.84	-43.84	a	a	
-246.84	-43.84	a	a	
-236.84	-43.84	a	a	
-186.84	-43.84	a	a	
-130.84	-43.84	a	a	
-251.84	-43.84	a	a	
-201.84	-43.84	a	a	
-201.84	-43.84	a	a	
-178.84	-43.84	a	a	
-330.84	-43.84	a	a	
-259.84	-43.84	a	a	
-264.84	-43.84	a	a	
-173.84	-43.84	a	a	
-124.84	-43.84	a	a	
-96.84	-43.84	a	a	
-175.84	-43.84	a	a	
-273.84	-43.84	a	a	
-119.84	-43.84	a	a	
-129.84	-43.84	a	a	
-145.84	-43.84	a	a	
-154.84	-43.84	a	a	
-82.84	-43.84	a	a	
-304.84	-43.84	a	a	
-217.84	-43.84	a	a	
-234.84	-43.84	a	a	
-208.84	-43.84	a	a	
-280.84	-43.84	a	a	
-309.84	-43.84	a	a	
-187.84	-43.84	a	a	
-194.84	-43.84	a	a	
-125.84	-43.84	a	a	
-99.84	-43.84	a	a	
-272.84	-43.84	a	a	
-43.84	-43.84	a	a	
-170.84	-43.84	a	a	
-128.84	-43.84	a	a	
-198.84	-43.84	a	a	
-58.84	-43.84	a	a	
-262.84	-43.84	a	a	
-153.84	-43.84	a	a	
-327.84	-43.84	a	a	
-204.84	-43.84	a	a	
-170.84	-43.84	a	a	
-43.84	-43.84	a	a	
-129.84	-43.84	a	a	
-126.84	-43.84	a	a	
-120.84	-43.84	a	a	
-108.84	-43.84	a	a	
-188.84	-43.84	a	a	
-342.84	-43.84	a	a	
-294.84	-43.84	a	a	
-163.84	-43.84	a	a	
-322.84	-43.84	a	a	
-157.84	-43.84	a	a	
-64.84	-43.84	a	a	
-178.84	-43.84	a	a	
-189.84	-43.84	a	a	
-125.84	-43.84	a	a	
-252.84	-43.84	a	a	
-162.84	-43.84	a	a	
-181.84	-43.84	a	a	
-130.84	-43.84	a	a	
-199.84	-43.84	a	a	
-261.84	-43.84	a	a	
-211.84	-43.84	a	a	
-145.84	-43.84	a	a	
-209.84	-43.84	a	a	
-171.84	-43.84	a	a	
-354.84	-43.84	a	a	
-167.84	-43.84	a	a	
-146.84	-43.84	a	a	
-234.84	-43.84	a	a	
-173.84	-43.84	a	a	
-228.84	-43.84	a	a	
-50.84	-43.84	a	a	
-211.84	-43.84	a	a	
-138.84	-43.84	a	a	
-95.84	-43.84	a	a	
-235.84	-43.84	a	a	
-96.84	-43.84	a	a	
-81.84	-43.84	a	a	
-93.84	-43.84	a	a	
-45.84	-43.84	a	a	
-335.84	-43.84	a	a	
-107.84	-43.84	a	a	
-168.84	-43.84	a	a	
-219.84	-43.84	a	a	
-156.84	-43.84	a	a	
-143.84	-43.84	a	a	
-152.84	-43.84	a	a	
-86.84	-43.84	a	a	
-52.84	-43.84	a	a	
-364.84	-43.84	a	a	
-186.84	-43.84	a	a	
-119.84	-43.84	a	a	
-292.84	-43.84	a	a	
-185.84	-43.84	a	a	
-162.84	-43.84	a	a	
-223.84	-43.84	a	a	
-373.84	-43.84	a	a	
-7.84	-7.84	a	a	
-238.84	-7.84	a	a	
-102.84	-7.84	a	a	
-202.84	-7.84	a	a	
-82.84	-7.84	a	a	
-93.84	-7.84	a	a	
-165.84	-7.84	a	a	
-189.84	-7.84	a	a	
-262.84	-7.84	a	a	
-152.84	-7.84	a	a	
-280.84	-7.84	a	a	
-142.84	-7.84	a	a	
-196.84	-7.84	a	a	
-156.84	-7.84	a	a	
-219.84	-7.84	a	a	
-211.84	-7.84	a	a	
-56.84	-7.84	a	a	
-140.84	-7.84	a	a	
-77.84	-7.84	a	a	
-141.84	-7.84	a	a	
-214.84	-7.84	a	a	
-275.84	-7.84	a	a	
-126.84	-7.84	a	a	
-200.84	-7.84	a	a	
-179.84	-7.84	a	a	
-155.84	-7.84	a	a	
-121.84	-7.84	a	a	
-169.84	-7.84	a	a	
-182.84	-7.84	a	a	
-230.84	-7.84	a	a	
-243.84	-7.84	a	a	
-106.84	-7.84	a	a	
-175.84	-7.84	a	a	
-147.84	-7.84	a	a	
-152.84	-7.84	a	a	
-231.84	-7.84	a	a	
-258.84	-7.84	a	a	
-200.84	-7.84	a	a	
-256.84	-7.84	a	a	
-246.84	-7.84	a	a	
-143.84	-7.84	a	a	
-187.84	-7.84	a	a	
-25.84	-7.84	a	a	
-78.84	-7.84	a	a	
-126.84	-7.84	a	a	
-180.84	-7.84	a	a	
-117.84	-7.84	a	a	
-101.84	-7.84	a	a	
-253.84	-7.84	a	a	
-150.84	-7.84	a	a	
-174.84	-7.84	a	a	
-136.84	-7.84	a	a	
-154.84	-7.84	a	a	
-116.84	-7.84	a	a	
-142.84	-7.84	a	a	
-117.84	-7.84	a	a	
-98.84	-7.84	a	a	
-112.84	-7.84	a	a	
-259.84	-7.84	a	a	
-92.84	-7.84	a	a	
-192.84	-7.84	a	a	
-218.84	-7.84	a	a	
-260.84	-7.84	a	a	
-153.84	-7.84	a	a	
-145.84	-7.84	a	a	
-256.84	-7.84	a	a	
-151.84	-7.84	a	a	
-233.84	-7.84	a	a	
-261.84	-7.84	a	a	
-45.84	-7.84	a	a	
-226.84	-7.84	a	a	
-189.84	-7.84	a	a	
-221.84	-7.84	a	a	
-180.84	-7.84	a	a	
-180.84	-7.84	a	a	
-190.84	-7.84	a	a	
-215.84	-7.84	a	a	
-362.84	-7.84	a	a	
-8.84	-7.84	a	a	
-93.84	-7.84	a	a	
-315.84	-7.84	a	a	
-180.84	-7.84	a	a	
-173.84	-7.84	a	a	
-122.84	-7.84	a	a	
-179.84	-7.84	a	a	
-118.84	-7.84	a	a	
-127.84	-7.84	a	a	
-245.84	-7.84	a	a	
-114.84	-7.84	a	a	
-130.84	-7.84	a	a	
-174.84	-7.84	a	a	
-293.84	-7.84	a	a	
-137.84	-7.84	a	a	
-229.84	-7.84	a	a	
-85.84	-7.84	a	a	
-142.84	-7.84	a	a	
-200.84	-7.84	a	a	
-52.84	-7.84	a	a	
-112.84	-7.84	a	a	
-175.84	-7.84	a	a	
-46.84	-7.84	a	a	
-155.84	-7.84	a	a	
-173.84	-7.84	a	a	
-197.84	-7.84	a	a	
-204.84	-7.84	a	a	
-124.84	-7.84	a	a	
-152.84	-7.84	a	a	
-70.84	-7.84	a	a	
-96.84	-7.84	a	a	
-210.84	-7.84	a	a	
-55.84	-7.84	a	a	
-108.84	-7.84	a	a	
-224.84	-7.84	a	a	
-112.84	-7.84	a	a	
-118.84	-7.84	a	a	
-78.84	-7.84	a	a	
-159.84	-7.84	a	a	
-133.84	-7.84	a	a	
-282.84	-7.84	a	a	
-70.84	-7.84	a	a	
-82.84	-7.84	a	a	
-142.84	-7.84	a	a	
-228.84	-7.84	a	a	
-219.84	-7.84	a	a	
-165.84	-7.84	a	a	
-25.84	-7.84	a	a	
-132.84	-7.84	a	a	
-234.84	-7.84	a	a	
-174.84	-7.84	a	a	
-220.84	-7.84	a	a	
-319.84	-7.84	a	a	
-158.84	-7.84	a	a	
-122.84	-7.84	a	a	
-196.84	-7.84	a	a	
-258.84	-7.84	a	a	
-196.84	-7.84	a	a	
-91.84	-7.84	a	a	
-32.84	-7.84	a	a	
-154.84	-7.84	a	a	
-188.84	-7.84	a	a	
-222.84	-7.84	a	a	
-161.84	-7.84	a	a	
-166.84	-7.84	a	a	
-131.84	-7.84	a	a	
-137.84	-7.84	a	a	
-67.84	-7.84	a	a	
-102.84	-7.84	a	a	
-96.84	-7.84	a	a	
-87.84	-7.84	a	a	
-192.84	-7.84	a	a	
-268.84	-7.84	a	a	
-330.84	-7.84	a	a	
-255.84	-7.84	a	a	
-150.84	-7.84	a	a	
-62.84	-7.84	a	a	
-108.84	-7.84	a	a	
-153.84	-7.84	a	a	
-215.84	-7.84	a	a	
-149.84	-7.84	a	a	
-95.84	-7.84	a	a	
-154.84	-7.84	a	a	
-310.84	-7.84	a	a	
-199.84	-7.84	a	a	
-122.84	-7.84	a	a	
-179.84	-7.84	a	a	
-84.84	-7.84	a	a	
-94.84	-7.84	a	a	
-149.84	-7.84	a	a	
-142.84	-7.84	a	a	
-156.84	-7.84	a	a	
-142.84	-7.84	a	a	
-55.84	-7.84	a	a	
-194.84	-7.84	a	a	
-207.84	-7.84	a	a	
-23.84	-7.84	a	a	
-143.84	-7.84	a	a	
-110.84	-7.84	a	a	
-124.84	-7.84	a	a	
-165.84	-7.84	a	a	
-108.84	-7.84	a	a	
-203.84	-7.84	a	a	
-119.84	-7.84	a	a	
-109.84	-7.84	a	a	
-321.84	-7.84	a	a	
-84.84	-7.84	a	a	
-224.84	-7.84	a	a	
-170.84	-7.84	a	a	
-260.84	-7.84	a	a	
-258.84	-7.84	a	a	
-54.84	-7.84	a	a	
-168.84	-7.84	a	a	
-186.84	-7.84	a	a	
-160.84	-7.84	a	a	
-66.84	-7.84	a	a	
-188.84	-7.84	a	a	
-127.84	-7.84	a	a	
-95.84	-7.84	a	a	
-62.84	-7.84	a	a	
-118.84	-7.84	a	a	
-135.84	-7.84	a	a	
-199.84	-7.84	a	a	
-162.84	-7.84	a	a	
-226.84	-7.84	a	a	
-106.84	-7.84	a	a	
-150.84	-7.84	a	a	
-111.84	-7.84	a	a	
-101.84	-7.84	a	a	
-128.84	-7.84	a	a	
-82.84	-7.84	a	a	
-93.84	-7.84	a	a	
-244.84	-7.84	a	a	
-109.84	-7.84	a	a	
-285.84	-7.84	a	a	
-164.84	-7.84	a	a	
-92.84	-7.84	a	a	
-136.84	-7.84	a	a	
-182.84	-7.84	a	a	
-134.84	-7.84	a	a	
-140.84	-7.84	a	a	
-55.84	-7.84	a	a	
-97.84	-7.84	a	a	
-131.84	-7.84	a	a	
-181.84	-7.84	a	a	
-198.84	-7.84	a	a	
-134.84	-7.84	a	a	
-129.84	-7.84	a	a	
-256.84	-7.84	a	a	
-206.84	-7.84	a	a	
-97.84	-7.84	a	a	
-104.84	-7.84	a	a	
-238.84	-7.84	a	a	
-85.84	-7.84	a	a	
-87.84	-7.84	a	a	
-313.84	-7.84	a	a	
-85.84	-7.84	a	a	
-145.84	-7.84	a	a	
-48.84	-7.84	a	a	
-212.84	-7.84	a	a	
-246.84	-7.84	a	a	
-155.84	-7.84	a	a	
-64.84	-7.84	a	a	
-195.84	-7.84	a	a	
-113.84	-7.84	a	a	
-287.84	-7.84	a	a	
-73.84	-7.84	a	a	
-57.84	-7.84	a	a	
-181.84	-7.84	a	a	
-129.84	-7.84	a	a	
-172.84	-7.84	a	a	
-202.84	-7.84	a	a	
-199.84	-7.84	a	a	
-344.84	-7.84	a	a	
-252.84	-7.84	a	a	
-317.84	-7.84	a	a	
-202.84	-7.84	a	a	
-209.84	-7.84	a	a	
-128.84	-7.84	a	a	
-81.84	-7.84	a	a	
-110.84	-7.84	a	a	
-83.84	-7.84	a	a	
-311.84	-7.84	a	a	
-4.84	-4.84	a	a	
-238.84	-4.84	a	a	
-180.84	-4.84	a	a	
-101.84	-4.84	a	a	
-136.84	-4.84	a	a	
-82.84	-4.84	a	a	
-113.84	-4.84	a	a	
-270.84	-4.84	a	a	
-110.84	-4.84	a	a	
-23.84	-4.84	a	a	
-118.84	-4.84	a	a	
-148.84	-4.84	a	a	
-238.84	-4.84	a	a	
-85.84	-4.84	a	a	
-101.84	-4.84	a	a	
-113.84	-4.84	a	a	
-154.84	-4.84	a	a	
-108.84	-4.84	a	a	
-267.84	-4.84	a	a	
-121.84	-4.84	a	a	
-28.84	-4.84	a	a	
-156.84	-4.84	a	a	
-70.84	-4.84	a	a	
-75.84	-4.84	a	a	
-101.84	-4.84	a	a	
-274.84	-4.84	a	a	
-158.84	-4.84	a	a	
-314.84	-4.84	a	a	
-132.84	-4.84	a	a	
-151.84	-4.84	a	a	
-178.84	-4.84	a	a	
-123.84	-4.84	a	a	
-86.84	-4.84	a	a	
-263.84	-4.84	a	a	
-110.84	-4.84	a	a	
-172.84	-4.84	a	a	
-310.84	-4.84	a	a	
-166.84	-4.84	a	a	
-39.84	-4.84	a	a	
-297.84	-4.84	a	a	
-131.84	-4.84	a	a	
-188.84	-4.84	a	a	
-140.84	-4.84	a	a	
-249.84	-4.84	a	a	
-179.84	-4.84	a	a	
-94.84	-4.84	a	a	
-125.84	-4.84	a	a	
-119.84	-4.84	a	a	
-169.84	-4.84	a	a	
-18.84	-4.84	a	a	
-50.84	-4.84	a	a	
-43.84	-4.84	a	a	
-132.84	-4.84	a	a	
-249.84	-4.84	a	a	
-127.84	-4.84	a	a	
-98.84	-4.84	a	a	
-171.84	-4.84	a	a	
-122.84	-4.84	a	a	
-136.84	-4.84	a	a	
-189.84	-4.84	a	a	
-108.84	-4.84	a	a	
-87.84	-4.84	a	a	
-74.84	-4.84	a	a	
-238.84	-4.84	a	a	
-44.84	-4.84	a	a	
-49.84	-4.84	a	a	
-119.84	-4.84	a	a	
-128.84	-4.84	a	a	
-118.84	-4.84	a	a	
-144.84	-4.84	a	a	
-218.84	-4.84	a	a	
-80.84	-4.84	a	a	
-64.84	-4.84	a	a	
-197.84	-4.84	a	a	
-276.84	-4.84	a	a	
-151.84	-4.84	a	a	
-72.84	-4.84	a	a	
-158.84	-4.84	a	a	
-169.84	-4.84	a	a	
-292.84	-4.84	a	a	
-156.84	-4.84	a	a	
-73.84	-4.84	a	a	
-157.84	-4.84	a	a	
-165.84	-4.84	a	a	
-98.84	-4.84	a	a	
-333.84	-4.84	a	a	
-162.84	-4.84	a	a	
-60.84	-4.84	a	a	
-122.84	-4.84	a	a	
-178.84	-4.84	a	a	
-168.84	-4.84	a	a	
-66.84	-4.84	a	a	
-193.84	-4.84	a	a	
-212.84	-4.84	a	a	
-122.84	-4.84	a	a	
-127.84	-4.84	a	a	
-1.84	-1.84	a	a	
-158.84	-1.84	a	a	
-64.84	-1.84	a	a	
-27.84	-1.84	a	a	
-51.84	-1.84	a	a	
-173.84	-1.84	a	a	
-100.84	-1.84	a	a	
-123.84	-1.84	a	a	
30015	30015	a	a	
-238.84	30015	a	a	
-52.84	30015	a	a	
-190.84	30015	a	a	
-50.84	30015	a	a	
-51.84	30015	a	a	
-122.84	30015	a	a	
-100.84	30015	a	a	
-117.84	30015	a	a	
-88.84	30015	a	a	
-280.84	30015	a	a	
-123.84	30015	a	a	
-132.84	30015	a	a	
-75.84	30015	a	a	
-90.84	30015	a	a	
-110.84	30015	a	a	
-148.84	30015	a	a	
-306.84	30015	a	a	
-137.84	30015	a	a	
-105.84	30015	a	a	
-111.84	30015	a	a	
-181.84	30015	a	a	
-104.84	30015	a	a	
-125.84	30015	a	a	
-154.84	30015	a	a	
-130.84	30015	a	a	
-122.84	30015	a	a	
-208.84	30015	a	a	
-154.84	30015	a	a	
-200.84	30015	a	a	
-155.84	30015	a	a	
-122.84	30015	a	a	
-240.84	30015	a	a	
-175.84	30015	a	a	
-105.84	30015	a	a	
-130.84	30015	a	a	
-207.84	30015	a	a	
-85.84	30015	a	a	
-134.84	30015	a	a	
-181.84	30015	a	a	
-86.84	30015	a	a	
-89.84	30015	a	a	
-48.84	30015	a	a	
-119.84	30015	a	a	
-188.84	30015	a	a	
-110.84	30015	a	a	
-11.84	30015	a	a	
-133.84	30015	a	a	
-45.84	30015	a	a	
-30.84	30015	a	a	
-173.84	30015	a	a	
-62.84	30015	a	a	
-81.84	30015	a	a	
-59.84	30015	a	a	
-120.84	30015	a	a	
-95.84	30015	a	a	
-159.84	30015	a	a	
-170.84	30015	a	a	
-89.84	30015	a	a	
-149.84	30015	a	a	
-177.84	30015	a	a	
-96.84	30015	a	a	
-73.84	30015	a	a	
-212.84	30015	a	a	
-135.84	30015	a	a	
-122.84	30015	a	a	
-54.84	30015	a	a	
-105.84	30015	a	a	
-139.84	30015	a	a	
-136.84	30015	a	a	
-76.84	30015	a	a	
-53.84	30015	a	a	
-70.84	30015	a	a	
-89.84	30015	a	a	
-80.84	30015	a	a	
-249.84	30015	a	a	
-116.84	30015	a	a	
-86.84	30015	a	a	
-29.84	30015	a	a	
-124.84	30015	a	a	
-116.84	30015	a	a	
-167.84	30015	a	a	
-248.84	30015	a	a	
-94.84	30015	a	a	
-89.84	30015	a	a	
-106.84	30015	a	a	
-102.84	30015	a	a	
-223.84	30015	a	a	
-85.84	30015	a	a	
-69.84	30015	a	a	
-145.84	30015	a	a	
-134.84	30015	a	a	
-80.84	30015	a	a	
-108.84	30015	a	a	
-149.84	30015	a	a	
-84.84	30015	a	a	
-38.84	30015	a	a	
-101.84	30015	a	a	
-34.84	30015	a	a	
-146.84	30015	a	a	
-161.84	30015	a	a	
-73.84	30015	a	a	
-91.84	30015	a	a	
-79.84	30015	a	a	
-292.84	30015	a	a	
-54.84	30015	a	a	
-136.84	30015	a	a	
-135.84	30015	a	a	
-157.84	30015	a	a	
-166.84	30015	a	a	
-136.84	30015	a	a	
-106.84	30015	a	a	
-50.84	30015	a	a	
-59.84	30015	a	a	
-63.84	30015	a	a	
32109	32109	a	a	
-66.84	32109	a	a	
-241.84	32109	a	a	
-63.84	32109	a	a	
-60.84	32109	a	a	
-130.84	32109	a	a	
-33.84	32109	a	a	
-261.84	32109	a	a	
-9.84	32109	a	a	
-50.84	32109	a	a	
-155.84	32109	a	a	
-115.84	32109	a	a	
32501	32501	a	a	
-86.84	32501	a	a	
-136.84	32501	a	a	
-213.84	32501	a	a	
-118.84	32501	a	a	
-90.84	32501	a	a	
30665	32501	a	a	
-167.84	32501	a	a	
-174.84	32501	a	a	
-241.84	32501	a	a	
-280.84	32501	a	a	
-138.84	32501	a	a	
-102.84	32501	a	a	
-75.84	32501	a	a	
-39.84	32501	a	a	
-123.84	32501	a	a	
-42.84	32501	a	a	
-90.84	32501	a	a	
-29.84	32501	a	a	
-48.84	32501	a	a	
-112.84	32501	a	a	
-125.84	32501	a	a	
-26.84	32501	a	a	
-74.84	32501	a	a	
-115.84	32501	a	a	
-162.84	32501	a	a	
-57.84	32501	a	a	
-61.84	32501	a	a	
-81.84	32501	a	a	
-87.84	32501	a	a	
-223.84	32501	a	a	
-228.84	32501	a	a	
-24.84	32501	a	a	
-107.84	32501	a	a	
-80.84	32501	a	a	
-96.84	32501	a	a	
-80.84	32501	a	a	
-60.84	32501	a	a	
-4.84	32501	a	a	
-144.84	32501	a	a	
-62.84	32501	a	a	
-138.84	32501	a	a	
-135.84	32501	a	a	
-70.84	32501	a	a	
-136.84	32501	a	a	
