../jeu_200_75_5.txt_3_currentGA	../jeu_200_75_5.txt_3_bestGA	../jeu_200_75_5.txt_3_currentACO	../jeu_200_75_5.txt_3_bestACO	
117356	162098	a	a	
-31.7333	162098	a	a	
-78.7333	162098	a	a	
134753	162098	a	a	
-65.7333	162098	a	a	
142334	162098	a	a	
130497	162098	a	a	
-29.7333	162098	a	a	
-195.733	162098	a	a	
-262.733	162098	a	a	
-4.73333	162098	a	a	
142990	162098	a	a	
131926	162098	a	a	
-6.73333	162098	a	a	
-172.733	162098	a	a	
124636	162098	a	a	
124934	162098	a	a	
138285	162098	a	a	
-133.733	162098	a	a	
124566	162098	a	a	
132139	162098	a	a	
-44.7333	162098	a	a	
-2.73333	162098	a	a	
148894	162098	a	a	
141148	162098	a	a	
134498	162098	a	a	
-5.73333	162098	a	a	
-14.7333	162098	a	a	
126119	162098	a	a	
-44.7333	162098	a	a	
-0.733333	162098	a	a	
-92.7333	162098	a	a	
-118.733	162098	a	a	
-150.733	162098	a	a	
-59.7333	162098	a	a	
146953	162098	a	a	
131380	162098	a	a	
-33.7333	162098	a	a	
-74.7333	162098	a	a	
129921	162098	a	a	
145405	162098	a	a	
-12.7333	162098	a	a	
135628	162098	a	a	
-130.733	162098	a	a	
-23.7333	162098	a	a	
127484	162098	a	a	
148894	162098	a	a	
134594	162098	a	a	
-38.7333	162098	a	a	
138179	162098	a	a	
-221.733	162098	a	a	
153689	162098	a	a	
140991	162098	a	a	
135210	162098	a	a	
-21.7333	162098	a	a	
134985	162098	a	a	
131887	162098	a	a	
-27.7333	162098	a	a	
134883	162098	a	a	
134589	162098	a	a	
-142.733	162098	a	a	
127969	162098	a	a	
-72.7333	162098	a	a	
146376	162098	a	a	
129287	162098	a	a	
149633	162098	a	a	
-74.7333	162098	a	a	
126970	162098	a	a	
-28.7333	162098	a	a	
-62.7333	162098	a	a	
-300.733	162098	a	a	
123971	162098	a	a	
121583	162098	a	a	
-151.733	162098	a	a	
137971	162098	a	a	
125189	162098	a	a	
-19.7333	162098	a	a	
-2.73333	162098	a	a	
-29.7333	162098	a	a	
-86.7333	162098	a	a	
120300	162098	a	a	
141585	162098	a	a	
142021	162098	a	a	
143048	162098	a	a	
-14.7333	162098	a	a	
131164	162098	a	a	
134324	162098	a	a	
-29.7333	162098	a	a	
-24.7333	162098	a	a	
151471	162098	a	a	
-10.7333	162098	a	a	
123419	162098	a	a	
-163.733	162098	a	a	
155908	162098	a	a	
-20.7333	162098	a	a	
-3.73333	162098	a	a	
-150.733	162098	a	a	
-67.7333	162098	a	a	
134594	162098	a	a	
-71.7333	162098	a	a	
-117.733	162098	a	a	
136595	162098	a	a	
134691	162098	a	a	
125102	162098	a	a	
-63.7333	162098	a	a	
-177.733	162098	a	a	
148901	162098	a	a	
-66.7333	162098	a	a	
-59.7333	162098	a	a	
-6.73333	162098	a	a	
123516	162098	a	a	
133875	162098	a	a	
117592	162098	a	a	
-51.7333	162098	a	a	
136564	162098	a	a	
-36.7333	162098	a	a	
-24.7333	162098	a	a	
-88.7333	162098	a	a	
-18.7333	162098	a	a	
132761	162098	a	a	
-71.7333	162098	a	a	
-108.733	162098	a	a	
140392	162098	a	a	
-135.733	162098	a	a	
127392	162098	a	a	
-108.733	162098	a	a	
-120.733	162098	a	a	
-37.7333	162098	a	a	
147232	162098	a	a	
151528	162098	a	a	
146921	162098	a	a	
140830	162098	a	a	
140889	162098	a	a	
148901	162098	a	a	
127743	162098	a	a	
-57.7333	162098	a	a	
135210	162098	a	a	
134646	162098	a	a	
125581	162098	a	a	
136690	162098	a	a	
154021	162098	a	a	
142411	162098	a	a	
133711	162098	a	a	
-82.7333	162098	a	a	
-31.7333	162098	a	a	
146376	162098	a	a	
117499	162098	a	a	
140437	162098	a	a	
132666	162098	a	a	
-21.7333	162098	a	a	
138883	162098	a	a	
135195	162098	a	a	
-175.733	162098	a	a	
-71.7333	162098	a	a	
140278	162098	a	a	
136056	162098	a	a	
136255	162098	a	a	
144476	162098	a	a	
-40.7333	162098	a	a	
139123	162098	a	a	
-59.7333	162098	a	a	
130168	162098	a	a	
-53.7333	162098	a	a	
131164	162098	a	a	
-156.733	162098	a	a	
127353	162098	a	a	
144009	162098	a	a	
-28.7333	162098	a	a	
132631	162098	a	a	
122437	162098	a	a	
-152.733	162098	a	a	
-102.733	162098	a	a	
-61.7333	162098	a	a	
-23.7333	162098	a	a	
139527	162098	a	a	
132634	162098	a	a	
122004	162098	a	a	
-76.7333	162098	a	a	
132775	162098	a	a	
135997	162098	a	a	
139676	162098	a	a	
-1.73333	162098	a	a	
151408	162098	a	a	
149540	162098	a	a	
-118.733	162098	a	a	
133700	162098	a	a	
-54.7333	162098	a	a	
-84.7333	162098	a	a	
-85.7333	162098	a	a	
121760	162098	a	a	
144962	162098	a	a	
146035	162098	a	a	
126295	162098	a	a	
141434	162098	a	a	
-10.7333	162098	a	a	
146220	162098	a	a	
-16.7333	162098	a	a	
-162.733	162098	a	a	
153848	162098	a	a	
-68.7333	162098	a	a	
-26.7333	162098	a	a	
139115	162098	a	a	
154234	162098	a	a	
146438	162098	a	a	
-73.7333	162098	a	a	
-224.733	162098	a	a	
150717	162098	a	a	
-72.7333	162098	a	a	
-51.7333	162098	a	a	
147836	162098	a	a	
143251	162098	a	a	
134646	162098	a	a	
-3.73333	162098	a	a	
-7.73333	162098	a	a	
142540	162098	a	a	
132262	162098	a	a	
-28.7333	162098	a	a	
130538	162098	a	a	
-72.7333	162098	a	a	
125522	162098	a	a	
134012	162098	a	a	
-29.7333	162098	a	a	
139521	162098	a	a	
-150.733	162098	a	a	
119712	162098	a	a	
121489	162098	a	a	
122531	162098	a	a	
140971	162098	a	a	
-50.7333	162098	a	a	
-25.7333	162098	a	a	
-4.73333	162098	a	a	
142383	162098	a	a	
148076	162098	a	a	
145146	162098	a	a	
136300	162098	a	a	
146714	162098	a	a	
-39.7333	162098	a	a	
139376	162098	a	a	
-138.733	162098	a	a	
135857	162098	a	a	
-127.733	162098	a	a	
149050	162098	a	a	
115544	162098	a	a	
124817	162098	a	a	
126321	162098	a	a	
-25.7333	162098	a	a	
138277	162098	a	a	
128567	162098	a	a	
-20.7333	162098	a	a	
153054	162098	a	a	
-73.7333	162098	a	a	
145450	162098	a	a	
147836	162098	a	a	
150717	162098	a	a	
-17.7333	162098	a	a	
-30.7333	162098	a	a	
146736	162098	a	a	
129368	162098	a	a	
139010	162098	a	a	
134235	162098	a	a	
144349	162098	a	a	
-73.7333	162098	a	a	
-49.7333	162098	a	a	
131535	162098	a	a	
143690	162098	a	a	
-13.7333	162098	a	a	
-93.7333	162098	a	a	
139676	162098	a	a	
-168.733	162098	a	a	
-110.733	162098	a	a	
-32.7333	162098	a	a	
142092	162098	a	a	
138444	162098	a	a	
137190	162098	a	a	
-36.7333	162098	a	a	
137542	162098	a	a	
134175	162098	a	a	
144593	162098	a	a	
-49.7333	162098	a	a	
-116.733	162098	a	a	
-8.73333	162098	a	a	
138292	162098	a	a	
-44.7333	162098	a	a	
123180	162098	a	a	
144333	162098	a	a	
137404	162098	a	a	
154571	162098	a	a	
145865	162098	a	a	
149567	162098	a	a	
-21.7333	162098	a	a	
132412	162098	a	a	
145675	162098	a	a	
-262.733	162098	a	a	
146300	162098	a	a	
-142.733	162098	a	a	
140790	162098	a	a	
131401	162098	a	a	
151868	162098	a	a	
150665	162098	a	a	
158336	162098	a	a	
-50.7333	162098	a	a	
142367	162098	a	a	
-27.7333	162098	a	a	
146130	162098	a	a	
143547	162098	a	a	
138982	162098	a	a	
147071	162098	a	a	
138564	162098	a	a	
142622	162098	a	a	
143784	162098	a	a	
142092	162098	a	a	
-47.7333	162098	a	a	
148869	162098	a	a	
-55.7333	162098	a	a	
146135	162098	a	a	
-31.7333	162098	a	a	
136587	162098	a	a	
-38.7333	162098	a	a	
-75.7333	162098	a	a	
144419	162098	a	a	
133521	162098	a	a	
136332	162098	a	a	
132053	162098	a	a	
133810	162098	a	a	
142714	162098	a	a	
146644	162098	a	a	
107539	162098	a	a	
142833	162098	a	a	
-47.7333	162098	a	a	
133377	162098	a	a	
-102.733	162098	a	a	
145500	162098	a	a	
149579	162098	a	a	
144759	162098	a	a	
133408	162098	a	a	
140279	162098	a	a	
-112.733	162098	a	a	
-177.733	162098	a	a	
141781	162098	a	a	
140284	162098	a	a	
155771	162098	a	a	
146353	162098	a	a	
145989	162098	a	a	
150686	162098	a	a	
141542	162098	a	a	
-42.7333	162098	a	a	
-17.7333	162098	a	a	
156690	162098	a	a	
135502	162098	a	a	
-79.7333	162098	a	a	
-10.7333	162098	a	a	
142322	162098	a	a	
144286	162098	a	a	
-47.7333	162098	a	a	
152236	162098	a	a	
148433	162098	a	a	
151741	162098	a	a	
163068	163068	a	a	
-8.73333	163068	a	a	
-116.733	163068	a	a	
149683	163068	a	a	
151642	163068	a	a	
150538	163068	a	a	
-45.7333	163068	a	a	
-132.733	163068	a	a	
129695	163068	a	a	
145189	163068	a	a	
-115.733	163068	a	a	
140274	163068	a	a	
141108	163068	a	a	
-153.733	163068	a	a	
156436	163068	a	a	
-14.7333	163068	a	a	
-248.733	163068	a	a	
146576	163068	a	a	
-34.7333	163068	a	a	
136007	163068	a	a	
-62.7333	163068	a	a	
149441	163068	a	a	
146768	163068	a	a	
122391	163068	a	a	
-93.7333	163068	a	a	
-154.733	163068	a	a	
146090	163068	a	a	
136723	163068	a	a	
134434	163068	a	a	
152775	163068	a	a	
149873	163068	a	a	
-19.7333	163068	a	a	
-54.7333	163068	a	a	
151666	163068	a	a	
132703	163068	a	a	
157204	163068	a	a	
152539	163068	a	a	
-49.7333	163068	a	a	
124632	163068	a	a	
159719	163068	a	a	
152428	163068	a	a	
124539	163068	a	a	
146430	163068	a	a	
143229	163068	a	a	
142873	163068	a	a	
147554	163068	a	a	
133309	163068	a	a	
161966	163068	a	a	
149148	163068	a	a	
-32.7333	163068	a	a	
141792	163068	a	a	
-93.7333	163068	a	a	
-118.733	163068	a	a	
154797	163068	a	a	
-11.7333	163068	a	a	
124790	163068	a	a	
142568	163068	a	a	
155593	163068	a	a	
-161.733	163068	a	a	
146216	163068	a	a	
142811	163068	a	a	
153467	163068	a	a	
-34.7333	163068	a	a	
-24.7333	163068	a	a	
-8.73333	163068	a	a	
151589	163068	a	a	
126666	163068	a	a	
132881	163068	a	a	
138128	163068	a	a	
-26.7333	163068	a	a	
144398	163068	a	a	
151370	163068	a	a	
-43.7333	163068	a	a	
-28.7333	163068	a	a	
-25.7333	163068	a	a	
146795	163068	a	a	
140444	163068	a	a	
139418	163068	a	a	
129757	163068	a	a	
137098	163068	a	a	
135561	163068	a	a	
-109.733	163068	a	a	
149857	163068	a	a	
140782	163068	a	a	
-6.73333	163068	a	a	
166072	166072	a	a	
139272	166072	a	a	
-18.7333	166072	a	a	
153640	166072	a	a	
-31.7333	166072	a	a	
115859	166072	a	a	
143035	166072	a	a	
143968	166072	a	a	
-111.733	166072	a	a	
157040	166072	a	a	
-76.7333	166072	a	a	
134290	166072	a	a	
-58.7333	166072	a	a	
-87.7333	166072	a	a	
-3.73333	166072	a	a	
-44.7333	166072	a	a	
-95.7333	166072	a	a	
151404	166072	a	a	
145692	166072	a	a	
-6.73333	166072	a	a	
-32.7333	166072	a	a	
-17.7333	166072	a	a	
-6.73333	166072	a	a	
152395	166072	a	a	
-75.7333	166072	a	a	
-24.7333	166072	a	a	
-82.7333	166072	a	a	
154251	166072	a	a	
143990	166072	a	a	
146893	166072	a	a	
130612	166072	a	a	
143499	166072	a	a	
-9.73333	166072	a	a	
-52.7333	166072	a	a	
151882	166072	a	a	
146129	166072	a	a	
148052	166072	a	a	
-83.7333	166072	a	a	
159469	166072	a	a	
-67.7333	166072	a	a	
150259	166072	a	a	
-0.733333	166072	a	a	
155551	166072	a	a	
150621	166072	a	a	
-15.7333	166072	a	a	
-121.733	166072	a	a	
157350	166072	a	a	
152530	166072	a	a	
151868	166072	a	a	
-2.73333	166072	a	a	
-458.733	166072	a	a	
157352	166072	a	a	
146356	166072	a	a	
135799	166072	a	a	
158486	166072	a	a	
141810	166072	a	a	
153467	166072	a	a	
145388	166072	a	a	
152585	166072	a	a	
137876	166072	a	a	
-93.7333	166072	a	a	
140145	166072	a	a	
-18.7333	166072	a	a	
142360	166072	a	a	
-39.7333	166072	a	a	
130218	166072	a	a	
151071	166072	a	a	
136702	166072	a	a	
165967	166072	a	a	
151201	166072	a	a	
142316	166072	a	a	
161901	166072	a	a	
-27.7333	166072	a	a	
152948	166072	a	a	
-63.7333	166072	a	a	
-44.7333	166072	a	a	
160690	166072	a	a	
137903	166072	a	a	
143975	166072	a	a	
130874	166072	a	a	
151629	166072	a	a	
-23.7333	166072	a	a	
154117	166072	a	a	
158576	166072	a	a	
146984	166072	a	a	
140978	166072	a	a	
-131.733	166072	a	a	
-80.7333	166072	a	a	
143726	166072	a	a	
-8.73333	166072	a	a	
-48.7333	166072	a	a	
145692	166072	a	a	
-20.7333	166072	a	a	
145992	166072	a	a	
141195	166072	a	a	
-122.733	166072	a	a	
150387	166072	a	a	
142533	166072	a	a	
-82.7333	166072	a	a	
-74.7333	166072	a	a	
129706	166072	a	a	
145051	166072	a	a	
151201	166072	a	a	
149564	166072	a	a	
144014	166072	a	a	
-205.733	166072	a	a	
-7.73333	166072	a	a	
129217	166072	a	a	
137082	166072	a	a	
-185.733	166072	a	a	
-56.7333	166072	a	a	
145894	166072	a	a	
142393	166072	a	a	
-51.7333	166072	a	a	
152353	166072	a	a	
145676	166072	a	a	
148287	166072	a	a	
-53.7333	166072	a	a	
-48.7333	166072	a	a	
157329	166072	a	a	
162223	166072	a	a	
134963	166072	a	a	
144984	166072	a	a	
-52.7333	166072	a	a	
153099	166072	a	a	
156502	166072	a	a	
-46.7333	166072	a	a	
151220	166072	a	a	
136943	166072	a	a	
144388	166072	a	a	
-156.733	166072	a	a	
144042	166072	a	a	
-1.73333	166072	a	a	
142248	166072	a	a	
142845	166072	a	a	
-125.733	166072	a	a	
-7.73333	166072	a	a	
136612	166072	a	a	
163789	166072	a	a	
-23.7333	166072	a	a	
145546	166072	a	a	
154068	166072	a	a	
-128.733	166072	a	a	
-6.73333	166072	a	a	
127486	166072	a	a	
-75.7333	166072	a	a	
153230	166072	a	a	
149550	166072	a	a	
-29.7333	166072	a	a	
152417	166072	a	a	
163293	166072	a	a	
157828	166072	a	a	
159160	166072	a	a	
136260	166072	a	a	
149342	166072	a	a	
143000	166072	a	a	
-81.7333	166072	a	a	
152827	166072	a	a	
145663	166072	a	a	
130466	166072	a	a	
146150	166072	a	a	
153441	166072	a	a	
142453	166072	a	a	
154399	166072	a	a	
-42.7333	166072	a	a	
-45.7333	166072	a	a	
159866	166072	a	a	
141666	166072	a	a	
148077	166072	a	a	
156218	166072	a	a	
-14.7333	166072	a	a	
144199	166072	a	a	
155204	166072	a	a	
142923	166072	a	a	
151726	166072	a	a	
140256	166072	a	a	
144449	166072	a	a	
153729	166072	a	a	
151428	166072	a	a	
-119.733	166072	a	a	
-22.7333	166072	a	a	
143868	166072	a	a	
156608	166072	a	a	
134047	166072	a	a	
132576	166072	a	a	
149595	166072	a	a	
136584	166072	a	a	
146843	166072	a	a	
145782	166072	a	a	
-48.7333	166072	a	a	
136116	166072	a	a	
-20.7333	166072	a	a	
144459	166072	a	a	
-115.733	166072	a	a	
150274	166072	a	a	
153488	166072	a	a	
138341	166072	a	a	
-13.7333	166072	a	a	
142664	166072	a	a	
-94.7333	166072	a	a	
-148.733	166072	a	a	
-75.7333	166072	a	a	
146941	166072	a	a	
150528	166072	a	a	
128146	166072	a	a	
154887	166072	a	a	
142068	166072	a	a	
-15.7333	166072	a	a	
147343	166072	a	a	
152827	166072	a	a	
150753	166072	a	a	
-70.7333	166072	a	a	
166209	166209	a	a	
152857	166209	a	a	
-4.73333	166209	a	a	
148626	166209	a	a	
-62.7333	166209	a	a	
133456	166209	a	a	
135293	166209	a	a	
139772	166209	a	a	
-25.7333	166209	a	a	
-88.7333	166209	a	a	
147604	166209	a	a	
130882	166209	a	a	
154430	166209	a	a	
-96.7333	166209	a	a	
147129	166209	a	a	
149621	166209	a	a	
-30.7333	166209	a	a	
-42.7333	166209	a	a	
-135.733	166209	a	a	
158898	166209	a	a	
151996	166209	a	a	
146843	166209	a	a	
134063	166209	a	a	
149127	166209	a	a	
-92.7333	166209	a	a	
152677	166209	a	a	
155656	166209	a	a	
163829	166209	a	a	
146453	166209	a	a	
140591	166209	a	a	
-122.733	166209	a	a	
162800	166209	a	a	
135068	166209	a	a	
157701	166209	a	a	
147538	166209	a	a	
165223	166209	a	a	
155197	166209	a	a	
142843	166209	a	a	
157753	166209	a	a	
-123.733	166209	a	a	
161186	166209	a	a	
150750	166209	a	a	
155177	166209	a	a	
142660	166209	a	a	
-76.7333	166209	a	a	
163263	166209	a	a	
152050	166209	a	a	
-60.7333	166209	a	a	
138462	166209	a	a	
145698	166209	a	a	
146890	166209	a	a	
-39.7333	166209	a	a	
-162.733	166209	a	a	
-87.7333	166209	a	a	
159907	166209	a	a	
157753	166209	a	a	
-72.7333	166209	a	a	
-49.7333	166209	a	a	
141956	166209	a	a	
-233.733	166209	a	a	
-187.733	166209	a	a	
-83.7333	166209	a	a	
150840	166209	a	a	
-65.7333	166209	a	a	
159247	166209	a	a	
147555	166209	a	a	
-72.7333	166209	a	a	
-127.733	166209	a	a	
151757	166209	a	a	
163091	166209	a	a	
131341	166209	a	a	
166002	166209	a	a	
163829	166209	a	a	
-2.73333	166209	a	a	
-69.7333	166209	a	a	
141462	166209	a	a	
153842	166209	a	a	
-71.7333	166209	a	a	
155764	166209	a	a	
-18.7333	166209	a	a	
-52.7333	166209	a	a	
156601	166209	a	a	
143072	166209	a	a	
-83.7333	166209	a	a	
-0.733333	166209	a	a	
147545	166209	a	a	
-74.7333	166209	a	a	
158550	166209	a	a	
145601	166209	a	a	
-13.7333	166209	a	a	
-4.73333	166209	a	a	
-54.7333	166209	a	a	
-176.733	166209	a	a	
-29.7333	166209	a	a	
-5.73333	166209	a	a	
-84.7333	166209	a	a	
146216	166209	a	a	
156975	166209	a	a	
-29.7333	166209	a	a	
149945	166209	a	a	
-30.7333	166209	a	a	
144749	166209	a	a	
-53.7333	166209	a	a	
-117.733	166209	a	a	
144362	166209	a	a	
148962	166209	a	a	
151608	166209	a	a	
159024	166209	a	a	
-14.7333	166209	a	a	
-80.7333	166209	a	a	
-121.733	166209	a	a	
-49.7333	166209	a	a	
159550	166209	a	a	
142229	166209	a	a	
-27.7333	166209	a	a	
148070	166209	a	a	
-19.7333	166209	a	a	
-107.733	166209	a	a	
152868	166209	a	a	
-69.7333	166209	a	a	
-66.7333	166209	a	a	
-29.7333	166209	a	a	
160546	166209	a	a	
-86.7333	166209	a	a	
-6.73333	166209	a	a	
147755	166209	a	a	
149585	166209	a	a	
-35.7333	166209	a	a	
-54.7333	166209	a	a	
152666	166209	a	a	
152550	166209	a	a	
154257	166209	a	a	
152033	166209	a	a	
145818	166209	a	a	
153824	166209	a	a	
145205	166209	a	a	
157285	166209	a	a	
140067	166209	a	a	
167242	167242	a	a	
162002	167242	a	a	
-0.733333	167242	a	a	
-3.73333	167242	a	a	
142616	167242	a	a	
144600	167242	a	a	
147452	167242	a	a	
161996	167242	a	a	
167093	167242	a	a	
150042	167242	a	a	
-219.733	167242	a	a	
-112.733	167242	a	a	
-57.7333	167242	a	a	
137396	167242	a	a	
150711	167242	a	a	
146434	167242	a	a	
159024	167242	a	a	
-30.7333	167242	a	a	
147883	167242	a	a	
155356	167242	a	a	
138963	167242	a	a	
-188.733	167242	a	a	
147968	167242	a	a	
150023	167242	a	a	
-202.733	167242	a	a	
-145.733	167242	a	a	
-2.73333	167242	a	a	
151763	167242	a	a	
-40.7333	167242	a	a	
158635	167242	a	a	
-18.7333	167242	a	a	
161705	167242	a	a	
158347	167242	a	a	
146547	167242	a	a	
-184.733	167242	a	a	
156739	167242	a	a	
-40.7333	167242	a	a	
160308	167242	a	a	
-49.7333	167242	a	a	
-68.7333	167242	a	a	
149716	167242	a	a	
139014	167242	a	a	
161602	167242	a	a	
169581	169581	a	a	
-1.73333	169581	a	a	
167464	169581	a	a	
136483	169581	a	a	
161554	169581	a	a	
-50.7333	169581	a	a	
-34.7333	169581	a	a	
145626	169581	a	a	
160409	169581	a	a	
-88.7333	169581	a	a	
149269	169581	a	a	
144362	169581	a	a	
160374	169581	a	a	
153546	169581	a	a	
161214	169581	a	a	
-9.73333	169581	a	a	
152327	169581	a	a	
-153.733	169581	a	a	
143394	169581	a	a	
154349	169581	a	a	
-11.7333	169581	a	a	
-17.7333	169581	a	a	
161554	169581	a	a	
151249	169581	a	a	
-148.733	169581	a	a	
-111.733	169581	a	a	
143990	169581	a	a	
-84.7333	169581	a	a	
-134.733	169581	a	a	
144641	169581	a	a	
163275	169581	a	a	
169754	169754	a	a	
142972	169754	a	a	
153367	169754	a	a	
-72.7333	169754	a	a	
145303	169754	a	a	
146407	169754	a	a	
157669	169754	a	a	
151169	169754	a	a	
-25.7333	169754	a	a	
154058	169754	a	a	
-24.7333	169754	a	a	
-29.7333	169754	a	a	
-64.7333	169754	a	a	
155141	169754	a	a	
148617	169754	a	a	
159474	169754	a	a	
-39.7333	169754	a	a	
-2.73333	169754	a	a	
-0.733333	169754	a	a	
152824	169754	a	a	
144816	169754	a	a	
-25.7333	169754	a	a	
151307	169754	a	a	
149976	169754	a	a	
156792	169754	a	a	
154248	169754	a	a	
-7.73333	169754	a	a	
169056	169754	a	a	
146646	169754	a	a	
155556	169754	a	a	
-117.733	169754	a	a	
155356	169754	a	a	
159574	169754	a	a	
142631	169754	a	a	
-15.7333	169754	a	a	
-1.73333	169754	a	a	
162514	169754	a	a	
-95.7333	169754	a	a	
-50.7333	169754	a	a	
143222	169754	a	a	
151667	169754	a	a	
155942	169754	a	a	
-57.7333	169754	a	a	
-46.7333	169754	a	a	
-96.7333	169754	a	a	
156583	169754	a	a	
153435	169754	a	a	
162475	169754	a	a	
161474	169754	a	a	
163534	169754	a	a	
-25.7333	169754	a	a	
159162	169754	a	a	
-6.73333	169754	a	a	
159054	169754	a	a	
151198	169754	a	a	
158110	169754	a	a	
-86.7333	169754	a	a	
152579	169754	a	a	
