../jeu_200_25_8.txt_3_currentGA	../jeu_200_25_8.txt_3_bestGA	../jeu_200_25_8.txt_3_currentACO	../jeu_200_25_8.txt_3_bestACO	
-162.733	54779	a	a	
-264.733	54779	a	a	
-70.7333	54779	a	a	
47841	54779	a	a	
-96.7333	54779	a	a	
-207.733	54779	a	a	
43949	54779	a	a	
-42.7333	54779	a	a	
-143.733	54779	a	a	
-118.733	54779	a	a	
-293.733	54779	a	a	
45481	54779	a	a	
-92.7333	54779	a	a	
-6.73333	54779	a	a	
-111.733	54779	a	a	
45697	54779	a	a	
45391	54779	a	a	
-33.7333	54779	a	a	
-314.733	54779	a	a	
-124.733	54779	a	a	
-34.7333	54779	a	a	
48302	54779	a	a	
-117.733	54779	a	a	
-191.733	54779	a	a	
40197	54779	a	a	
41322	54779	a	a	
48826	54779	a	a	
45222	54779	a	a	
37280	54779	a	a	
-322.733	54779	a	a	
-38.7333	54779	a	a	
-14.7333	54779	a	a	
-99.7333	54779	a	a	
-183.733	54779	a	a	
-115.733	54779	a	a	
-21.7333	54779	a	a	
-31.7333	54779	a	a	
-314.733	54779	a	a	
-225.733	54779	a	a	
44959	54779	a	a	
-287.733	54779	a	a	
45794	54779	a	a	
-45.7333	54779	a	a	
45716	54779	a	a	
-23.7333	54779	a	a	
-33.7333	54779	a	a	
-30.7333	54779	a	a	
43861	54779	a	a	
-134.733	54779	a	a	
41716	54779	a	a	
-12.7333	54779	a	a	
-109.733	54779	a	a	
42401	54779	a	a	
45795	54779	a	a	
37722	54779	a	a	
-172.733	54779	a	a	
43996	54779	a	a	
-58.7333	54779	a	a	
41055	54779	a	a	
-198.733	54779	a	a	
45859	54779	a	a	
-9.73333	54779	a	a	
-207.733	54779	a	a	
-166.733	54779	a	a	
46698	54779	a	a	
44988	54779	a	a	
-115.733	54779	a	a	
-4.73333	54779	a	a	
43669	54779	a	a	
-233.733	54779	a	a	
-21.7333	54779	a	a	
41028	54779	a	a	
41584	54779	a	a	
-120.733	54779	a	a	
-88.7333	54779	a	a	
-77.7333	54779	a	a	
41620	54779	a	a	
-261.733	54779	a	a	
-135.733	54779	a	a	
-191.733	54779	a	a	
48776	54779	a	a	
44839	54779	a	a	
37811	54779	a	a	
44145	54779	a	a	
-2.73333	54779	a	a	
38918	54779	a	a	
-114.733	54779	a	a	
-131.733	54779	a	a	
-35.7333	54779	a	a	
-0.733333	54779	a	a	
48388	54779	a	a	
-182.733	54779	a	a	
-99.7333	54779	a	a	
47714	54779	a	a	
-57.7333	54779	a	a	
-23.7333	54779	a	a	
-248.733	54779	a	a	
-89.7333	54779	a	a	
42150	54779	a	a	
-70.7333	54779	a	a	
-22.7333	54779	a	a	
-22.7333	54779	a	a	
-103.733	54779	a	a	
41555	54779	a	a	
-29.7333	54779	a	a	
41258	54779	a	a	
-137.733	54779	a	a	
42436	54779	a	a	
40087	54779	a	a	
-42.7333	54779	a	a	
-83.7333	54779	a	a	
45685	54779	a	a	
-178.733	54779	a	a	
38192	54779	a	a	
45142	54779	a	a	
43574	54779	a	a	
-73.7333	54779	a	a	
42716	54779	a	a	
-32.7333	54779	a	a	
-81.7333	54779	a	a	
-34.7333	54779	a	a	
46038	54779	a	a	
-97.7333	54779	a	a	
-104.733	54779	a	a	
-178.733	54779	a	a	
37229	54779	a	a	
37943	54779	a	a	
-9.73333	54779	a	a	
45984	54779	a	a	
45049	54779	a	a	
47505	54779	a	a	
-7.73333	54779	a	a	
43044	54779	a	a	
-6.73333	54779	a	a	
45898	54779	a	a	
-269.733	54779	a	a	
37691	54779	a	a	
-118.733	54779	a	a	
47604	54779	a	a	
-24.7333	54779	a	a	
48864	54779	a	a	
-74.7333	54779	a	a	
-142.733	54779	a	a	
41960	54779	a	a	
42494	54779	a	a	
-112.733	54779	a	a	
46283	54779	a	a	
42496	54779	a	a	
-134.733	54779	a	a	
-35.7333	54779	a	a	
-118.733	54779	a	a	
-27.7333	54779	a	a	
44928	54779	a	a	
-81.7333	54779	a	a	
43078	54779	a	a	
49946	54779	a	a	
39306	54779	a	a	
-15.7333	54779	a	a	
44692	54779	a	a	
-72.7333	54779	a	a	
44839	54779	a	a	
45898	54779	a	a	
-101.733	54779	a	a	
46202	54779	a	a	
45377	54779	a	a	
42370	54779	a	a	
42360	54779	a	a	
41066	54779	a	a	
49116	54779	a	a	
39188	54779	a	a	
41898	54779	a	a	
38639	54779	a	a	
44163	54779	a	a	
-58.7333	54779	a	a	
-140.733	54779	a	a	
39728	54779	a	a	
-84.7333	54779	a	a	
39159	54779	a	a	
42466	54779	a	a	
41085	54779	a	a	
47040	54779	a	a	
46486	54779	a	a	
-55.7333	54779	a	a	
49509	54779	a	a	
46573	54779	a	a	
-231.733	54779	a	a	
47430	54779	a	a	
-68.7333	54779	a	a	
43173	54779	a	a	
-73.7333	54779	a	a	
42680	54779	a	a	
38192	54779	a	a	
-10.7333	54779	a	a	
41157	54779	a	a	
45657	54779	a	a	
42358	54779	a	a	
-25.7333	54779	a	a	
45178	54779	a	a	
44027	54779	a	a	
48549	54779	a	a	
52460	54779	a	a	
-2.73333	54779	a	a	
46544	54779	a	a	
43854	54779	a	a	
-21.7333	54779	a	a	
47117	54779	a	a	
-76.7333	54779	a	a	
37296	54779	a	a	
47379	54779	a	a	
36940	54779	a	a	
-6.73333	54779	a	a	
-37.7333	54779	a	a	
41990	54779	a	a	
-11.7333	54779	a	a	
43956	54779	a	a	
-132.733	54779	a	a	
40418	54779	a	a	
-75.7333	54779	a	a	
44607	54779	a	a	
46397	54779	a	a	
-175.733	54779	a	a	
39129	54779	a	a	
40236	54779	a	a	
47810	54779	a	a	
45949	54779	a	a	
-19.7333	54779	a	a	
44750	54779	a	a	
43868	54779	a	a	
44175	54779	a	a	
51833	54779	a	a	
49060	54779	a	a	
-107.733	54779	a	a	
47467	54779	a	a	
-146.733	54779	a	a	
44514	54779	a	a	
43714	54779	a	a	
-177.733	54779	a	a	
-40.7333	54779	a	a	
45174	54779	a	a	
42053	54779	a	a	
45239	54779	a	a	
-147.733	54779	a	a	
-85.7333	54779	a	a	
43960	54779	a	a	
37981	54779	a	a	
39836	54779	a	a	
44514	54779	a	a	
41372	54779	a	a	
44404	54779	a	a	
-51.7333	54779	a	a	
45260	54779	a	a	
-24.7333	54779	a	a	
-125.733	54779	a	a	
43010	54779	a	a	
39526	54779	a	a	
46218	54779	a	a	
49296	54779	a	a	
46469	54779	a	a	
40354	54779	a	a	
48399	54779	a	a	
48777	54779	a	a	
-70.7333	54779	a	a	
39028	54779	a	a	
-44.7333	54779	a	a	
-23.7333	54779	a	a	
-240.733	54779	a	a	
41034	54779	a	a	
44086	54779	a	a	
47177	54779	a	a	
38673	54779	a	a	
40099	54779	a	a	
-6.73333	54779	a	a	
49250	54779	a	a	
47463	54779	a	a	
45242	54779	a	a	
-118.733	54779	a	a	
43481	54779	a	a	
41812	54779	a	a	
-90.7333	54779	a	a	
44212	54779	a	a	
-5.73333	54779	a	a	
42610	54779	a	a	
47990	54779	a	a	
-32.7333	54779	a	a	
-37.7333	54779	a	a	
43852	54779	a	a	
-26.7333	54779	a	a	
37446	54779	a	a	
46229	54779	a	a	
-27.7333	54779	a	a	
42939	54779	a	a	
38791	54779	a	a	
-45.7333	54779	a	a	
-231.733	54779	a	a	
-43.7333	54779	a	a	
47379	54779	a	a	
-19.7333	54779	a	a	
-60.7333	54779	a	a	
38901	54779	a	a	
52481	54779	a	a	
47238	54779	a	a	
40986	54779	a	a	
-83.7333	54779	a	a	
39870	54779	a	a	
43113	54779	a	a	
-314.733	54779	a	a	
-39.7333	54779	a	a	
47454	54779	a	a	
42980	54779	a	a	
43198	54779	a	a	
43374	54779	a	a	
43868	54779	a	a	
43968	54779	a	a	
47776	54779	a	a	
-23.7333	54779	a	a	
38244	54779	a	a	
45939	54779	a	a	
47998	54779	a	a	
-75.7333	54779	a	a	
44401	54779	a	a	
48165	54779	a	a	
45242	54779	a	a	
47498	54779	a	a	
42997	54779	a	a	
43113	54779	a	a	
-90.7333	54779	a	a	
39351	54779	a	a	
-33.7333	54779	a	a	
-64.7333	54779	a	a	
43089	54779	a	a	
-100.733	54779	a	a	
47968	54779	a	a	
44003	54779	a	a	
49854	54779	a	a	
-43.7333	54779	a	a	
-50.7333	54779	a	a	
42415	54779	a	a	
-65.7333	54779	a	a	
52210	54779	a	a	
-27.7333	54779	a	a	
39750	54779	a	a	
45054	54779	a	a	
39035	54779	a	a	
47521	54779	a	a	
43337	54779	a	a	
-43.7333	54779	a	a	
-67.7333	54779	a	a	
39783	54779	a	a	
43226	54779	a	a	
-29.7333	54779	a	a	
47177	54779	a	a	
-46.7333	54779	a	a	
45063	54779	a	a	
45402	54779	a	a	
-132.733	54779	a	a	
-9.73333	54779	a	a	
44930	54779	a	a	
-18.7333	54779	a	a	
-123.733	54779	a	a	
-54.7333	54779	a	a	
-29.7333	54779	a	a	
44689	54779	a	a	
44754	54779	a	a	
49340	54779	a	a	
40618	54779	a	a	
46736	54779	a	a	
-32.7333	54779	a	a	
51625	54779	a	a	
45670	54779	a	a	
40989	54779	a	a	
45301	54779	a	a	
43807	54779	a	a	
49854	54779	a	a	
46366	54779	a	a	
44182	54779	a	a	
-83.7333	54779	a	a	
49146	54779	a	a	
43549	54779	a	a	
-45.7333	54779	a	a	
-52.7333	54779	a	a	
40130	54779	a	a	
45107	54779	a	a	
44507	54779	a	a	
-1.73333	54779	a	a	
-65.7333	54779	a	a	
43514	54779	a	a	
-81.7333	54779	a	a	
46974	54779	a	a	
50808	54779	a	a	
46572	54779	a	a	
48493	54779	a	a	
53490	54779	a	a	
46965	54779	a	a	
48758	54779	a	a	
-83.7333	54779	a	a	
40414	54779	a	a	
42475	54779	a	a	
43016	54779	a	a	
42583	54779	a	a	
46671	54779	a	a	
40493	54779	a	a	
49714	54779	a	a	
40617	54779	a	a	
42789	54779	a	a	
-5.73333	54779	a	a	
-8.73333	54779	a	a	
41969	54779	a	a	
46706	54779	a	a	
46495	54779	a	a	
45000	54779	a	a	
52424	54779	a	a	
-43.7333	54779	a	a	
51870	54779	a	a	
-88.7333	54779	a	a	
-30.7333	54779	a	a	
-192.733	54779	a	a	
41654	54779	a	a	
46629	54779	a	a	
-66.7333	54779	a	a	
-41.7333	54779	a	a	
46793	54779	a	a	
40312	54779	a	a	
-0.733333	54779	a	a	
-26.7333	54779	a	a	
43028	54779	a	a	
43615	54779	a	a	
46163	54779	a	a	
46566	54779	a	a	
50141	54779	a	a	
-51.7333	54779	a	a	
50484	54779	a	a	
-72.7333	54779	a	a	
-3.73333	54779	a	a	
-96.7333	54779	a	a	
54887	54887	a	a	
43859	54887	a	a	
-9.73333	54887	a	a	
-179.733	54887	a	a	
44454	54887	a	a	
50881	54887	a	a	
-155.733	54887	a	a	
44086	54887	a	a	
-8.73333	54887	a	a	
44065	54887	a	a	
50562	54887	a	a	
-73.7333	54887	a	a	
-95.7333	54887	a	a	
44330	54887	a	a	
50855	54887	a	a	
49894	54887	a	a	
43640	54887	a	a	
-16.7333	54887	a	a	
-20.7333	54887	a	a	
-0.733333	54887	a	a	
47244	54887	a	a	
45367	54887	a	a	
42423	54887	a	a	
51008	54887	a	a	
52446	54887	a	a	
44873	54887	a	a	
-22.7333	54887	a	a	
44315	54887	a	a	
-145.733	54887	a	a	
-58.7333	54887	a	a	
46600	54887	a	a	
47197	54887	a	a	
45736	54887	a	a	
45145	54887	a	a	
53170	54887	a	a	
-41.7333	54887	a	a	
42554	54887	a	a	
43963	54887	a	a	
45720	54887	a	a	
44135	54887	a	a	
45972	54887	a	a	
44157	54887	a	a	
43971	54887	a	a	
-102.733	54887	a	a	
46108	54887	a	a	
48966	54887	a	a	
-60.7333	54887	a	a	
43022	54887	a	a	
45346	54887	a	a	
50772	54887	a	a	
-178.733	54887	a	a	
-1.73333	54887	a	a	
46082	54887	a	a	
46227	54887	a	a	
43425	54887	a	a	
42896	54887	a	a	
45756	54887	a	a	
45385	54887	a	a	
-53.7333	54887	a	a	
47693	54887	a	a	
42718	54887	a	a	
49811	54887	a	a	
-44.7333	54887	a	a	
46392	54887	a	a	
46056	54887	a	a	
-42.7333	54887	a	a	
-37.7333	54887	a	a	
-3.73333	54887	a	a	
44937	54887	a	a	
52859	54887	a	a	
-166.733	54887	a	a	
-56.7333	54887	a	a	
44511	54887	a	a	
-51.7333	54887	a	a	
44993	54887	a	a	
52837	54887	a	a	
-60.7333	54887	a	a	
46714	54887	a	a	
-10.7333	54887	a	a	
53222	54887	a	a	
51270	54887	a	a	
49036	54887	a	a	
-178.733	54887	a	a	
-17.7333	54887	a	a	
-17.7333	54887	a	a	
-81.7333	54887	a	a	
50772	54887	a	a	
48966	54887	a	a	
49384	54887	a	a	
49759	54887	a	a	
52006	54887	a	a	
46474	54887	a	a	
41869	54887	a	a	
43349	54887	a	a	
47121	54887	a	a	
48985	54887	a	a	
47065	54887	a	a	
45222	54887	a	a	
-44.7333	54887	a	a	
-11.7333	54887	a	a	
42519	54887	a	a	
45915	54887	a	a	
47637	54887	a	a	
46228	54887	a	a	
47090	54887	a	a	
46062	54887	a	a	
46111	54887	a	a	
45587	54887	a	a	
45102	54887	a	a	
42702	54887	a	a	
48251	54887	a	a	
45861	54887	a	a	
43014	54887	a	a	
-44.7333	54887	a	a	
48460	54887	a	a	
-22.7333	54887	a	a	
-34.7333	54887	a	a	
-21.7333	54887	a	a	
48620	54887	a	a	
48966	54887	a	a	
45649	54887	a	a	
-120.733	54887	a	a	
50804	54887	a	a	
-143.733	54887	a	a	
47007	54887	a	a	
54976	54976	a	a	
-1.73333	54976	a	a	
49036	54976	a	a	
48566	54976	a	a	
51243	54976	a	a	
-158.733	54976	a	a	
48898	54976	a	a	
44623	54976	a	a	
45112	54976	a	a	
47559	54976	a	a	
49010	54976	a	a	
-39.7333	54976	a	a	
53894	54976	a	a	
-1.73333	54976	a	a	
-12.7333	54976	a	a	
46382	54976	a	a	
-48.7333	54976	a	a	
47082	54976	a	a	
-115.733	54976	a	a	
-48.7333	54976	a	a	
48719	54976	a	a	
47401	54976	a	a	
50091	54976	a	a	
-68.7333	54976	a	a	
46625	54976	a	a	
-28.7333	54976	a	a	
-63.7333	54976	a	a	
-53.7333	54976	a	a	
48186	54976	a	a	
-6.73333	54976	a	a	
45744	54976	a	a	
44757	54976	a	a	
48076	54976	a	a	
48490	54976	a	a	
-46.7333	54976	a	a	
47501	54976	a	a	
51630	54976	a	a	
-8.73333	54976	a	a	
51308	54976	a	a	
45577	54976	a	a	
48441	54976	a	a	
50418	54976	a	a	
-18.7333	54976	a	a	
-33.7333	54976	a	a	
51782	54976	a	a	
-200.733	54976	a	a	
-22.7333	54976	a	a	
47503	54976	a	a	
46000	54976	a	a	
-6.73333	54976	a	a	
-279.733	54976	a	a	
48143	54976	a	a	
49833	54976	a	a	
-21.7333	54976	a	a	
-122.733	54976	a	a	
-98.7333	54976	a	a	
49716	54976	a	a	
49753	54976	a	a	
-103.733	54976	a	a	
50045	54976	a	a	
46482	54976	a	a	
45933	54976	a	a	
45971	54976	a	a	
45854	54976	a	a	
47211	54976	a	a	
46249	54976	a	a	
-216.733	54976	a	a	
54238	54976	a	a	
49277	54976	a	a	
53315	54976	a	a	
50864	54976	a	a	
46624	54976	a	a	
45166	54976	a	a	
45117	54976	a	a	
49940	54976	a	a	
44040	54976	a	a	
43742	54976	a	a	
49087	54976	a	a	
-15.7333	54976	a	a	
-92.7333	54976	a	a	
48353	54976	a	a	
-43.7333	54976	a	a	
-130.733	54976	a	a	
-12.7333	54976	a	a	
51667	54976	a	a	
50693	54976	a	a	
48591	54976	a	a	
51668	54976	a	a	
51497	54976	a	a	
45340	54976	a	a	
-131.733	54976	a	a	
-55.7333	54976	a	a	
51284	54976	a	a	
52355	54976	a	a	
-17.7333	54976	a	a	
47872	54976	a	a	
47262	54976	a	a	
48439	54976	a	a	
54976	54976	a	a	
47523	54976	a	a	
43888	54976	a	a	
-99.7333	54976	a	a	
46800	54976	a	a	
48539	54976	a	a	
47080	54976	a	a	
43957	54976	a	a	
-174.733	54976	a	a	
45835	54976	a	a	
-91.7333	54976	a	a	
48144	54976	a	a	
50356	54976	a	a	
49734	54976	a	a	
-38.7333	54976	a	a	
-60.7333	54976	a	a	
45045	54976	a	a	
47393	54976	a	a	
-14.7333	54976	a	a	
51306	54976	a	a	
50017	54976	a	a	
52203	54976	a	a	
49249	54976	a	a	
-71.7333	54976	a	a	
50418	54976	a	a	
49575	54976	a	a	
54242	54976	a	a	
49048	54976	a	a	
50772	54976	a	a	
50580	54976	a	a	
46999	54976	a	a	
50177	54976	a	a	
51223	54976	a	a	
48925	54976	a	a	
53601	54976	a	a	
42134	54976	a	a	
48775	54976	a	a	
52253	54976	a	a	
46328	54976	a	a	
54633	54976	a	a	
-10.7333	54976	a	a	
-69.7333	54976	a	a	
51995	54976	a	a	
47318	54976	a	a	
47671	54976	a	a	
-81.7333	54976	a	a	
54957	54976	a	a	
48703	54976	a	a	
-108.733	54976	a	a	
53877	54976	a	a	
49985	54976	a	a	
52080	54976	a	a	
46444	54976	a	a	
52282	54976	a	a	
47629	54976	a	a	
47703	54976	a	a	
-66.7333	54976	a	a	
52701	54976	a	a	
-68.7333	54976	a	a	
43493	54976	a	a	
48128	54976	a	a	
49437	54976	a	a	
49665	54976	a	a	
-106.733	54976	a	a	
51676	54976	a	a	
50216	54976	a	a	
-56.7333	54976	a	a	
52582	54976	a	a	
52282	54976	a	a	
45851	54976	a	a	
57344	57344	a	a	
-85.7333	57344	a	a	
44772	57344	a	a	
44209	57344	a	a	
-6.73333	57344	a	a	
-131.733	57344	a	a	
51390	57344	a	a	
-23.7333	57344	a	a	
46573	57344	a	a	
47705	57344	a	a	
44496	57344	a	a	
-40.7333	57344	a	a	
50979	57344	a	a	
-17.7333	57344	a	a	
55405	57344	a	a	
49588	57344	a	a	
-119.733	57344	a	a	
50025	57344	a	a	
-19.7333	57344	a	a	
-101.733	57344	a	a	
-103.733	57344	a	a	
49878	57344	a	a	
-74.7333	57344	a	a	
47702	57344	a	a	
49006	57344	a	a	
52097	57344	a	a	
-11.7333	57344	a	a	
48879	57344	a	a	
50642	57344	a	a	
47643	57344	a	a	
54075	57344	a	a	
-16.7333	57344	a	a	
54402	57344	a	a	
50489	57344	a	a	
47593	57344	a	a	
55927	57344	a	a	
50454	57344	a	a	
-24.7333	57344	a	a	
51096	57344	a	a	
50242	57344	a	a	
47963	57344	a	a	
54381	57344	a	a	
-144.733	57344	a	a	
58328	58328	a	a	
-114.733	58328	a	a	
48706	58328	a	a	
-43.7333	58328	a	a	
51764	58328	a	a	
48933	58328	a	a	
48480	58328	a	a	
46048	58328	a	a	
51638	58328	a	a	
-129.733	58328	a	a	
54268	58328	a	a	
51030	58328	a	a	
48295	58328	a	a	
-26.7333	58328	a	a	
46626	58328	a	a	
-15.7333	58328	a	a	
53587	58328	a	a	
47352	58328	a	a	
53448	58328	a	a	
-2.73333	58328	a	a	
54672	58328	a	a	
43881	58328	a	a	
52364	58328	a	a	
55143	58328	a	a	
48256	58328	a	a	
50205	58328	a	a	
53471	58328	a	a	
52804	58328	a	a	
-25.7333	58328	a	a	
48433	58328	a	a	
-3.73333	58328	a	a	
49493	58328	a	a	
48072	58328	a	a	
50122	58328	a	a	
-41.7333	58328	a	a	
-53.7333	58328	a	a	
49041	58328	a	a	
-9.73333	58328	a	a	
45374	58328	a	a	
-34.7333	58328	a	a	
-37.7333	58328	a	a	
53173	58328	a	a	
43977	58328	a	a	
48971	58328	a	a	
54879	58328	a	a	
43750	58328	a	a	
54916	58328	a	a	
48349	58328	a	a	
54273	58328	a	a	
49895	58328	a	a	
49499	58328	a	a	
-17.7333	58328	a	a	
54555	58328	a	a	
48217	58328	a	a	
54916	58328	a	a	
57036	58328	a	a	
50224	58328	a	a	
53937	58328	a	a	
49136	58328	a	a	
49041	58328	a	a	
-79.7333	58328	a	a	
-63.7333	58328	a	a	
53453	58328	a	a	
45778	58328	a	a	
45294	58328	a	a	
45020	58328	a	a	
-2.73333	58328	a	a	
-19.7333	58328	a	a	
51204	58328	a	a	
47271	58328	a	a	
51474	58328	a	a	
-49.7333	58328	a	a	
-28.7333	58328	a	a	
-10.7333	58328	a	a	
-1.73333	58328	a	a	
-29.7333	58328	a	a	
47736	58328	a	a	
48733	58328	a	a	
-4.73333	58328	a	a	
-1.73333	58328	a	a	
55546	58328	a	a	
46206	58328	a	a	
52232	58328	a	a	
-130.733	58328	a	a	
48392	58328	a	a	
52298	58328	a	a	
51835	58328	a	a	
45545	58328	a	a	
53846	58328	a	a	
51649	58328	a	a	
-51.7333	58328	a	a	
48808	58328	a	a	
55562	58328	a	a	
-7.73333	58328	a	a	
-24.7333	58328	a	a	
-139.733	58328	a	a	
52500	58328	a	a	
56750	58328	a	a	
60219	60219	a	a	
-45.7333	60219	a	a	
46874	60219	a	a	
51615	60219	a	a	
48234	60219	a	a	
-42.7333	60219	a	a	
49509	60219	a	a	
51234	60219	a	a	
-23.7333	60219	a	a	
48329	60219	a	a	
48958	60219	a	a	
53925	60219	a	a	
-85.7333	60219	a	a	
-6.73333	60219	a	a	
53945	60219	a	a	
59399	60219	a	a	
-4.73333	60219	a	a	
56750	60219	a	a	
51130	60219	a	a	
51435	60219	a	a	
-98.7333	60219	a	a	
-40.7333	60219	a	a	
47267	60219	a	a	
-69.7333	60219	a	a	
56780	60219	a	a	
50063	60219	a	a	
55879	60219	a	a	
51510	60219	a	a	
53934	60219	a	a	
-79.7333	60219	a	a	
49098	60219	a	a	
50134	60219	a	a	
-31.7333	60219	a	a	
47878	60219	a	a	
51756	60219	a	a	
-92.7333	60219	a	a	
52701	60219	a	a	
53832	60219	a	a	
50908	60219	a	a	
-62.7333	60219	a	a	
49471	60219	a	a	
52274	60219	a	a	
50659	60219	a	a	
53431	60219	a	a	
-84.7333	60219	a	a	
49136	60219	a	a	
52298	60219	a	a	
53543	60219	a	a	
-88.7333	60219	a	a	
-35.7333	60219	a	a	
49513	60219	a	a	
-17.7333	60219	a	a	
46156	60219	a	a	
54717	60219	a	a	
-0.733333	60219	a	a	
58237	60219	a	a	
51936	60219	a	a	
56208	60219	a	a	
55824	60219	a	a	
-5.73333	60219	a	a	
51530	60219	a	a	
-86.7333	60219	a	a	
57744	60219	a	a	
56496	60219	a	a	
-47.7333	60219	a	a	
-1.73333	60219	a	a	
50429	60219	a	a	
50893	60219	a	a	
46224	60219	a	a	
-48.7333	60219	a	a	
51984	60219	a	a	
-194.733	60219	a	a	
47110	60219	a	a	
-0.733333	60219	a	a	
52433	60219	a	a	
54530	60219	a	a	
-9.73333	60219	a	a	
47590	60219	a	a	
49468	60219	a	a	
-11.7333	60219	a	a	
50781	60219	a	a	
51195	60219	a	a	
49743	60219	a	a	
53973	60219	a	a	
55879	60219	a	a	
52076	60219	a	a	
46323	60219	a	a	
51082	60219	a	a	
49279	60219	a	a	
-20.7333	60219	a	a	
-38.7333	60219	a	a	
