../jeu_200_75_5.txt_5_currentSA	../jeu_200_75_5.txt_5_bestSA	../jeu_200_75_5.txt_5_currentTS	../jeu_200_75_5.txt_5_bestTS	../jeu_200_75_5.txt_5_currentGrasp	../jeu_200_75_5.txt_5_bestGrasp	../jeu_200_75_5.txt_5_currentIG	../jeu_200_75_5.txt_5_bestIG	
-185.24	-130.24	a	a	142979	142979	141951	141951	
-185.24	-130.24	a	a	143937	143937	142955	142955	
-185.24	-130.24	a	a	144983	144983	144117	144117	
-185.24	-130.24	a	a	146287	146287	144914	144914	
-184.24	-130.24	a	a	147209	147209	145977	145977	
-184.24	-130.24	a	a	148172	148172	147170	147170	
-184.24	-130.24	a	a	149391	149391	148384	148384	
-173.24	-130.24	a	a	150437	150437	149917	149917	
-178.24	-130.24	a	a	151622	151622	151160	151160	
-178.24	-130.24	a	a	151717	151717	151256	151256	
-178.24	-130.24	a	a	151849	151849	151368	151368	
-178.24	-130.24	a	a	152048	152048	151605	151605	
-178.24	-130.24	a	a	152350	152350	151865	151865	
-178.24	-130.24	a	a	152504	152504	152168	152168	
-178.24	-130.24	a	a	152944	152944	152511	152511	
-178.24	-130.24	a	a	153416	153416	152889	152889	
-178.24	-130.24	a	a	153741	153741	153307	153307	
-178.24	-130.24	a	a	154125	154125	153895	153895	
-178.24	-130.24	a	a	154609	154609	154473	154473	
-205.24	-130.24	a	a	155031	155031	155019	155019	
-205.24	-130.24	a	a	155557	155557	155500	155500	
-205.24	-130.24	a	a	156162	156162	156202	156202	
-205.24	-130.24	a	a	156791	156791	156715	156715	
-205.24	-130.24	a	a	157425	157425	157540	157540	
-205.24	-130.24	a	a	158124	158124	158276	158276	
-205.24	-130.24	a	a	158723	158723	159039	159039	
-175.24	-130.24	a	a	159436	159436	159792	159792	
-166.24	-130.24	a	a	160227	160227	160470	160470	
-214.24	-130.24	a	a	161176	161176	161503	161503	
-164.24	-130.24	a	a	162110	162110	162534	162534	
-164.24	-130.24	a	a	163157	163157	163396	163396	
-164.24	-130.24	a	a	164034	164034	164412	164412	
-164.24	-130.24	a	a	165087	165087	165410	165410	
-164.24	-130.24	a	a	166105	166105	166194	166194	
-164.24	-130.24	a	a	166202	166202	166291	166291	
-164.24	-130.24	a	a	166387	166387	166417	166417	
-147.24	-130.24	a	a	166650	166650	166630	166630	
-164.24	-130.24	a	a	166980	166980	166911	166911	
-164.24	-130.24	a	a	167193	167193	167182	167182	
-164.24	-130.24	a	a	167599	167599	167563	167563	
-170.24	-130.24	a	a	168006	168006	167927	167927	
-216.24	-130.24	a	a	168475	168475	168343	168343	
-216.24	-130.24	a	a	168898	168898	168801	168801	
-216.24	-130.24	a	a	169493	169493	169165	169165	
-170.24	-130.24	a	a	170155	170155	169558	169558	
-170.24	-130.24	a	a	170655	170655	170110	170110	
-170.24	-130.24	a	a	171411	171411	170875	170875	
-170.24	-130.24	a	a	172019	172019	171548	171548	
-170.24	-130.24	a	a	172642	172642	172334	172334	
-156.24	-130.24	a	a	173343	173343	173067	173067	
-156.24	-130.24	a	a	174021	174021	174028	174028	
-156.24	-130.24	a	a	174971	174971	174929	174929	
-156.24	-130.24	a	a	175837	175837	175759	175759	
-195.24	-130.24	a	a	176424	176424	176617	176617	
-195.24	-130.24	a	a	177549	177549	177670	177670	
-174.24	-130.24	a	a	177640	177640	177760	177760	
-174.24	-130.24	a	a	177766	177766	177924	177924	
-151.24	-130.24	a	a	177892	177892	178086	178086	
-151.24	-130.24	a	a	178199	178199	178280	178280	
-151.24	-130.24	a	a	178493	178493	178529	178529	
-151.24	-130.24	a	a	178892	178892	178915	178915	
-151.24	-130.24	a	a	179216	179216	179297	179297	
-151.24	-130.24	a	a	179641	179641	179670	179670	
-151.24	-130.24	a	a	180122	180122	180072	180072	
-151.24	-130.24	a	a	180586	180586	180568	180568	
-151.24	-130.24	a	a	181023	181023	181062	181062	
-151.24	-130.24	a	a	181481	181481	181662	181662	
-151.24	-130.24	a	a	181909	181909	182279	182279	
-151.24	-130.24	a	a	182607	182607	182978	182978	
-191.24	-130.24	a	a	183217	183217	183644	183644	
-212.24	-130.24	a	a	183690	183690	184365	184365	
-212.24	-130.24	a	a	184385	184385	185044	185044	
-212.24	-130.24	a	a	185131	185131	185921	185921	
-212.24	-130.24	a	a	185131	185131	186596	186596	
-212.24	-130.24	a	a	185131	185131	93622	186596	
-212.24	-130.24	a	a	80	185131	96385	186596	
-198.24	-130.24	a	a	139	185131	98738	186596	
-198.24	-130.24	a	a	372	185131	101147	186596	
-198.24	-130.24	a	a	539	185131	103620	186596	
-198.24	-130.24	a	a	849	185131	106434	186596	
-148.24	-130.24	a	a	1050	185131	108973	186596	
-148.24	-130.24	a	a	1248	185131	111709	186596	
-148.24	-130.24	a	a	1501	185131	113891	186596	
-148.24	-130.24	a	a	1783	185131	116735	186596	
-159.24	-130.24	a	a	2329	185131	119173	186596	
-159.24	-130.24	a	a	2883	185131	121732	186596	
-159.24	-130.24	a	a	3521	185131	124510	186596	
-154.24	-130.24	a	a	3903	185131	126951	186596	
-165.24	-130.24	a	a	4590	185131	129712	186596	
-165.24	-130.24	a	a	5181	185131	132578	186596	
-165.24	-130.24	a	a	5749	185131	135553	186596	
-165.24	-130.24	a	a	6431	185131	138866	186596	
-164.24	-130.24	a	a	7057	185131	142211	186596	
-164.24	-130.24	a	a	7596	185131	145356	186596	
-138.24	-130.24	a	a	8350	185131	148830	186596	
-138.24	-130.24	a	a	9213	185131	151995	186596	
-138.24	-130.24	a	a	10297	185131	155539	186596	
-143.24	-130.24	a	a	11160	185131	156547	186596	
-166.24	-130.24	a	a	11879	185131	157748	186596	
-166.24	-130.24	a	a	13045	185131	158703	186596	
-166.24	-130.24	a	a	14339	185131	159878	186596	
-166.24	-130.24	a	a	15534	185131	160980	186596	
-166.24	-130.24	a	a	16456	185131	161886	186596	
-146.24	-130.24	a	a	17393	185131	162813	186596	
-146.24	-130.24	a	a	18497	185131	163855	186596	
-131.24	-130.24	a	a	19820	185131	164962	186596	
-168.24	-130.24	a	a	21018	185131	166282	186596	
-168.24	-130.24	a	a	22489	185131	167446	186596	
-168.24	-130.24	a	a	24007	185131	169002	186596	
-168.24	-130.24	a	a	25412	185131	170491	186596	
-168.24	-130.24	a	a	26930	185131	171548	186596	
-168.24	-130.24	a	a	27984	185131	172300	186596	
-168.24	-130.24	a	a	29246	185131	173346	186596	
-168.24	-130.24	a	a	30543	185131	174332	186596	
-168.24	-130.24	a	a	31807	185131	175100	186596	
-177.24	-130.24	a	a	33949	185131	176067	186596	
-177.24	-130.24	a	a	35419	185131	176998	186596	
-177.24	-130.24	a	a	36910	185131	178018	186596	
-151.24	-130.24	a	a	38805	185131	178791	186596	
-151.24	-130.24	a	a	40502	185131	179757	186596	
-151.24	-130.24	a	a	42219	185131	180695	186596	
-151.24	-130.24	a	a	43935	185131	181669	186596	
-151.24	-130.24	a	a	45850	185131	182783	186596	
-151.24	-130.24	a	a	47840	185131	183682	186596	
-151.24	-130.24	a	a	49485	185131	184562	186596	
-135.24	-130.24	a	a	51591	185131	185241	186596	
-135.24	-130.24	a	a	53693	185131	185936	186596	
-135.24	-130.24	a	a	55956	185131	186894	186894	
-135.24	-130.24	a	a	57913	185131	186894	186894	
-132.24	-130.24	a	a	60114	185131	a	a	
-158.24	-130.24	a	a	62085	185131	a	a	
-158.24	-130.24	a	a	64662	185131	a	a	
-158.24	-130.24	a	a	66841	185131	a	a	
-158.24	-130.24	a	a	69550	185131	a	a	
-122.24	-122.24	a	a	71752	185131	a	a	
-119.24	-119.24	a	a	74124	185131	a	a	
-119.24	-119.24	a	a	76463	185131	a	a	
-119.24	-119.24	a	a	79139	185131	a	a	
-119.24	-119.24	a	a	81762	185131	a	a	
-144.24	-119.24	a	a	84273	185131	a	a	
-145.24	-119.24	a	a	86799	185131	a	a	
-145.24	-119.24	a	a	89157	185131	a	a	
-145.24	-119.24	a	a	91914	185131	a	a	
-145.24	-119.24	a	a	94468	185131	a	a	
-160.24	-119.24	a	a	97374	185131	a	a	
-160.24	-119.24	a	a	100013	185131	a	a	
-160.24	-119.24	a	a	103056	185131	a	a	
-160.24	-119.24	a	a	105370	185131	a	a	
-197.24	-119.24	a	a	108161	185131	a	a	
-197.24	-119.24	a	a	111201	185131	a	a	
-197.24	-119.24	a	a	114208	185131	a	a	
-197.24	-119.24	a	a	117097	185131	a	a	
-197.24	-119.24	a	a	120568	185131	a	a	
-174.24	-119.24	a	a	123941	185131	a	a	
-174.24	-119.24	a	a	127348	185131	a	a	
-174.24	-119.24	a	a	127447	185131	a	a	
-174.24	-119.24	a	a	127531	185131	a	a	
-174.24	-119.24	a	a	127698	185131	a	a	
-191.24	-119.24	a	a	127994	185131	a	a	
-178.24	-119.24	a	a	128284	185131	a	a	
-178.24	-119.24	a	a	128668	185131	a	a	
-215.24	-119.24	a	a	129016	185131	a	a	
-215.24	-119.24	a	a	129393	185131	a	a	
-215.24	-119.24	a	a	129749	185131	a	a	
-215.24	-119.24	a	a	130406	185131	a	a	
-215.24	-119.24	a	a	130869	185131	a	a	
-215.24	-119.24	a	a	131318	185131	a	a	
-215.24	-119.24	a	a	132048	185131	a	a	
-215.24	-119.24	a	a	132699	185131	a	a	
-215.24	-119.24	a	a	133536	185131	a	a	
-215.24	-119.24	a	a	134280	185131	a	a	
-215.24	-119.24	a	a	135155	185131	a	a	
-215.24	-119.24	a	a	135874	185131	a	a	
-215.24	-119.24	a	a	136546	185131	a	a	
-171.24	-119.24	a	a	137468	185131	a	a	
-171.24	-119.24	a	a	138305	185131	a	a	
-171.24	-119.24	a	a	139133	185131	a	a	
-171.24	-119.24	a	a	140059	185131	a	a	
-186.24	-119.24	a	a	140931	185131	a	a	
-186.24	-119.24	a	a	142038	185131	a	a	
-194.24	-119.24	a	a	142862	185131	a	a	
-194.24	-119.24	a	a	144138	185131	a	a	
-194.24	-119.24	a	a	145389	185131	a	a	
-150.24	-119.24	a	a	146558	185131	a	a	
-200.24	-119.24	a	a	147714	185131	a	a	
-200.24	-119.24	a	a	148816	185131	a	a	
-211.24	-119.24	a	a	150066	185131	a	a	
-211.24	-119.24	a	a	151588	185131	a	a	
-211.24	-119.24	a	a	151680	185131	a	a	
-196.24	-119.24	a	a	151849	185131	a	a	
-208.24	-119.24	a	a	151965	185131	a	a	
-208.24	-119.24	a	a	152122	185131	a	a	
-208.24	-119.24	a	a	152491	185131	a	a	
-208.24	-119.24	a	a	152818	185131	a	a	
-187.24	-119.24	a	a	153160	185131	a	a	
-237.24	-119.24	a	a	153486	185131	a	a	
-237.24	-119.24	a	a	153832	185131	a	a	
-233.24	-119.24	a	a	154450	185131	a	a	
-233.24	-119.24	a	a	154968	185131	a	a	
-233.24	-119.24	a	a	155335	185131	a	a	
-233.24	-119.24	a	a	155966	185131	a	a	
-233.24	-119.24	a	a	156737	185131	a	a	
-210.24	-119.24	a	a	157311	185131	a	a	
-210.24	-119.24	a	a	158078	185131	a	a	
-173.24	-119.24	a	a	158948	185131	a	a	
-173.24	-119.24	a	a	159588	185131	a	a	
-173.24	-119.24	a	a	160288	185131	a	a	
-173.24	-119.24	a	a	161122	185131	a	a	
-173.24	-119.24	a	a	162073	185131	a	a	
-173.24	-119.24	a	a	163029	185131	a	a	
-173.24	-119.24	a	a	163891	185131	a	a	
-152.24	-119.24	a	a	164917	185131	a	a	
-152.24	-119.24	a	a	166191	185131	a	a	
-152.24	-119.24	a	a	166282	185131	a	a	
-152.24	-119.24	a	a	166442	185131	a	a	
-152.24	-119.24	a	a	166621	185131	a	a	
-152.24	-119.24	a	a	166942	185131	a	a	
-152.24	-119.24	a	a	167297	185131	a	a	
-152.24	-119.24	a	a	167667	185131	a	a	
-152.24	-119.24	a	a	168089	185131	a	a	
-185.24	-119.24	a	a	168506	185131	a	a	
-161.24	-119.24	a	a	168984	185131	a	a	
-161.24	-119.24	a	a	169471	185131	a	a	
-161.24	-119.24	a	a	169948	185131	a	a	
-161.24	-119.24	a	a	170519	185131	a	a	
-161.24	-119.24	a	a	171210	185131	a	a	
-161.24	-119.24	a	a	171668	185131	a	a	
-161.24	-119.24	a	a	172351	185131	a	a	
-161.24	-119.24	a	a	172831	185131	a	a	
-161.24	-119.24	a	a	173549	185131	a	a	
-161.24	-119.24	a	a	174367	185131	a	a	
-206.24	-119.24	a	a	175249	185131	a	a	
-206.24	-119.24	a	a	176131	185131	a	a	
-247.24	-119.24	a	a	176218	185131	a	a	
-210.24	-119.24	a	a	176343	185131	a	a	
-180.24	-119.24	a	a	176581	185131	a	a	
-138.24	-119.24	a	a	176800	185131	a	a	
-138.24	-119.24	a	a	177074	185131	a	a	
-138.24	-119.24	a	a	177370	185131	a	a	
-175.24	-119.24	a	a	177693	185131	a	a	
-175.24	-119.24	a	a	178247	185131	a	a	
-163.24	-119.24	a	a	178687	185131	a	a	
-163.24	-119.24	a	a	179180	185131	a	a	
-162.24	-119.24	a	a	179630	185131	a	a	
-151.24	-119.24	a	a	180287	185131	a	a	
-101.24	-101.24	a	a	180855	185131	a	a	
-93.24	-93.24	a	a	181365	185131	a	a	
-90.24	-90.24	a	a	181968	185131	a	a	
-112.24	-90.24	a	a	182620	185131	a	a	
-112.24	-90.24	a	a	183262	185131	a	a	
-112.24	-90.24	a	a	184095	185131	a	a	
-112.24	-90.24	a	a	184104	185131	a	a	
-162.24	-90.24	a	a	184104	185131	a	a	
-179.24	-90.24	a	a	184104	185131	a	a	
-179.24	-90.24	a	a	184154	185131	a	a	
-153.24	-90.24	a	a	80	185131	a	a	
-123.24	-90.24	a	a	210	185131	a	a	
-123.24	-90.24	a	a	303	185131	a	a	
-123.24	-90.24	a	a	400	185131	a	a	
-123.24	-90.24	a	a	582	185131	a	a	
-123.24	-90.24	a	a	846	185131	a	a	
-123.24	-90.24	a	a	1095	185131	a	a	
-112.24	-90.24	a	a	1529	185131	a	a	
-112.24	-90.24	a	a	2000	185131	a	a	
-112.24	-90.24	a	a	2511	185131	a	a	
-112.24	-90.24	a	a	2946	185131	a	a	
-116.24	-90.24	a	a	3388	185131	a	a	
-116.24	-90.24	a	a	4003	185131	a	a	
-116.24	-90.24	a	a	4611	185131	a	a	
-116.24	-90.24	a	a	5202	185131	a	a	
-116.24	-90.24	a	a	5741	185131	a	a	
-116.24	-90.24	a	a	6229	185131	a	a	
-116.24	-90.24	a	a	7133	185131	a	a	
-116.24	-90.24	a	a	7927	185131	a	a	
-142.24	-90.24	a	a	8544	185131	a	a	
-142.24	-90.24	a	a	9377	185131	a	a	
-142.24	-90.24	a	a	10170	185131	a	a	
-142.24	-90.24	a	a	11028	185131	a	a	
-142.24	-90.24	a	a	11850	185131	a	a	
-142.24	-90.24	a	a	12991	185131	a	a	
-131.24	-90.24	a	a	14029	185131	a	a	
-131.24	-90.24	a	a	15238	185131	a	a	
-131.24	-90.24	a	a	16397	185131	a	a	
-130.24	-90.24	a	a	17539	185131	a	a	
-130.24	-90.24	a	a	18427	185131	a	a	
-125.24	-90.24	a	a	19813	185131	a	a	
-125.24	-90.24	a	a	21163	185131	a	a	
-125.24	-90.24	a	a	22168	185131	a	a	
-123.24	-90.24	a	a	23421	185131	a	a	
-110.24	-90.24	a	a	24972	185131	a	a	
-110.24	-90.24	a	a	26099	185131	a	a	
-110.24	-90.24	a	a	27347	185131	a	a	
-110.24	-90.24	a	a	28813	185131	a	a	
-110.24	-90.24	a	a	30215	185131	a	a	
-110.24	-90.24	a	a	31961	185131	a	a	
-93.24	-90.24	a	a	33384	185131	a	a	
-93.24	-90.24	a	a	35069	185131	a	a	
-93.24	-90.24	a	a	36764	185131	a	a	
-93.24	-90.24	a	a	38626	185131	a	a	
-93.24	-90.24	a	a	40196	185131	a	a	
-93.24	-90.24	a	a	42572	185131	a	a	
-93.24	-90.24	a	a	44136	185131	a	a	
-93.24	-90.24	a	a	45910	185131	a	a	
-93.24	-90.24	a	a	47902	185131	a	a	
-93.24	-90.24	a	a	49932	185131	a	a	
-93.24	-90.24	a	a	51771	185131	a	a	
-93.24	-90.24	a	a	53745	185131	a	a	
-105.24	-90.24	a	a	55626	185131	a	a	
-93.24	-90.24	a	a	57704	185131	a	a	
-101.24	-90.24	a	a	59828	185131	a	a	
-101.24	-90.24	a	a	62293	185131	a	a	
-109.24	-90.24	a	a	64422	185131	a	a	
-134.24	-90.24	a	a	67064	185131	a	a	
-160.24	-90.24	a	a	69002	185131	a	a	
-160.24	-90.24	a	a	70812	185131	a	a	
-143.24	-90.24	a	a	73151	185131	a	a	
-143.24	-90.24	a	a	75490	185131	a	a	
-143.24	-90.24	a	a	78006	185131	a	a	
-143.24	-90.24	a	a	80415	185131	a	a	
-143.24	-90.24	a	a	82927	185131	a	a	
-113.24	-90.24	a	a	85595	185131	a	a	
-113.24	-90.24	a	a	88473	185131	a	a	
-92.24	-90.24	a	a	91097	185131	a	a	
-128.24	-90.24	a	a	93854	185131	a	a	
-128.24	-90.24	a	a	96382	185131	a	a	
-128.24	-90.24	a	a	99029	185131	a	a	
-128.24	-90.24	a	a	101898	185131	a	a	
-128.24	-90.24	a	a	104537	185131	a	a	
-128.24	-90.24	a	a	107401	185131	a	a	
-138.24	-90.24	a	a	110411	185131	a	a	
-138.24	-90.24	a	a	113804	185131	a	a	
-138.24	-90.24	a	a	117197	185131	a	a	
-153.24	-90.24	a	a	120534	185131	a	a	
-153.24	-90.24	a	a	123531	185131	a	a	
-115.24	-90.24	a	a	127276	185131	a	a	
-119.24	-90.24	a	a	127357	185131	a	a	
-119.24	-90.24	a	a	127541	185131	a	a	
-129.24	-90.24	a	a	127688	185131	a	a	
-129.24	-90.24	a	a	127904	185131	a	a	
-129.24	-90.24	a	a	128221	185131	a	a	
-129.24	-90.24	a	a	128435	185131	a	a	
-136.24	-90.24	a	a	128853	185131	a	a	
-139.24	-90.24	a	a	129270	185131	a	a	
-139.24	-90.24	a	a	129766	185131	a	a	
-139.24	-90.24	a	a	130309	185131	a	a	
-139.24	-90.24	a	a	130686	185131	a	a	
-139.24	-90.24	a	a	131203	185131	a	a	
-139.24	-90.24	a	a	131715	185131	a	a	
-139.24	-90.24	a	a	132300	185131	a	a	
-139.24	-90.24	a	a	132908	185131	a	a	
-139.24	-90.24	a	a	133511	185131	a	a	
-139.24	-90.24	a	a	134527	185131	a	a	
-139.24	-90.24	a	a	135575	185131	a	a	
-139.24	-90.24	a	a	136329	185131	a	a	
-139.24	-90.24	a	a	137265	185131	a	a	
-159.24	-90.24	a	a	138137	185131	a	a	
-169.24	-90.24	a	a	139105	185131	a	a	
-169.24	-90.24	a	a	140214	185131	a	a	
-169.24	-90.24	a	a	141150	185131	a	a	
-169.24	-90.24	a	a	142204	185131	a	a	
-165.24	-90.24	a	a	143330	185131	a	a	
-120.24	-90.24	a	a	144457	185131	a	a	
-120.24	-90.24	a	a	145258	185131	a	a	
-120.24	-90.24	a	a	146224	185131	a	a	
-108.24	-90.24	a	a	147398	185131	a	a	
-108.24	-90.24	a	a	148661	185131	a	a	
-132.24	-90.24	a	a	149669	185131	a	a	
-132.24	-90.24	a	a	149764	185131	a	a	
-132.24	-90.24	a	a	149935	185131	a	a	
-132.24	-90.24	a	a	150094	185131	a	a	
-132.24	-90.24	a	a	150299	185131	a	a	
-132.24	-90.24	a	a	150619	185131	a	a	
-132.24	-90.24	a	a	150864	185131	a	a	
-132.24	-90.24	a	a	151283	185131	a	a	
-132.24	-90.24	a	a	151652	185131	a	a	
-132.24	-90.24	a	a	152130	185131	a	a	
-132.24	-90.24	a	a	152589	185131	a	a	
-143.24	-90.24	a	a	153179	185131	a	a	
-121.24	-90.24	a	a	153754	185131	a	a	
-121.24	-90.24	a	a	154229	185131	a	a	
-155.24	-90.24	a	a	154715	185131	a	a	
-195.24	-90.24	a	a	155528	185131	a	a	
-171.24	-90.24	a	a	156295	185131	a	a	
-175.24	-90.24	a	a	156872	185131	a	a	
-193.24	-90.24	a	a	157862	185131	a	a	
-193.24	-90.24	a	a	158718	185131	a	a	
-193.24	-90.24	a	a	159623	185131	a	a	
-241.24	-90.24	a	a	160340	185131	a	a	
-241.24	-90.24	a	a	161276	185131	a	a	
-241.24	-90.24	a	a	162331	185131	a	a	
-241.24	-90.24	a	a	163193	185131	a	a	
-194.24	-90.24	a	a	164113	185131	a	a	
-213.24	-90.24	a	a	164200	185131	a	a	
-213.24	-90.24	a	a	164439	185131	a	a	
-180.24	-90.24	a	a	165596	185131	a	a	
-180.24	-90.24	a	a	165777	185131	a	a	
-180.24	-90.24	a	a	166018	185131	a	a	
-180.24	-90.24	a	a	166242	185131	a	a	
-180.24	-90.24	a	a	166640	185131	a	a	
-180.24	-90.24	a	a	167095	185131	a	a	
-180.24	-90.24	a	a	167389	185131	a	a	
-180.24	-90.24	a	a	167761	185131	a	a	
-229.24	-90.24	a	a	168299	185131	a	a	
-229.24	-90.24	a	a	168626	185131	a	a	
-229.24	-90.24	a	a	169358	185131	a	a	
-229.24	-90.24	a	a	169865	185131	a	a	
-213.24	-90.24	a	a	170425	185131	a	a	
-213.24	-90.24	a	a	171016	185131	a	a	
-213.24	-90.24	a	a	171755	185131	a	a	
-213.24	-90.24	a	a	172476	185131	a	a	
-196.24	-90.24	a	a	173174	185131	a	a	
-196.24	-90.24	a	a	173879	185131	a	a	
-196.24	-90.24	a	a	174689	185131	a	a	
-196.24	-90.24	a	a	175675	185131	a	a	
-196.24	-90.24	a	a	175767	185131	a	a	
-196.24	-90.24	a	a	175901	185131	a	a	
