../jeu_100_75_2.txt_3_currentSA	../jeu_100_75_2.txt_3_bestSA	../jeu_100_75_2.txt_3_currentTS	../jeu_100_75_2.txt_3_bestTS	../jeu_100_75_2.txt_3_currentGrasp	../jeu_100_75_2.txt_3_bestGrasp	../jeu_100_75_2.txt_3_currentIG	../jeu_100_75_2.txt_3_bestIG	
42974	42974	54596	55107	28529	28529	28792	28792	
42974	42974	54886	55107	30225	30225	30307	30307	
42974	42974	54555	55107	31876	31876	31897	31897	
42974	42974	53821	55107	33371	33371	33752	33752	
42974	42974	54785	55107	35001	35001	35321	35321	
42974	42974	54020	55107	36808	36808	36852	36852	
42974	42974	53190	55107	38476	38476	38588	38588	
42974	42974	54472	55107	40292	40292	40303	40303	
42974	42974	55547	55547	42108	42108	42006	42006	
42974	42974	54699	55547	44096	44096	43958	43958	
42974	42974	55612	55612	46110	46110	45769	45769	
42974	42974	55879	55879	48081	48081	47776	47776	
42974	42974	55657	55879	49890	49890	49717	49717	
42974	42974	55967	55967	49985	49985	49812	49812	
42974	42974	56020	56020	50107	50107	49925	49925	
42974	42974	56156	56156	50295	50295	50169	50169	
42974	42974	55931	56156	50583	50583	50388	50388	
42974	42974	55972	56156	50758	50758	50635	50635	
42974	42974	55836	56156	51048	51048	50937	50937	
42974	42974	55579	56156	51274	51274	51323	51323	
42974	42974	55684	56156	51629	51629	51637	51637	
42974	42974	56060	56156	52024	52024	52073	52073	
42974	42974	56265	56265	52512	52512	52588	52588	
42974	42974	56319	56319	53020	53020	53108	53108	
42974	42974	56394	56394	53451	53451	53683	53683	
42974	42974	56357	56394	54043	54043	54211	54211	
42974	42974	56436	56436	54726	54726	54944	54944	
42974	42974	56362	56436	55248	55248	55568	55568	
42974	42974	56336	56436	55839	55839	56179	56179	
42974	42974	56177	56436	56564	56564	56970	56970	
42974	42974	55941	56436	57457	57457	57676	57676	
42974	42974	55775	56436	58089	58089	58425	58425	
42974	42974	55647	56436	58873	58873	59328	59328	
42974	42974	55455	56436	58952	58952	60032	60032	
42974	42974	55436	56436	59083	59083	60129	60129	
42974	42974	55176	56436	59260	59260	60265	60265	
42974	42974	55146	56436	59421	59421	60490	60490	
42974	42974	55418	56436	59657	59657	60684	60684	
42974	42974	55205	56436	59936	59936	60959	60959	
42974	42974	54863	56436	60257	60257	61268	61268	
42974	42974	54992	56436	60637	60637	61608	61608	
42974	42974	54900	56436	61056	61056	61996	61996	
42974	42974	55367	56436	61518	61518	62381	62381	
42974	42974	55345	56436	61951	61951	62866	62866	
42974	42974	55098	56436	62465	62465	63342	63342	
42974	42974	54789	56436	62949	62949	63783	63783	
42974	42974	54604	56436	63456	63456	64351	64351	
42974	42974	54276	56436	63747	63747	64966	64966	
42974	42974	54270	56436	64292	64292	65573	65573	
42974	42974	54168	56436	65014	65014	66201	66201	
42974	42974	54178	56436	65014	65014	66770	66770	
42974	42974	54101	56436	65014	65014	40086	66770	
42974	42974	53746	56436	59	65014	41520	66770	
42974	42974	53745	56436	192	65014	43330	66770	
42974	42974	53450	56436	267	65014	44945	66770	
42974	42974	53220	56436	540	65014	46809	66770	
42974	42974	54189	56436	755	65014	48427	66770	
42974	42974	53345	56436	1054	65014	49795	66770	
42974	42974	54506	56436	1332	65014	51972	66770	
42974	42974	53641	56436	1636	65014	53600	66770	
42974	42974	54653	56436	2027	65014	55268	66770	
42974	42974	53745	56436	2452	65014	57250	66770	
42974	42974	55065	56436	2846	65014	59149	66770	
42974	42974	54486	56436	3381	65014	61055	66770	
42974	42974	54399	56436	4067	65014	63007	66770	
42974	42974	54190	56436	4698	65014	63995	66770	
42974	42974	54132	56436	5435	65014	64978	66770	
42974	42974	54081	56436	6269	65014	65959	66770	
42974	42974	53697	56436	6770	65014	66770	66770	
42974	42974	52791	56436	7233	65014	66770	66770	
42974	42974	54140	56436	8162	65014	29144	66770	
42974	42974	53207	56436	9185	65014	30729	66770	
42974	42974	53155	56436	10072	65014	32033	66770	
42974	42974	52795	56436	10874	65014	33581	66770	
42974	42974	51894	56436	12149	65014	34843	66770	
42974	42974	52156	56436	13489	65014	36120	66770	
42974	42974	52663	56436	14434	65014	37807	66770	
42974	42974	52942	56436	15509	65014	39325	66770	
42974	42974	53693	56436	16604	65014	40931	66770	
42974	42974	54056	56436	17708	65014	42508	66770	
42974	42974	54324	56436	18847	65014	43689	66770	
42974	42974	54376	56436	19962	65014	45688	66770	
42974	42974	54703	56436	20845	65014	47556	66770	
42974	42974	54854	56436	21641	65014	49367	66770	
42974	42974	54937	56436	22951	65014	51328	66770	
42974	42974	54998	56436	24478	65014	53119	66770	
42974	42974	55097	56436	25711	65014	55021	66770	
42974	42974	55208	56436	27100	65014	56996	66770	
42974	42974	55323	56436	28978	65014	58937	66770	
42974	42974	55305	56436	30673	65014	59767	66770	
42974	42974	55234	56436	31889	65014	60610	66770	
42974	42974	55111	56436	33539	65014	61511	66770	
42974	42974	55098	56436	35230	65014	62492	66770	
42974	42974	55127	56436	36954	65014	63175	66770	
42974	42974	55015	56436	38805	65014	63888	66770	
42974	42974	55389	56436	40638	65014	64583	66770	
42974	42974	55270	56436	42475	65014	65274	66770	
42974	42974	55308	56436	43937	65014	66077	66770	
42974	42974	55298	56436	45692	65014	66770	66770	
42974	42974	55260	56436	47570	65014	66770	66770	
42974	42974	55190	56436	49450	65014	33315	66770	
42974	42974	55421	56436	49520	65014	35003	66770	
42974	42974	55327	56436	49645	65014	36563	66770	
42974	42974	55074	56436	49799	65014	38051	66770	
42974	42974	55503	56436	49938	65014	39465	66770	
42974	42974	55867	56436	50209	65014	40901	66770	
42974	42974	56319	56436	50443	65014	42669	66770	
42974	42974	56008	56436	50765	65014	44552	66770	
42974	42974	55831	56436	51261	65014	46320	66770	
42974	42974	56096	56436	51731	65014	48546	66770	
42974	42974	56238	56436	52125	65014	50714	66770	
42974	42974	56107	56436	52752	65014	52309	66770	
42974	42974	57193	57193	53297	65014	54391	66770	
42974	42974	56869	57193	53849	65014	56377	66770	
42974	42974	56665	57193	54646	65014	56978	66770	
42974	42974	56501	57193	55421	65014	57568	66770	
42974	42974	57475	57475	56162	65014	58417	66770	
42977	42977	56874	57475	56859	65014	59036	66770	
42977	42977	56069	57475	57673	65014	59716	66770	
42977	42977	56916	57475	58462	65014	60516	66770	
42977	42977	55935	57475	59148	65014	61283	66770	
42977	42977	56917	57475	59200	65014	62138	66770	
42977	42977	55887	57475	59293	65014	63014	66770	
42977	42977	55883	57475	59531	65014	63645	66770	
42977	42977	55776	57475	59726	65014	64198	66770	
42977	42977	56020	57475	60015	65014	64832	66770	
42977	42977	57196	57475	60224	65014	65500	66770	
42977	42977	56184	57475	60588	65014	66160	66770	
42977	42977	57440	57475	60939	65014	66926	66926	
42977	42977	56398	57475	61371	65014	66926	66926	
42977	42977	56576	57475	61714	65014	35355	66926	
42977	42977	56608	57475	62248	65014	37036	66926	
42977	42977	57007	57475	62809	65014	38395	66926	
42818	42977	56987	57475	63356	65014	39942	66926	
42977	42977	56946	57475	63740	65014	41759	66926	
42977	42977	57168	57475	64379	65014	43248	66926	
42977	42977	57125	57475	64379	65014	45189	66926	
42977	42977	56966	57475	64379	65014	47451	66926	
42977	42977	57165	57475	64894	65014	48780	66926	
42977	42977	56794	57475	64978	65014	50268	66926	
42977	42977	56513	57475	65029	65029	52217	66926	
42977	42977	56147	57475	65697	65697	54145	66926	
42977	42977	55716	57475	66442	66442	56009	66926	
42977	42977	55796	57475	51	66442	57898	66926	
44005	44005	55689	57475	182	66442	59767	66926	
44005	44005	55922	57475	241	66442	60641	66926	
44005	44005	56387	57475	316	66442	61487	66926	
44005	44005	56202	57475	387	66442	62479	66926	
44005	44005	56059	57475	503	66442	63368	66926	
44005	44005	55899	57475	738	66442	64181	66926	
44005	44005	55789	57475	885	66442	64882	66926	
44005	44005	55627	57475	1073	66442	65677	66926	
44005	44005	55524	57475	1391	66442	66353	66926	
44005	44005	55620	57475	1636	66442	66937	66937	
44005	44005	55485	57475	1854	66442	66937	66937	
44005	44005	55746	57475	2127	66442	46010	66937	
44005	44005	55733	57475	2662	66442	47452	66937	
44005	44005	55569	57475	3347	66442	49241	66937	
44005	44005	55680	57475	3935	66442	50775	66937	
44005	44005	55515	57475	4599	66442	52805	66937	
44005	44005	55364	57475	5159	66442	54869	66937	
44005	44005	54993	57475	5948	66442	56748	66937	
44005	44005	55076	57475	6639	66442	58727	66937	
44005	44005	54881	57475	7386	66442	60647	66937	
44005	44005	54020	57475	8087	66442	61352	66937	
44005	44005	55229	57475	8788	66442	62197	66937	
44005	44005	54342	57475	9887	66442	62951	66937	
44005	44005	55605	57475	10887	66442	63761	66937	
44005	44005	54643	57475	11482	66442	64446	66937	
44005	44005	56068	57475	12688	66442	65309	66937	
44005	44005	55078	57475	14021	66442	66204	66937	
44005	44005	56301	57475	14862	66442	66879	66937	
44005	44005	55314	57475	16175	66442	66879	66937	
44005	44005	56329	57475	17213	66442	34662	66937	
44005	44005	56337	57475	18322	66442	36203	66937	
44005	44005	56393	57475	19421	66442	37356	66937	
44005	44005	56328	57475	20981	66442	39082	66937	
44005	44005	55984	57475	22537	66442	40674	66937	
44005	44005	56469	57475	23868	66442	42323	66937	
44005	44005	56213	57475	25335	66442	44173	66937	
44005	44005	56482	57475	26105	66442	46272	66937	
44005	44005	56333	57475	27587	66442	47765	66937	
44005	44005	56229	57475	29091	66442	49514	66937	
44005	44005	55942	57475	30519	66442	51317	66937	
44005	44005	55944	57475	32011	66442	52755	66937	
44005	44005	55721	57475	33698	66442	54513	66937	
44005	44005	55323	57475	35446	66442	56397	66937	
44005	44005	54856	57475	37203	66442	58201	66937	
44005	44005	55315	57475	38834	66442	60153	66937	
44005	44005	54898	57475	40536	66442	61944	66937	
44005	44005	53889	57475	42261	66442	62833	66937	
44005	44005	54198	57475	44005	66442	63610	66937	
44005	44005	54281	57475	45832	66442	64291	66937	
44005	44005	54410	57475	47611	66442	64932	66937	
44005	44005	54541	57475	49674	66442	65643	66937	
44005	44005	54694	57475	49753	66442	66270	66937	
44005	44005	54863	57475	49921	66442	67007	67007	
44005	44005	54697	57475	50017	66442	67007	67007	
44005	44005	54819	57475	50246	66442	36876	67007	
44005	44005	54963	57475	50575	66442	38152	67007	
44005	44005	55223	57475	50852	66442	39829	67007	
44005	44005	55315	57475	51196	66442	41535	67007	
44005	44005	56151	57475	51775	66442	43153	67007	
44005	44005	55865	57475	52143	66442	44549	67007	
44005	44005	55521	57475	52621	66442	46265	67007	
44005	44005	55191	57475	52987	66442	47700	67007	
44005	44005	54281	57475	53524	66442	49620	67007	
44005	44005	55646	57475	54071	66442	51564	67007	
44005	44005	54785	57475	54821	66442	53419	67007	
44005	44005	55020	57475	55731	66442	55210	67007	
44005	44005	56332	57475	56525	66442	57151	67007	
44005	44005	56040	57475	57131	66442	57712	67007	
44005	44005	55072	57475	57769	66442	58457	67007	
44005	44005	56144	57475	58440	66442	59302	67007	
44005	44005	55112	57475	59141	66442	60053	67007	
44005	44005	56602	57475	59203	66442	60885	67007	
44005	44005	56424	57475	59344	66442	61785	67007	
44005	44005	56568	57475	59510	66442	62344	67007	
44005	44005	56863	57475	59621	66442	62994	67007	
44005	44005	56769	57475	59888	66442	63575	67007	
44005	44005	56989	57475	60248	66442	64358	67007	
44005	44005	56992	57475	60553	66442	65000	67007	
44005	44005	57384	57475	60811	66442	65532	67007	
44005	44005	57242	57475	61247	66442	66236	67007	
44005	44005	57636	57636	61657	66442	66948	67007	
44005	44005	57476	57636	62065	66442	66948	67007	
44005	44005	57356	57636	62462	66442	37787	67007	
44005	44005	57383	57636	63107	66442	39540	67007	
44005	44005	57132	57636	63259	66442	41166	67007	
44005	44005	57510	57636	63790	66442	42950	67007	
44005	44005	57314	57636	64464	66442	44476	67007	
44005	44005	58195	58195	65018	66442	46116	67007	
44005	44005	57321	58195	65018	66442	48014	67007	
44005	44005	57538	58195	65018	66442	49840	67007	
44005	44005	57290	58195	65617	66442	51653	67007	
44005	44005	56782	58195	59	66442	53787	67007	
44005	44005	56465	58195	110	66442	55718	67007	
44005	44005	56330	58195	181	66442	57507	67007	
44005	44005	56675	58195	403	66442	59298	67007	
44005	44005	57028	58195	564	66442	60101	67007	
44005	44005	56930	58195	815	66442	60812	67007	
44005	44005	57280	58195	967	66442	61582	67007	
44005	44005	57206	58195	1183	66442	62352	67007	
44005	44005	57130	58195	1560	66442	63038	67007	
44005	44005	56956	58195	1787	66442	63766	67007	
44005	44005	57511	58195	1991	66442	64568	67007	
44005	44005	57326	58195	2362	66442	65412	67007	
44005	44005	56911	58195	2895	66442	66234	67007	
44005	44005	57269	58195	3492	66442	67059	67059	
44005	44005	56827	58195	4108	66442	67059	67059	
44005	44005	56808	58195	4756	66442	40665	67059	
44005	44005	55936	58195	5333	66442	42432	67059	
44005	44005	56997	58195	5983	66442	44459	67059	
44005	44005	56509	58195	6844	66442	45938	67059	
44005	44005	56349	58195	7599	66442	47920	67059	
44005	44005	55466	58195	8443	66442	49322	67059	
44005	44005	56447	58195	9437	66442	51249	67059	
44005	44005	55477	58195	10676	66442	53138	67059	
44005	44005	56380	58195	11648	66442	55407	67059	
44005	44005	56496	58195	12802	66442	57343	67059	
44005	44005	56579	58195	13343	66442	59436	67059	
44005	44005	56602	58195	14314	66442	60223	67059	
44005	44005	57359	58195	15465	66442	60979	67059	
44005	44005	56403	58195	16658	66442	61508	67059	
44005	44005	56985	58195	17738	66442	62152	67059	
44005	44005	56071	58195	19043	66442	62825	67059	
44005	44005	57056	58195	20168	66442	63404	67059	
44005	44005	57039	58195	21383	66442	64122	67059	
44005	44005	56979	58195	22993	66442	64909	67059	
44005	44005	57195	58195	24361	66442	65692	67059	
44005	44005	57016	58195	25507	66442	66513	67059	
44005	44005	56702	58195	26988	66442	66513	67059	
44005	44005	56615	58195	28429	66442	46391	67059	
44005	44005	56273	58195	29855	66442	47869	67059	
44005	44005	55372	58195	31631	66442	49810	67059	
45092	45092	56323	58195	33450	66442	51596	67059	
45092	45092	56312	58195	35202	66442	53341	67059	
45092	45092	55338	58195	36945	66442	54945	67059	
45092	45092	55212	58195	38591	66442	57058	67059	
45092	45092	55680	58195	40438	66442	59120	67059	
45092	45092	55531	58195	42457	66442	60042	67059	
45092	45092	55817	58195	44188	66442	60815	67059	
45092	45092	55681	58195	45948	66442	61409	67059	
45092	45092	55523	58195	47852	66442	62382	67059	
45092	45092	55495	58195	50020	66442	63302	67059	
45092	45092	55318	58195	50115	66442	63970	67059	
45092	45092	55180	58195	50253	66442	64822	67059	
45092	45092	55319	58195	50413	66442	65571	67059	
45092	45092	55394	58195	50611	66442	66331	67059	
45092	45092	55154	58195	50981	66442	66860	67059	
45092	45092	55637	58195	51292	66442	66860	67059	
45092	45092	55712	58195	51567	66442	39944	67059	
45092	45092	55538	58195	52050	66442	41888	67059	
45092	45092	55339	58195	52540	66442	43257	67059	
45092	45092	55813	58195	52941	66442	45001	67059	
45092	45092	55489	58195	53490	66442	46424	67059	
45092	45092	55029	58195	54183	66442	47942	67059	
45092	45092	54166	58195	54890	66442	49939	67059	
45092	45092	55211	58195	55590	66442	51257	67059	
45092	45092	54142	58195	56231	66442	53236	67059	
45092	45092	55264	58195	56948	66442	55028	67059	
45092	45092	55661	58195	57600	66442	57081	67059	
45092	45092	55416	58195	58322	66442	58867	67059	
45092	45092	55402	58195	59028	66442	60808	67059	
45092	45092	54547	58195	59790	66442	61575	67059	
45092	45092	55542	58195	59842	66442	62407	67059	
45092	45092	54757	58195	59950	66442	63399	67059	
45092	45092	55831	58195	60129	66442	64224	67059	
45092	45092	56059	58195	60260	66442	64860	67059	
45092	45092	56179	58195	60476	66442	65702	67059	
45092	45092	56181	58195	60717	66442	66513	67059	
45092	45092	56095	58195	61023	66442	67327	67327	
45092	45092	56592	58195	61372	66442	67327	67327	
45092	45092	56468	58195	61754	66442	34101	67327	
45092	45092	56502	58195	62105	66442	35868	67327	
45092	45092	56321	58195	62481	66442	37102	67327	
45092	45092	56211	58195	62996	66442	38784	67327	
45092	45092	55967	58195	63669	66442	40435	67327	
45092	45092	56726	58195	64362	66442	41755	67327	
45092	45092	55762	58195	65039	66442	43462	67327	
45092	45092	56792	58195	65594	66442	45493	67327	
45092	45092	56836	58195	66398	66442	47404	67327	
45092	45092	56561	58195	67061	67061	48864	67327	
45092	45092	56839	58195	67061	67061	50839	67327	
45092	45092	57027	58195	67061	67061	52575	67327	
45092	45092	57111	58195	51	67061	54425	67327	
45092	45092	57116	58195	131	67061	56286	67327	
45092	45092	57152	58195	329	67061	58185	67327	
45092	45092	57070	58195	419	67061	60171	67327	
45092	45092	57064	58195	578	67061	61235	67327	
45092	45092	56899	58195	982	67061	62116	67327	
45092	45092	57162	58195	1430	67061	63051	67327	
45092	45092	57309	58195	1775	67061	63882	67327	
45092	45092	57602	58195	2176	67061	64471	67327	
45092	45092	57662	58195	2744	67061	65119	67327	
45092	45092	57073	58195	3295	67061	65832	67327	
45092	45092	57007	58195	3708	67061	66681	67327	
45092	45092	56508	58195	4234	67061	67307	67327	
45092	45092	56207	58195	4770	67061	67307	67327	
45092	45092	56430	58195	5437	67061	40980	67327	
45092	45092	55525	58195	6208	67061	42618	67327	
45092	45092	56877	58195	6966	67061	44606	67327	
45092	45092	56902	58195	7751	67061	46513	67327	
45092	45092	56502	58195	8420	67061	48460	67327	
45092	45092	55510	58195	9317	67061	49749	67327	
45092	45092	55420	58195	9830	67061	51466	67327	
45092	45092	55585	58195	10605	67061	53500	67327	
45092	45092	54709	58195	11661	67061	55248	67327	
45092	45092	55733	58195	12681	67061	57273	67327	
45092	45092	55395	58195	13868	67061	59335	67327	
45092	45092	55184	58195	14853	67061	60071	67327	
45092	45092	54951	58195	15671	67061	60937	67327	
45092	45092	54804	58195	16937	67061	61702	67327	
45092	45092	54478	58195	17904	67061	62648	67327	
45092	45092	54519	58195	19303	67061	63463	67327	
45092	45092	54584	58195	20692	67061	64358	67327	
45092	45092	54539	58195	22215	67061	65056	67327	
45092	45092	54485	58195	23533	67061	65737	67327	
45092	45092	54495	58195	25000	67061	66559	67327	
45092	45092	54087	58195	26250	67061	67353	67353	
45092	45092	53072	58195	27883	67061	67353	67353	
45092	45092	54197	58195	29203	67061	38811	67353	
45092	45092	53172	58195	30837	67061	40223	67353	
45092	45092	54421	58195	32616	67061	42117	67353	
45092	45092	53565	58195	34369	67061	43652	67353	
45092	45092	53563	58195	35377	67061	45230	67353	
45092	45092	53504	58195	36888	67061	46914	67353	
45092	45092	53508	58195	38576	67061	48676	67353	
45092	45092	53468	58195	40103	67061	50743	67353	
45092	45092	53400	58195	41592	67061	52587	67353	
45092	45092	53507	58195	43262	67061	54501	67353	
45092	45092	53639	58195	44988	67061	56552	67353	
45092	45092	53282	58195	47008	67061	58359	67353	
45092	45092	52811	58195	48966	67061	60439	67353	
45092	45092	52819	58195	49032	67061	61303	67353	
45092	45092	52776	58195	49191	67061	62050	67353	
45092	45092	53125	58195	49414	67061	62594	67353	
45092	45092	53403	58195	49664	67061	63239	67353	
45092	45092	54013	58195	49902	67061	64042	67353	
45092	45092	53451	58195	50237	67061	64707	67353	
45092	45092	53677	58195	50543	67061	65509	67353	
45092	45092	53704	58195	50914	67061	66402	67353	
45092	45092	53708	58195	51387	67061	67074	67353	
45092	45092	54130	58195	51933	67061	67074	67353	
45092	45092	54097	58195	52438	67061	36318	67353	
45092	45092	55101	58195	52886	67061	37794	67353	
45092	45092	54137	58195	53444	67061	39369	67353	
45092	45092	54264	58195	53855	67061	40861	67353	
45092	45092	55505	58195	54166	67061	42369	67353	
45092	45092	54562	58195	54831	67061	43777	67353	
45092	45092	55766	58195	55683	67061	45430	67353	
45092	45092	55800	58195	56469	67061	47209	67353	
45092	45092	54794	58195	57244	67061	49422	67353	
45092	45092	54912	58195	58227	67061	50758	67353	
45092	45092	55370	58195	59115	67061	52850	67353	
45092	45092	55843	58195	59154	67061	54887	67353	
45092	45092	56416	58195	59261	67061	56877	67353	
45092	45092	56568	58195	59345	67061	58713	67353	
45092	45092	56331	58195	59551	67061	60699	67353	
45092	45092	56494	58195	59775	67061	61556	67353	
45092	45092	56864	58195	60057	67061	62304	67353	
45092	45092	57574	58195	60360	67061	63076	67353	
45092	45092	57342	58195	60696	67061	63867	67353	
45092	45092	57017	58195	60997	67061	64725	67353	
45092	45092	56451	58195	61472	67061	65476	67353	
45092	45092	57745	58195	62004	67061	66369	67353	
45092	45092	56893	58195	62591	67061	67041	67353	
45092	45092	56678	58195	63126	67061	67041	67353	
45092	45092	56444	58195	63692	67061	48404	67353	
45092	45092	56425	58195	64150	67061	50218	67353	
45092	45092	56636	58195	64666	67061	52159	67353	
45092	45092	56736	58195	65303	67061	53975	67353	
45092	45092	56745	58195	65303	67061	55927	67353	
45092	45092	56640	58195	65303	67061	57718	67353	
45092	45092	56890	58195	59	67061	58501	67353	
45092	45092	57775	58195	192	67061	59239	67353	
45092	45092	56749	58195	243	67061	60001	67353	
45092	45092	56728	58195	454	67061	60574	67353	
45092	45092	56713	58195	586	67061	61493	67353	
45092	45092	56800	58195	660	67061	62319	67353	
45092	45092	56820	58195	1022	67061	63252	67353	
45092	45092	56837	58195	1341	67061	63900	67353	
45092	45092	56672	58195	1682	67061	64627	67353	
45092	45092	56618	58195	2037	67061	65447	67353	
45092	45092	56716	58195	2518	67061	66281	67353	
45092	45092	56850	58195	2954	67061	66897	67353	
45092	45092	56745	58195	3579	67061	66897	67353	
45092	45092	56620	58195	4240	67061	30936	67353	
45092	45092	57643	58195	4665	67061	32509	67353	
45092	45092	57482	58195	5636	67061	33827	67353	
45092	45092	57245	58195	6474	67061	35379	67353	
45092	45092	56198	58195	7119	67061	36773	67353	
45092	45092	57453	58195	7786	67061	38513	67353	
45092	45092	56404	58195	8645	67061	39877	67353	
45092	45092	57512	58195	9640	67061	41881	67353	
45092	45092	56498	58195	10648	67061	42997	67353	
45092	45092	57618	58195	11523	67061	44956	67353	
45092	45092	56569	58195	12765	67061	46525	67353	
45092	45092	56739	58195	13530	67061	48340	67353	
45092	45092	56424	58195	14476	67061	50019	67353	
45092	45092	56784	58195	15175	67061	51714	67353	
45092	45092	56637	58195	16235	67061	53533	67353	
45092	45092	56497	58195	17305	67061	55435	67353	
45092	45092	56629	58195	18657	67061	57410	67353	
45092	45092	56566	58195	19650	67061	59351	67353	
45092	45092	56390	58195	20740	67061	59964	67353	
45092	45092	55497	58195	21792	67061	60626	67353	
45092	45092	55241	58195	23187	67061	61346	67353	
45092	45092	55464	58195	24493	67061	62226	67353	
45092	45092	55750	58195	25858	67061	62937	67353	
45092	45092	55874	58195	27568	67061	63807	67353	
45092	45092	55590	58195	29397	67061	64511	67353	
45092	45092	55675	58195	30408	67061	65086	67353	
45092	45092	55811	58195	32113	67061	65835	67353	
45092	45092	55897	58195	33688	67061	66544	67353	
45092	45092	55746	58195	35226	67061	67081	67353	
45092	45092	55813	58195	36737	67061	67081	67353	
45092	45092	55499	58195	38314	67061	41413	67353	
45092	45092	55549	58195	40183	67061	43229	67353	
45092	45092	55404	58195	41928	67061	44765	67353	
45092	45092	55365	58195	43663	67061	46248	67353	
45092	45092	55441	58195	45190	67061	48043	67353	
45092	45092	55224	58195	47209	67061	49574	67353	
45092	45092	55051	58195	49358	67061	50834	67353	
45092	45092	54930	58195	49455	67061	52558	67353	
45092	45092	54876	58195	49565	67061	54787	67353	
45092	45092	54885	58195	49682	67061	56955	67353	
45092	45092	54851	58195	49887	67061	58526	67353	
45092	45092	54763	58195	50072	67061	60399	67353	
45092	45092	54627	58195	50385	67061	61373	67353	
45092	45092	54778	58195	50721	67061	62171	67353	
45092	45092	54859	58195	51054	67061	63059	67353	
45092	45092	54773	58195	51475	67061	64018	67353	
45092	45092	54369	58195	51870	67061	64855	67353	
45092	45092	54303	58195	52382	67061	65695	67353	
45092	45092	53928	58195	52955	67061	66442	67353	
45092	45092	53674	58195	53391	67061	67353	67353	
45092	45092	53292	58195	54007	67061	67353	67353	
45092	45092	54466	58195	54841	67061	33868	67353	
45092	45092	54246	58195	55422	67061	35574	67353	
45092	45092	54101	58195	56210	67061	36884	67353	
45092	45092	53569	58195	56792	67061	38489	67353	
45092	45092	53671	58195	57584	67061	40003	67353	
45092	45092	52864	58195	58573	67061	41373	67353	
45092	45092	54111	58195	58633	67061	43135	67353	
45092	45092	53994	58195	58782	67061	44402	67353	
45092	45092	54409	58195	58962	67061	46206	67353	
45092	45092	55440	58195	59109	67061	47549	67353	
45092	45092	54566	58195	59315	67061	49234	67353	
45092	45092	54350	58195	59587	67061	51161	67353	
45092	45092	54692	58195	59790	67061	52966	67353	
45092	45092	54755	58195	60130	67061	54840	67353	
45092	45092	54643	58195	60496	67061	56612	67353	
45092	45092	54403	58195	60882	67061	58456	67353	
45092	45092	53775	58195	61235	67061	60518	67353	
45092	45092	54096	58195	61787	67061	61247	67353	
45092	45092	54140	58195	62234	67061	62247	67353	
45092	45092	54319	58195	62928	67061	63117	67353	
45092	45092	54545	58195	63370	67061	64052	67353	
45092	45092	54673	58195	64045	67061	64872	67353	
45092	45092	54604	58195	64659	67061	65716	67353	
45092	45092	54674	58195	64659	67061	66543	67353	
45092	45092	54803	58195	64659	67061	67353	67353	
45092	45092	54874	58195	51	67061	67353	67353	
45092	45092	56091	58195	122	67061	40943	67353	
45092	45092	56204	58195	188	67061	42889	67353	
45092	45092	a	a	314	67061	44975	67353	
